"GID_0","NAME_0","GID_1","NAME_1","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"MLI","Mali","MLI.1_1","Bamako",3166166.00222778,0.308229784170787,0.308199928805655,2020
"MLI","Mali","MLI.2_1","Gao",912983.694678411,0.298559165368117,0.261235524545017,2020
"MLI","Mali","MLI.3_1","Kayes",2931603.5198349,0.300649031600895,0.299515688136575,2020
"MLI","Mali","MLI.4_1","Kidal",132740.222213848,0.297463825951793,0.19087026339052,2020
"MLI","Mali","MLI.5_1","Koulikoro",4620732.23392618,0.300699704148796,0.304612855793021,2020
"MLI","Mali","MLI.6_1","Mopti",2901244.23788226,0.300445662185094,0.301407860905434,2020
"MLI","Mali","MLI.7_1","Ségou",3366379.4005658,0.301775522810101,0.303348603272836,2020
"MLI","Mali","MLI.8_1","Sikasso",4056139.97418353,0.300915983809412,0.30045573318266,2020
"MLI","Mali","MLI.9_1","Timbuktu",1098160.5062152,0.300239880166668,0.240800895453596,2020
"MOZ","Mozambique","MOZ.1_1","Cabo Delgado",2143343.74120963,0.506427408340548,0.507543224440163,2020
"MOZ","Mozambique","MOZ.2_1","Gaza",1526577.38990308,0.505618659761383,0.508680494508413,2020
"MOZ","Mozambique","MOZ.3_1","Inhambane",1463383.00030645,0.506537851770594,0.506230713462288,2020
"MOZ","Mozambique","MOZ.4_1","Manica",2341403.34442306,0.505797535772438,0.505435063371196,2020
"MOZ","Mozambique","MOZ.6_1","Maputo",1104180.44810384,0.50737392361433,0.50353329816496,2020
"MOZ","Mozambique","MOZ.5_1","Maputo City",2153648.33888435,0.508659051731229,0.487201806143652,2020
"MOZ","Mozambique","MOZ.7_1","Nampula",5937502.81333351,0.507802088109274,0.505837883921648,2020
"MOZ","Mozambique","MOZ.8_1","Nassa",2188690.26248204,0.503535356895398,0.50132513448668,2020
"MOZ","Mozambique","MOZ.9_1","Sofala",2270634.58026537,0.50730432032191,0.505363563444085,2020
"MOZ","Mozambique","MOZ.10_1","Tete",3445160.37502195,0.504031120818426,0.505181415640611,2020
"MOZ","Mozambique","MOZ.11_1","Zambezia",5742850.11777821,0.507396516962895,0.504949720493266,2020
