"GID_0","NAME_0","GID_1","NAME_1","population","arab_abundance","fun_abundance","gamb_abundance","arab_pop_weighted_abundance","fun_pop_weighted_abundance","gamb_pop_weighted_abundance","year"
"TZA","Tanzania","TZA.21_1","Rukwa",1300545.61399731,0.449307798493717,0.255855712842181,0.294836488664102,0.694202182140321,0.19502763543848,0.110770182421199,2020
"TZA","Tanzania","TZA.22_1","Ruvuma",1634416.21288221,0.601975817785871,0.184336848079435,0.213687334134695,0.648844946241611,0.164589483056784,0.186565570701605,2020
"TZA","Tanzania","TZA.23_1","Shinyanga",1813510.76626813,0.663346747585762,0.297693309638857,0.0389599427753809,0.745131592584985,0.222071472849774,0.0327969345652409,2020
"TZA","Tanzania","TZA.24_1","Simiyu",2056536.46720661,0.805969726743406,0.183819714184703,0.0102105590718905,0.865701841868072,0.111752303492296,0.022545854639632,2020
"TZA","Tanzania","TZA.25_1","Singida",1654161.23600385,0.88321661686058,0.11678338313942,0,0.871559479899752,0.128440520100248,0,2020
"TZA","Tanzania","TZA.26_1","Tabora",2931319.98141702,0.214692134723669,0.471426470611695,0.313881394664635,0.104355894874363,0.593494235106244,0.302149870019393,2020
"TZA","Tanzania","TZA.27_1","Tanga",2422775.03129435,0.651150369790188,0.175457076700906,0.173392553508906,0.627919436608076,0.174664331828282,0.197416231563642,2020
"TZA","Tanzania","TZA.28_1","Zanzibar North",187816.420719147,0.162614568886054,0.220243899023525,0.617141532090421,0.129830776292764,0.209101480328427,0.66106774337881,2020
"TZA","Tanzania","TZA.29_1","Zanzibar South and Central",123575.200709343,0.26343810457275,0.195654197261429,0.540907698165821,0.193943552714431,0.226450149384071,0.579606297901498,2020
"TZA","Tanzania","TZA.30_1","Zanzibar West",736118.978733063,0.397306505260983,0.230762395049664,0.371931099689354,0.484232044522375,0.258244733653264,0.257523221824361,2020
