"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"ZMB","Zambia","ZMB.1_1","Central",2363347.37950947,0.488683666745596,0.446941762459884,2020
"ZMB","Zambia","ZMB.2_1","Copperbelt",2565138.293046,0.538483592742095,0.591895224527038,2020
"ZMB","Zambia","ZMB.3_1","Eastern",2118191.26912349,0.595806848649021,0.583416770613325,2020
"ZMB","Zambia","ZMB.4_1","Luapula",1665703.08836649,0.629876325985995,0.684541528787386,2020
"ZMB","Zambia","ZMB.5_1","Lusaka",2935614.33875434,0.516491135120168,0.392678372363393,2020
"ZMB","Zambia","ZMB.6_1","Muchinga",1020179.41845758,0.635582482905409,0.607461019274234,2020
"ZMB","Zambia","ZMB.7_1","North-Western",1049991.63963729,0.538917397026331,0.549746138093237,2020
"ZMB","Zambia","ZMB.8_1","Northern",1596492.71851892,0.602581300166035,0.606463493225293,2020
"ZMB","Zambia","ZMB.9_1","Southern",2173228.9846914,0.503685377104948,0.511430646216763,2020
"ZMB","Zambia","ZMB.10_1","Western",1090966.97556242,0.560207720431481,0.584987081498197,2020
"ZWE","Zimbabwe","ZWE.1_1","Bulawayo",617709.1701684,0.244898139809569,0.245208497211865,2020
"ZWE","Zimbabwe","ZWE.2_1","Harare",2218886.14356613,0.25725343061818,0.257413678481872,2020
"ZWE","Zimbabwe","ZWE.3_1","Manicaland",1890238.77471447,0.30427155367088,0.319258838840229,2020
"ZWE","Zimbabwe","ZWE.4_1","Mashonaland Central",1280768.9750424,0.313789556750072,0.297898823816603,2020
"ZWE","Zimbabwe","ZWE.5_1","Mashonaland East",1597821.80333221,0.271219898672665,0.26172815731949,2020
"ZWE","Zimbabwe","ZWE.6_1","Mashonaland West",1849522.76486502,0.285228573338537,0.271305708299754,2020
"ZWE","Zimbabwe","ZWE.7_1","Masvingo",1633122.60498355,0.294758857569556,0.290629188244115,2020
"ZWE","Zimbabwe","ZWE.8_1","Matabeleland North",797134.022890192,0.241579115590311,0.24524237381218,2020
"ZWE","Zimbabwe","ZWE.9_1","Matabeleland South",708246.948809505,0.272619896771531,0.270521764152462,2020
"ZWE","Zimbabwe","ZWE.10_1","Midlands",1733487.63890018,0.258948138308417,0.266079092851736,2020
