"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","ITN_coverage_mean","ITN_coverage_pop_weighted"
"MLI","Mali","MLI.1_1","Bamako","MLI.1.1_1","Bamako",3166166.00222778,0,0
"MLI","Mali","MLI.2_1","Gao","MLI.2.1_1","Ansongo",222846.379241496,0,0
"MLI","Mali","MLI.2_1","Gao","MLI.2.2_1","Bourem",170742.588782392,0,0
"MLI","Mali","MLI.2_1","Gao","MLI.2.3_1","Gao",420828.507547453,0,0
"MLI","Mali","MLI.2_1","Gao","MLI.2.4_1","Ménaka",98566.2191070691,0,0
"MLI","Mali","MLI.3_1","Kayes","MLI.3.1_1","Bafoulabé",324117.836683847,0,0
"MLI","Mali","MLI.3_1","Kayes","MLI.3.2_1","Diéma",309920.755469084,0,0
"MLI","Mali","MLI.3_1","Kayes","MLI.3.3_1","Kayes",804070.904557347,0,0
"MLI","Mali","MLI.3_1","Kayes","MLI.3.4_1","Kéniéba",277800.80541873,0,0
"MLI","Mali","MLI.3_1","Kayes","MLI.3.5_1","Kita",639083.731355119,0,0
"MLI","Mali","MLI.3_1","Kayes","MLI.3.6_1","Nioro",323019.157174826,0,0
"MLI","Mali","MLI.3_1","Kayes","MLI.3.7_1","Yélimané",253590.329175949,0,0
"MLI","Mali","MLI.4_1","Kidal","MLI.4.1_1","Abeïbara",16597.5077977851,0,0
"MLI","Mali","MLI.4_1","Kidal","MLI.4.2_1","Kidal",65929.8390701115,0,0
"MLI","Mali","MLI.4_1","Kidal","MLI.4.3_1","Tessalit",23068.7792547774,0,0
"MLI","Mali","MLI.4_1","Kidal","MLI.4.4_1","Tin-Essako",27144.0960911736,0,0
"MLI","Mali","MLI.5_1","Koulikoro","MLI.5.1_1","Banamba",261836.101473927,0,0
"MLI","Mali","MLI.5_1","Koulikoro","MLI.5.2_1","Dioïla",726701.569899082,0,0
"MLI","Mali","MLI.5_1","Koulikoro","MLI.5.3_1","Kangaba",130058.379163146,0,0
"MLI","Mali","MLI.5_1","Koulikoro","MLI.5.4_1","Kati",2562887.97087908,0,0
"MLI","Mali","MLI.5_1","Koulikoro","MLI.5.5_1","Kolokani",294659.36215806,0,0
"MLI","Mali","MLI.5_1","Koulikoro","MLI.5.6_1","Koulikoro",291291.004448414,0,0
"MLI","Mali","MLI.5_1","Koulikoro","MLI.5.7_1","Nara",353297.845904469,0,0
"MLI","Mali","MLI.6_1","Mopti","MLI.6.1_1","Bandiagara",418630.356288433,0.550639680007825,0.561596871936509
"MLI","Mali","MLI.6_1","Mopti","MLI.6.2_1","Bankass",359383.287405968,0.22972766537702,0.222032445336156
"MLI","Mali","MLI.6_1","Mopti","MLI.6.3_1","Djenné",318405.495166779,0.319989012919854,0.344941287919227
"MLI","Mali","MLI.6_1","Mopti","MLI.6.4_1","Douentza",422158.418832064,0.00158169688835877,0.00293537834465084
"MLI","Mali","MLI.6_1","Mopti","MLI.6.5_1","Koro",491303.581276655,0.00582612983205102,0.0216392073616414
"MLI","Mali","MLI.6_1","Mopti","MLI.6.6_1","Mopti",533825.76513201,0.360254727650995,0.415456321218539
"MLI","Mali","MLI.6_1","Mopti","MLI.6.7_1","Ténenkou",212497.868365884,0,0
"MLI","Mali","MLI.6_1","Mopti","MLI.6.8_1","Youwarou",145039.465414464,0,0
"MLI","Mali","MLI.7_1","Ségou","MLI.7.1_1","Barouéli",290310.559793472,0,0
"MLI","Mali","MLI.7_1","Ségou","MLI.7.2_1","Bla",409325.186500072,0,0
"MLI","Mali","MLI.7_1","Ségou","MLI.7.3_1","Macina",340703.902375221,0,0
"MLI","Mali","MLI.7_1","Ségou","MLI.7.4_1","Niono",587554.585935652,0,0
"MLI","Mali","MLI.7_1","Ségou","MLI.7.5_1","San",443239.304839611,0.00194182383560392,0.00214127629376334
"MLI","Mali","MLI.7_1","Ségou","MLI.7.6_1","Ségou",997056.06108439,0,0
"MLI","Mali","MLI.7_1","Ségou","MLI.7.7_1","Tominian",298189.800037384,0.00279987626280521,0.00382152522287139
"MLI","Mali","MLI.8_1","Sikasso","MLI.8.1_1","Bougouni",700173.625688657,0,0
"MLI","Mali","MLI.8_1","Sikasso","MLI.8.2_1","Kadiolo",498802.021975994,0,0
"MLI","Mali","MLI.8_1","Sikasso","MLI.8.3_1","Kolondiéba",291547.012018681,0,0
"MLI","Mali","MLI.8_1","Sikasso","MLI.8.4_1","Koutiala",916738.793749332,0,0
"MLI","Mali","MLI.8_1","Sikasso","MLI.8.5_1","Sikasso",1056592.03965831,0,0
"MLI","Mali","MLI.8_1","Sikasso","MLI.8.6_1","Yanfolila",279283.114155874,0,0
"MLI","Mali","MLI.8_1","Sikasso","MLI.8.7_1","Yorosso",313003.366936684,0,0
"MLI","Mali","MLI.9_1","Timbuktu","MLI.9.1_1","Diré",149320.728799403,0,0
"MLI","Mali","MLI.9_1","Timbuktu","MLI.9.2_1","Goundam",216546.322405325,0,0
"MLI","Mali","MLI.9_1","Timbuktu","MLI.9.3_1","Gourma-Rharous",213992.997576069,0,0
"MLI","Mali","MLI.9_1","Timbuktu","MLI.9.4_1","Niafunké",270908.292275667,0,0
"MLI","Mali","MLI.9_1","Timbuktu","MLI.9.5_1","Tombouctou",247392.165158732,0,0
"MOZ","Mozambique","MOZ.1_1","Cabo Delgado","MOZ.1.1_1","Ancuabe",293072.729584575,0,0
"MOZ","Mozambique","MOZ.1_1","Cabo Delgado","MOZ.1.2_1","Balama",169147.748117179,0,0
"MOZ","Mozambique","MOZ.1_1","Cabo Delgado","MOZ.1.3_1","Chiúre",171506.379755497,0,0
"MOZ","Mozambique","MOZ.1_1","Cabo Delgado","MOZ.1.4_1","Macomia",112063.050139666,0,0
"MOZ","Mozambique","MOZ.1_1","Cabo Delgado","MOZ.1.5_1","Mecufi",33475.2222542763,0,0
"MOZ","Mozambique","MOZ.1_1","Cabo Delgado","MOZ.1.6_1","Meluco",26584.6636505127,0,0
"MOZ","Mozambique","MOZ.1_1","Cabo Delgado","MOZ.1.7_1","Mocimboa da Praia",112578.094429255,0,0
"MOZ","Mozambique","MOZ.1_1","Cabo Delgado","MOZ.1.8_1","Montepuez",273575.326683566,0,0
"MOZ","Mozambique","MOZ.1_1","Cabo Delgado","MOZ.1.9_1","Mueda",159222.931650139,0,0
"MOZ","Mozambique","MOZ.1_1","Cabo Delgado","MOZ.1.10_1","Muidumbe",83712.8356082439,0,0
"MOZ","Mozambique","MOZ.1_1","Cabo Delgado","MOZ.1.11_1","Namuno",253806.405964375,0,0
"MOZ","Mozambique","MOZ.1_1","Cabo Delgado","MOZ.1.12_1","Nangade",81961.1096277237,0,0
"MOZ","Mozambique","MOZ.1_1","Cabo Delgado","MOZ.1.13_1","Palma",51513.2649305016,0,0
"MOZ","Mozambique","MOZ.1_1","Cabo Delgado","MOZ.1.14_1","Pemba",284506.874488354,0,0
"MOZ","Mozambique","MOZ.1_1","Cabo Delgado","MOZ.1.15_1","Quissanga",36617.1043257713,0,0
"MOZ","Mozambique","MOZ.2_1","Gaza","MOZ.2.1_1","Bilene",179306.689444378,0,0
"MOZ","Mozambique","MOZ.2_1","Gaza","MOZ.2.2_1","Chibuto",241480.362409785,0,0
"MOZ","Mozambique","MOZ.2_1","Gaza","MOZ.2.3_1","Chicualacuala",48002.3604950383,0,0
"MOZ","Mozambique","MOZ.2_1","Gaza","MOZ.2.4_1","Chigubo",37536.0940030813,0,0
"MOZ","Mozambique","MOZ.2_1","Gaza","MOZ.2.5_1","Chókwè",214407.19950819,0,0
"MOZ","Mozambique","MOZ.2_1","Gaza","MOZ.2.6_1","Guijá",100937.776497126,0,0
"MOZ","Mozambique","MOZ.2_1","Gaza","MOZ.2.7_1","Mabalane",42999.2986294031,0,0
"MOZ","Mozambique","MOZ.2_1","Gaza","MOZ.2.8_1","Mandlakazi",186001.896697637,0,0
"MOZ","Mozambique","MOZ.2_1","Gaza","MOZ.2.9_1","Massangena",19840.0589144826,0,0
"MOZ","Mozambique","MOZ.2_1","Gaza","MOZ.2.10_1","Massingir",39383.1564747728,0.000127064927322109,4.68750030460214e-05
"MOZ","Mozambique","MOZ.2_1","Gaza","MOZ.2.11_1","Xai-Xai",416682.496829182,0,0
"MOZ","Mozambique","MOZ.3_1","Inhambane","MOZ.3.1_1","Funhalouro",50944.4416980185,0,0
"MOZ","Mozambique","MOZ.3_1","Inhambane","MOZ.3.2_1","Govuro",44640.8224486411,0,0
"MOZ","Mozambique","MOZ.3_1","Inhambane","MOZ.3.3_1","Homoine",238849.100702863,0,0
"MOZ","Mozambique","MOZ.3_1","Inhambane","MOZ.3.4_1","Inharrime",129214.127625763,0,0
"MOZ","Mozambique","MOZ.3_1","Inhambane","MOZ.3.5_1","Inhassoro",57077.2252324224,0,0
"MOZ","Mozambique","MOZ.3_1","Inhambane","MOZ.3.6_1","Jangamo",196694.109470129,0,0
"MOZ","Mozambique","MOZ.3_1","Inhambane","MOZ.3.7_1","Mabote",49651.3926941212,0,0
"MOZ","Mozambique","MOZ.3_1","Inhambane","MOZ.3.8_1","Massinga",196380.595468581,0,0
"MOZ","Mozambique","MOZ.3_1","Inhambane","MOZ.3.9_1","Morrumbene",138513.383344889,0,0
"MOZ","Mozambique","MOZ.3_1","Inhambane","MOZ.3.10_1","Panda",51744.2676998377,0,0
"MOZ","Mozambique","MOZ.3_1","Inhambane","MOZ.3.11_1","Vilanculos",157175.380438194,0,0
"MOZ","Mozambique","MOZ.3_1","Inhambane","MOZ.3.12_1","Zavala",152498.153482988,0,0
"MOZ","Mozambique","MOZ.4_1","Manica","MOZ.4.1_1","Barue",286539.99562484,0,0
"MOZ","Mozambique","MOZ.4_1","Manica","MOZ.4.2_1","Gondola",775750.929147482,0,0
"MOZ","Mozambique","MOZ.4_1","Manica","MOZ.4.3_1","Guro",115187.720839083,0,0
"MOZ","Mozambique","MOZ.4_1","Manica","MOZ.4.4_1","Machaze",153381.583046198,0,0
