"GID_0","NAME_0","GID_1","NAME_1","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"GNB","Guinea-Bissau","GNB.1_1","Bafatá",247584.971262693,0.607659628135817,0.608683964909033,2020
"GNB","Guinea-Bissau","GNB.2_1","Biombo",143315.583922625,0.61135843667117,0.587438125211248,2020
"GNB","Guinea-Bissau","GNB.3_1","Bissau",380589.709217072,0.611653784910838,0.514927357825163,2020
"GNB","Guinea-Bissau","GNB.4_1","Bolama",24732.100630641,0.607676658365462,0.167361964394617,2020
"GNB","Guinea-Bissau","GNB.5_1","Cacheu",207936.354298279,0.610360283227194,0.590745342217734,2020
"GNB","Guinea-Bissau","GNB.6_1","Gabú",265720.178174019,0.606078026331694,0.601665951030456,2020
"GNB","Guinea-Bissau","GNB.7_1","Oio",263940.798791707,0.607556025420918,0.597437178336028,2020
"GNB","Guinea-Bissau","GNB.8_1","Quinara",68935.0826477557,0.610103417159919,0.593492983741047,2020
"GNB","Guinea-Bissau","GNB.9_1","Tombali",98096.0084978342,0.609241042054933,0.566121523707903,2020
"GNQ","Equatorial Guinea","GNQ.1_1","Annobón",2667.12534713745,NA,0,2020
"GNQ","Equatorial Guinea","GNQ.2_1","Bioko Norte",298672.642156601,NA,0,2020
"GNQ","Equatorial Guinea","GNQ.3_1","Bioko Sur",42519.1569843292,NA,0,2020
"GNQ","Equatorial Guinea","GNQ.4_1","Centro Sur",148819.945459604,0.382064456317468,0.382262136171871,2020
"GNQ","Equatorial Guinea","GNQ.5_1","Kié-Ntem",182335.129407883,0.381193907522574,0.38116483977148,2020
"GNQ","Equatorial Guinea","GNQ.6_1","Litoral",358113.613114476,0.3841996889834,0.376044467532768,2020
"GNQ","Equatorial Guinea","GNQ.7_1","Wele-Nzas",198419.352456093,0.380599239535296,0.380686712028295,2020
