"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"GNB","Guinea-Bissau","GNB.1_1","Bafatá",238424.881258726,0.54347613794463,0.544190166274774,2018
"GNB","Guinea-Bissau","GNB.2_1","Biombo",136271.589198828,0.648688504190156,0.620178747648794,2018
"GNB","Guinea-Bissau","GNB.3_1","Bissau",357242.724819183,0.630982359250387,0.537951762400037,2018
"GNB","Guinea-Bissau","GNB.4_1","Bolama",24206.9815983772,0.654712978531333,0.522353792215626,2018
"GNB","Guinea-Bissau","GNB.5_1","Cacheu",201880.787055105,0.586789714154743,0.565571502231269,2018
"GNB","Guinea-Bissau","GNB.6_1","Gabú",252858.486618757,0.557452557479567,0.544732517001693,2018
"GNB","Guinea-Bissau","GNB.7_1","Oio",254023.687328756,0.542463538576575,0.540413291148994,2018
"GNB","Guinea-Bissau","GNB.8_1","Quinara",66499.1608153433,0.623012695294708,0.6092501083107,2018
"GNB","Guinea-Bissau","GNB.9_1","Tombali",95114.9933047295,0.649877849940596,0.612133213014595,2018
"GNQ","Equatorial Guinea","GNQ.1_1","Annobón",2405.87181472778,0,0,2018
"GNQ","Equatorial Guinea","GNQ.2_1","Bioko Norte",287781.703649521,0.209453503191471,0.215859406578391,2018
"GNQ","Equatorial Guinea","GNQ.3_1","Bioko Sur",40597.4668889046,0.215683684258138,0.185155434451947,2018
"GNQ","Equatorial Guinea","GNQ.4_1","Centro Sur",146258.786077499,0.250737688030075,0.256220056144816,2018
"GNQ","Equatorial Guinea","GNQ.5_1","Kié-Ntem",180238.247088432,0.243590108050806,0.241254599825381,2018
"GNQ","Equatorial Guinea","GNQ.6_1","Litoral",349683.101274252,0.315824084529063,0.32226464610872,2018
"GNQ","Equatorial Guinea","GNQ.7_1","Wele-Nzas",193110.991107941,0.239637371152639,0.241825625325843,2018
