"GID_0","NAME_0","GID_1","NAME_1","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"RWA","Rwanda","RWA.1_1","Amajyaruguru",1903021.45274544,0,0,2020
"RWA","Rwanda","RWA.2_1","Amajyepfo",3129110.68286228,0.146818344653757,0.170928858831213,2020
"RWA","Rwanda","RWA.3_1","Iburasirazuba",3808058.89027625,0.169120043448117,0.173872170774615,2020
"RWA","Rwanda","RWA.4_1","Iburengerazuba",2825891.10325527,0,0,2020
"RWA","Rwanda","RWA.5_1","Umujyi wa Kigali",1661174.32984924,0,0,2020
"SDN","Sudan","SDN.1_1","Al Jazirah",3936919.33675432,0.277544548264979,0.302451116845989,2020
"SDN","Sudan","SDN.2_1","Al Qadarif",1731286.33227509,0.00439007071660442,0.0053111925094993,2020
"SDN","Sudan","SDN.3_1","Blue Nile",1164657.60547656,0.000645335618927689,0.000891368861232631,2020
"SDN","Sudan","SDN.4_1","Central Darfur",790980.27640295,0,0,2020
"SDN","Sudan","SDN.5_1","East Darfur",2297308.28428721,9.44527885484517e-06,4.50189912489614e-06,2020
"SDN","Sudan","SDN.6_1","Kassala",2215018.93787789,0,0,2020
"SDN","Sudan","SDN.7_1","Khartoum",7373598.45182514,0.00305478315409055,0.00441909748752822,2020
"SDN","Sudan","SDN.8_1","North Darfur",3355675.67376978,0,0,2020
"SDN","Sudan","SDN.9_1","North Kurdufan",2842393.12374261,0,0,2020
"SDN","Sudan","SDN.10_1","Northern",911316.651649874,1.33954695584861e-05,2.96185140626357e-05,2020
"SDN","Sudan","SDN.11_1","Red Sea",2421527.40312535,0.000211503913824096,4.8452465325485e-05,2020
"SDN","Sudan","SDN.12_1","River Nile",1514230.93839937,0.0192827836543254,0.00824719340069315,2020
"SDN","Sudan","SDN.13_1","Sennar",1755889.24795961,0.277285897382571,0.319488816435856,2020
"SDN","Sudan","SDN.14_1","South Darfur",4302228.81864476,1.05201669926618e-05,4.9167093170596e-06,2020
"SDN","Sudan","SDN.15_1","South Kurdufan",883917.425450206,8.54843379564244e-05,4.82174438723205e-05,2020
"SDN","Sudan","SDN.16_1","West Darfur",808749.375626564,0,0,2020
"SDN","Sudan","SDN.17_1","West Kurdufan",1754048.59958744,5.25172184146871e-06,1.278749440447e-06,2020
"SDN","Sudan","SDN.18_1","White Nile",2536943.20487145,0.0140579703544504,0.0192092015793021,2020
