"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"RWA","Rwanda","RWA.1_1","Amajyaruguru",1821328.73338985,0,0,2017
"RWA","Rwanda","RWA.2_1","Amajyepfo",2896401.32058966,0.146818344653757,0.169198425622158,2017
"RWA","Rwanda","RWA.3_1","Iburasirazuba",3279355.16348702,0.169120043448117,0.166191599792917,2017
"RWA","Rwanda","RWA.4_1","Iburengerazuba",2649095.39130569,0,0,2017
"RWA","Rwanda","RWA.5_1","Umujyi wa Kigali",1419958.48390198,0,0,2017
"SDN","Sudan","SDN.1_1","Al Jazirah",3737763.79029298,0.277544548264979,0.303673741967024,2017
"SDN","Sudan","SDN.2_1","Al Qadarif",1668410.00561166,0.00439007071660442,0.00501386019614925,2017
"SDN","Sudan","SDN.3_1","Blue Nile",1064788.57152599,0.000645335618927689,0.000838070895316444,2017
"SDN","Sudan","SDN.4_1","Central Darfur",756541.402411461,0,0,2017
"SDN","Sudan","SDN.5_1","East Darfur",2015486.87378752,9.44527885484517e-06,4.71696110709879e-06,2017
"SDN","Sudan","SDN.6_1","Kassala",2056752.31526697,0,0,2017
"SDN","Sudan","SDN.7_1","Khartoum",6814308.03582597,0.00305478315409055,0.00472283749026341,2017
"SDN","Sudan","SDN.8_1","North Darfur",2977561.95972064,0,0,2017
"SDN","Sudan","SDN.9_1","North Kurdufan",2620947.313813,0,0,2017
"SDN","Sudan","SDN.10_1","Northern",855375.336274775,1.33954695584861e-05,3.14528269605095e-05,2017
"SDN","Sudan","SDN.11_1","Red Sea",2101802.54955242,0.000211503913824096,4.64219240777137e-05,2017
"SDN","Sudan","SDN.12_1","River Nile",1406105.53961781,0.0192827836543254,0.00824792194560984,2017
"SDN","Sudan","SDN.13_1","Sennar",1650814.29310203,0.277285897382571,0.320897927750107,2017
"SDN","Sudan","SDN.14_1","South Darfur",3795316.48714328,1.05201669926618e-05,4.71426812477356e-06,2017
"SDN","Sudan","SDN.15_1","South Kurdufan",879521.947357893,8.54843379564244e-05,4.73274901052608e-05,2017
"SDN","Sudan","SDN.16_1","West Darfur",798599.723962784,0,0,2017
"SDN","Sudan","SDN.17_1","West Kurdufan",1656441.76135564,5.25172184146871e-06,1.21493070756045e-06,2017
"SDN","Sudan","SDN.18_1","White Nile",2353428.84143755,0.0140579703544504,0.0178577423580662,2017
