"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"GAB","Gabon","GAB.1_1","Estuaire","GAB.1.1_1","Komo",14392.2467140108,0,0,2020
"GAB","Gabon","GAB.1_1","Estuaire","GAB.1.2_1","Komo-Mondah",1033349.89388642,0,0,2020
"GAB","Gabon","GAB.1_1","Estuaire","GAB.1.3_1","Noya",11793.2565519512,0,0,2020
"GAB","Gabon","GAB.2_1","Haut-Ogooué","GAB.2.1_1","Léboumbi-Leyou",174160.219795942,0,0,2020
"GAB","Gabon","GAB.2_1","Haut-Ogooué","GAB.2.2_1","Léconi-Djoué",87997.6025836468,0,0,2020
"GAB","Gabon","GAB.2_1","Haut-Ogooué","GAB.2.3_1","Lékoko",27035.5359030366,0,0,2020
"GAB","Gabon","GAB.2_1","Haut-Ogooué","GAB.2.4_1","Mpassa",415884.439677358,0,0,2020
"GAB","Gabon","GAB.2_1","Haut-Ogooué","GAB.2.5_1","Plateaux",40355.8123049736,0,0,2020
"GAB","Gabon","GAB.2_1","Haut-Ogooué","GAB.2.6_1","Sébé-Brikolo",62574.5655425787,0,0,2020
"GAB","Gabon","GAB.3_1","Moyen-Ogooué","GAB.3.1_1","Abanga-Bigné",24874.1337061822,0,0,2020
"GAB","Gabon","GAB.3_1","Moyen-Ogooué","GAB.3.2_1","Ogooué et des Lacs",84304.7048908845,0,0,2020
"GAB","Gabon","GAB.4_1","Ngounié","GAB.4.1_1","Boumi-lowetsi",37129.3896415234,0,0,2020
"GAB","Gabon","GAB.4_1","Ngounié","GAB.4.2_1","Dola",12644.5436484814,0,0,2020
"GAB","Gabon","GAB.4_1","Ngounié","GAB.4.3_1","Douya Onoye",37888.0369720459,0,0,2020
"GAB","Gabon","GAB.4_1","Ngounié","GAB.4.4_1","Louetsi-Wano",15996.445343256,0,0,2020
"GAB","Gabon","GAB.4_1","Ngounié","GAB.4.5_1","Ndolou",8011.2310269475,0,0,2020
"GAB","Gabon","GAB.4_1","Ngounié","GAB.4.6_1","Ogoulou",20568.3092181087,0,0,2020
"GAB","Gabon","GAB.4_1","Ngounié","GAB.4.7_1","Tsamba Mangotsi",19080.7155235112,0,0,2020
"GAB","Gabon","GAB.5_1","Nyanga","GAB.5.1_1","Basse Banio",8966.55875474215,0,0,2020
"GAB","Gabon","GAB.5_1","Nyanga","GAB.5.2_1","Douigny",9604.33096146584,0,0,2020
"GAB","Gabon","GAB.5_1","Nyanga","GAB.5.3_1","Haute-Banio",1926.61570256762,0,0,2020
"GAB","Gabon","GAB.5_1","Nyanga","GAB.5.4_1","Mougoutsi",49888.3965985775,0,0,2020
"GAB","Gabon","GAB.6_1","Ogooué-Ivindo","GAB.6.1_1","Ivindo",42637.5103154778,0,0,2020
"GAB","Gabon","GAB.6_1","Ogooué-Ivindo","GAB.6.2_1","Lopé",23666.1676104367,0,0,2020
"GAB","Gabon","GAB.6_1","Ogooué-Ivindo","GAB.6.3_1","Mvoung",8556.6214415431,0,0,2020
"GAB","Gabon","GAB.6_1","Ogooué-Ivindo","GAB.6.4_1","Zadié",22323.7115935683,0,0,2020
"GAB","Gabon","GAB.7_1","Ogooué-Lolo","GAB.7.1_1","Lolo Bouenguidi",57690.1124873757,0,0,2020
