"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"NER","Niger","NER.1_1","Agadez",644932.431339074,0.320392948446255,0.250798589553564,2019
"NER","Niger","NER.2_1","Diffa",843327.056653289,0.323066152684338,0.286354555295144,2019
"NER","Niger","NER.3_1","Dosso",2481517.29504013,0.323274848370061,0.323542620149214,2019
"NER","Niger","NER.4_1","Maradi",4449161.94271374,0.322953878148674,0.323404199178386,2019
"NER","Niger","NER.5_1","Niamey",1156316.57261276,0.332516549527645,0.334266468621383,2019
"NER","Niger","NER.6_1","Tahoua",4761943.05477178,0.323108463963939,0.322216887365217,2019
"NER","Niger","NER.7_1","Tillabéry",3582356.93238902,0.32371672384768,0.310576618315496,2019
"NER","Niger","NER.8_1","Zinder",5011309.46856393,0.322370114740706,0.31585257370797,2019
"NGA","Nigeria","NGA.1_1","Abia",4128491.58029175,0.487555279396474,0.4890776052173,2019
"NGA","Nigeria","NGA.2_1","Adamawa",4464653.22898179,0.362167865646882,0.361310017157892,2019
"NGA","Nigeria","NGA.3_1","Akwa Ibom",5796284.98236275,0.531661868377439,0.533954564580099,2019
"NGA","Nigeria","NGA.4_1","Anambra",5714770.26265907,0.564620256008104,0.569167037068796,2019
"NGA","Nigeria","NGA.5_1","Bauchi",7003326.68907738,0.494686478565772,0.4957084283529,2019
"NGA","Nigeria","NGA.6_1","Bayelsa",2468011.74786377,0.430231375220631,0.428890847017179,2019
"NGA","Nigeria","NGA.7_1","Benue",6178735.23526859,0.327726132004063,0.327622537015792,2019
"NGA","Nigeria","NGA.8_1","Borno",6401793.05988201,0.5006216796472,0.499927835933071,2019
"NGA","Nigeria","NGA.9_1","Cross River",4209453.36262202,0.338341477239679,0.339328676242733,2019
"NGA","Nigeria","NGA.10_1","Delta",6108956.23379529,0.449411220623969,0.446008043715599,2019
"NGA","Nigeria","NGA.11_1","Ebonyi",3055525.87797928,0.332741935051024,0.332494382572887,2019
"NGA","Nigeria","NGA.12_1","Edo",4680722.38277221,0.443900455902149,0.445903751524032,2019
"NGA","Nigeria","NGA.13_1","Ekiti",3413077.55270576,0.454714856496671,0.455276237978241,2019
"NGA","Nigeria","NGA.14_1","Enugu",4701172.05895996,0.425298749420741,0.426051388140207,2019
"NGA","Nigeria","NGA.15_1","Federal Capital Territory",4400047.20125866,0.45419958405111,0.454763254088748,2019
"NGA","Nigeria","NGA.16_1","Gombe",3591393.37441313,0.414594531401035,0.415567120428732,2019
"NGA","Nigeria","NGA.17_1","Imo",5877109.0178566,0.548756968903254,0.549106423214021,2019
"NGA","Nigeria","NGA.18_1","Jigawa",6237497.83891296,0.556532631083725,0.557165530628667,2019
"NGA","Nigeria","NGA.19_1","Kaduna",8972053.33224329,0.504689600026941,0.506546714406257,2019
"NGA","Nigeria","NGA.20_1","Kano",14267197.0086279,0.575267980774615,0.575539288560877,2019
"NGA","Nigeria","NGA.21_1","Katsina",8471273.4099617,0.567199220059207,0.567771756762517,2019
"NGA","Nigeria","NGA.22_1","Kebbi",4823549.23288214,0.571673179657472,0.57307068288414,2019
"NGA","Nigeria","NGA.23_1","Kogi",4828076.95732963,0.341948772470156,0.34136742393892,2019
"NGA","Nigeria","NGA.24_1","Kwara",3477555.24150372,0.401911306434923,0.400841303070425,2019
"NGA","Nigeria","NGA.25_1","Lagos",13103372.6160631,0.568692993350893,0.5739287465969,2019
"NGA","Nigeria","NGA.26_1","Nassarawa",2758340.30817366,0.360216078531129,0.360594349506467,2019
"NGA","Nigeria","NGA.27_1","Niger",6072384.14468673,0.513267295335877,0.513875093453396,2019
"NGA","Nigeria","NGA.28_1","Ogun",5947729.55972922,0.503550707502352,0.503777755738532,2019
"NGA","Nigeria","NGA.29_1","Ondo",5050081.39473414,0.380396737050319,0.384358824650096,2019
"NGA","Nigeria","NGA.30_1","Osun",5050263.36224747,0.544874765845232,0.545094023500498,2019
"NGA","Nigeria","NGA.31_1","Oyo",8432409.88745201,0.525944869723113,0.528801678757704,2019
"NGA","Nigeria","NGA.32_1","Plateau",4642121.80251884,0.363808432169128,0.362454762955424,2019
"NGA","Nigeria","NGA.33_1","Rivers",7025198.19323158,0.539120856905356,0.518776056666769,2019
"NGA","Nigeria","NGA.34_1","Sokoto",5427747.64496541,0.571227145752207,0.573938656378717,2019
"NGA","Nigeria","NGA.35_1","Taraba",3281428.85640538,0.428547179696846,0.428799817449348,2019
"NGA","Nigeria","NGA.36_1","Yobe",3593885.84201574,0.567920491215506,0.568832555468342,2019
"NGA","Nigeria","NGA.37_1","Zamfara",4812358.05993891,0.574165427191704,0.574523999162259,2019
"RWA","Rwanda","RWA.1_1","Amajyaruguru",1884209.46519756,0.423678470982446,0.175611240983303,2019
"RWA","Rwanda","RWA.2_1","Amajyepfo",3041141.6949693,0.425544424502699,0.381575245987211,2019
"RWA","Rwanda","RWA.3_1","Iburasirazuba",3556300.78979188,0.427361840934113,0.421213514891999,2019
"RWA","Rwanda","RWA.4_1","Iburengerazuba",2775259.95307779,0.424658947131213,0.266465945808205,2019
"RWA","Rwanda","RWA.5_1","Umujyi wa Kigali",1613849.97006226,0.426609883138112,0.42731785770408,2019
"SDN","Sudan","SDN.1_1","Al Jazirah",3899118.61940968,0.389414265982666,0.39029987540201,2019
"SDN","Sudan","SDN.2_1","Al Qadarif",1704008.50726375,0.38602767962485,0.378154120624307,2019
"SDN","Sudan","SDN.3_1","Blue Nile",1135974.26936918,0.384504175786808,0.308145574989549,2019
"SDN","Sudan","SDN.4_1","Central Darfur",789639.918459177,0.383965200948394,0.38408286986445,2019
"SDN","Sudan","SDN.5_1","East Darfur",2212630.81501377,0.385317535751166,0.385593981231485,2019
"SDN","Sudan","SDN.6_1","Kassala",2167804.72556126,0.386499836754616,0.371446554849371,2019
"SDN","Sudan","SDN.7_1","Khartoum",7165056.97588301,0.38647035215352,0.381964275300951,2019
"SDN","Sudan","SDN.8_1","North Darfur",3221401.81529777,0.38034867741904,0.348118722976556,2019
"SDN","Sudan","SDN.9_1","North Kurdufan",2773151.99342784,0.379573941127971,0.349183710975363,2019
"SDN","Sudan","SDN.10_1","Northern",892496.732664174,0.385066347945597,0.129849535388858,2019
"SDN","Sudan","SDN.11_1","Red Sea",2311209.66568641,0.382970538283416,0.196802283820481,2019
"SDN","Sudan","SDN.12_1","River Nile",1479191.91796267,0.385708053978313,0.271414011470603,2019
"SDN","Sudan","SDN.13_1","Sennar",1716179.90572309,0.386422846825437,0.386862571825934,2019
"SDN","Sudan","SDN.14_1","South Darfur",4107425.35261893,0.384661615758644,0.385256184408704,2019
"SDN","Sudan","SDN.15_1","South Kurdufan",879552.008412898,0.383083532849371,0.384116182735666,2019
"SDN","Sudan","SDN.16_1","West Darfur",804375.324776411,0.384286830111729,0.381206115550227,2019
"SDN","Sudan","SDN.17_1","West Kurdufan",1740610.79721266,0.385187538637472,0.385201729835701,2019
"SDN","Sudan","SDN.18_1","White Nile",2457100.10222441,0.385383259891346,0.385448022676922,2019
"SEN","Senegal","SEN.1_1","Dakar",3264085.67841339,0.441065181046724,0.328494479499007,2019
"SEN","Senegal","SEN.2_1","Diourbel",1746069.86573219,0.439468752196495,0.439556291627446,2019
"SEN","Senegal","SEN.3_1","Fatick",851125.548648536,0.439326950111745,0.439270896199579,2019
"SEN","Senegal","SEN.4_1","Kaffrine",678498.013114929,0.439112330904794,0.439263938229449,2019
"SEN","Senegal","SEN.5_1","Kaolack",1114633.81347728,0.439353612958225,0.439453268921192,2019
"SEN","Senegal","SEN.6_1","Kédougou",179474.859204292,0.438025165531537,0.431280074726882,2019
"SEN","Senegal","SEN.7_1","Kolda",774038.258032262,0.439426949294284,0.432329052130417,2019
"SEN","Senegal","SEN.8_1","Louga",1032416.15570486,0.439221327121441,0.436512003463377,2019
"SEN","Senegal","SEN.9_1","Matam",640293.972960353,0.438710362139194,0.428164988925035,2019
"SEN","Senegal","SEN.10_1","Saint-Louis",1011452.9444645,0.438937615431752,0.419112837652978,2019
"SEN","Senegal","SEN.11_1","Sédhiou",535441.553945303,0.440373379910408,0.434662392233652,2019
"SEN","Senegal","SEN.12_1","Tambacounda",799690.343906522,0.438226678957295,0.433848430900472,2019
"SEN","Senegal","SEN.13_1","Thiès",2009940.10149002,0.440724011356868,0.437375321979468,2019
"SEN","Senegal","SEN.14_1","Ziguinchor",638411.425870314,0.439749666414727,0.436636544244931,2019
"SLE","Sierra Leone","SLE.1_1","Eastern",1460841.23798752,0.500856726227895,0.496449351014437,2019
"SLE","Sierra Leone","SLE.2_1","Northern",2222758.2792317,0.500501198869496,0.495948851068003,2019
"SLE","Sierra Leone","SLE.3_1","Southern",1525642.20171342,0.501438781824496,0.497123506825859,2019
"SLE","Sierra Leone","SLE.4_1","Western",1123922.27563286,0.504383828490973,0.433325292563203,2019
"SOM","Somalia","SOM.1_1","Awdal",425777.912751913,0.143236516893741,0.130153952302262,2019
"SOM","Somalia","SOM.2_1","Bakool",446040.599592924,0.142242019662206,0.140578989564266,2019
"SOM","Somalia","SOM.3_1","Banaadir",1039661.49847794,0.1424044709314,0.142426650081176,2019
"SOM","Somalia","SOM.4_1","Bari",538443.010484517,0.141654901289674,0.130263568979051,2019
"SOM","Somalia","SOM.5_1","Bay",891076.139858007,0.142067204981564,0.142141832266648,2019
"SOM","Somalia","SOM.6_1","Galguduud",475593.07245183,0.142468265987556,0.140935597764411,2019
"SOM","Somalia","SOM.7_1","Gedo",462990.684977531,0.143926636970398,0.142958323153477,2019
"SOM","Somalia","SOM.8_1","Hiiraan",469898.42008853,0.142167353797728,0.142098732586214,2019
"SOM","Somalia","SOM.9_1","Jubbada Dhexe",336147.591456532,0.14250069301036,0.143217268975337,2019
"SOM","Somalia","SOM.10_1","Jubbada Hoose",534392.70306582,0.142268837354726,0.142373328625737,2019
