"GID_0","NAME_0","GID_1","NAME_1","population","arab_abundance","fun_abundance","gamb_abundance","arab_pop_weighted_abundance","fun_pop_weighted_abundance","gamb_pop_weighted_abundance","year"
"SEN","Senegal","SEN.1_1","Dakar",3335467.60921478,0.803548220530898,0.0756709068191138,0.120780872649989,0.743431287543412,0.0945598856634048,0.162008826793183,2020
"SEN","Senegal","SEN.2_1","Diourbel",1799956.44056129,0.790748094509096,0.118059125011783,0.0911927804791216,0.771484091252389,0.137028033368313,0.0914878753792979,2020
"SEN","Senegal","SEN.3_1","Fatick",869935.277287126,0.756545286671281,0.0806608221776742,0.162793891151045,0.776721541986746,0.0706523852399807,0.152626072773273,2020
"SEN","Senegal","SEN.4_1","Kaffrine",697414.884328365,0.716760740013527,0.178471577249954,0.104767682736519,0.726242686939658,0.167376987035032,0.10638032602531,2020
"SEN","Senegal","SEN.5_1","Kaolack",1148265.19628477,0.71080161907533,0.150265215906168,0.138933165018502,0.725196274251985,0.129697947809878,0.145105777938138,2020
"SEN","Senegal","SEN.6_1","Kédougou",185033.733764172,0.539676124760508,0.37592864158789,0.0843952336516019,0.519964269018151,0.406165433302128,0.0738702976797204,2020
"SEN","Senegal","SEN.7_1","Kolda",798133.164564371,0.739158558330689,0.142517715108123,0.118323726561188,0.736569070134162,0.147933034023078,0.11549789584276,2020
"SEN","Senegal","SEN.8_1","Louga",1060525.82370412,0.879951271550185,0.0765091969246984,0.0435395315251168,0.865301696860326,0.0743192496920633,0.0603790534476103,2020
"SEN","Senegal","SEN.9_1","Matam",659842.434526086,0.798976457876495,0.135686181966562,0.065337360156943,0.888940996506116,0.067279321869919,0.0437796816239653,2020
"SEN","Senegal","SEN.10_1","Saint-Louis",1036254.12758994,0.982448777021475,0.00789149351678473,0.00965972946174051,0.983000896054055,0.00555163401835718,0.0114474699275873,2020
"SEN","Senegal","SEN.11_1","Sédhiou",550594.330756068,0.723163239163385,0.120946000499665,0.15589076033695,0.719871562666808,0.117468062981213,0.162660374351979,2020
"SEN","Senegal","SEN.12_1","Tambacounda",823118.86239481,0.663510299494973,0.229094220338446,0.107395480166581,0.678853930983805,0.201680873492292,0.119465195523903,2020
"SEN","Senegal","SEN.13_1","Thiès",2062104.46762848,0.828493983412637,0.067703464658631,0.103802551928733,0.813471919640384,0.0734924775682874,0.113035602791328,2020
"SEN","Senegal","SEN.14_1","Ziguinchor",654950.224309176,0.607690072520491,0.0816416884010979,0.310668239078411,0.626645846165934,0.0764846075428722,0.296869546291194,2020
"SLE","Sierra Leone","SLE.1_1","Eastern",1485377.42517948,0.281908669655398,0.155711531834043,0.562379798510559,0.289927295472974,0.163466324655589,0.546606379871437,2020
"SLE","Sierra Leone","SLE.2_1","Northern",2264926.41212818,0.372883449543594,0.136365533194325,0.490751017262081,0.427635126471767,0.132176544850006,0.440188328678227,2020
"SLE","Sierra Leone","SLE.3_1","Southern",1563232.95244791,0.544791763827538,0.0720910178332757,0.383117218339186,0.55628782559408,0.0814504779015763,0.362261696504344,2020
"SLE","Sierra Leone","SLE.4_1","Western",1156992.17945862,0.269874396252057,0.0513534893986204,0.678772114349323,0.361566697033831,0.11827448486236,0.520158818103809,2020
