"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","ITN_coverage_mean","ITN_coverage_pop_weighted"
"SEN","Senegal","SEN.1_1","Dakar","SEN.1.1_1","Dakar",1252244.22167969,0.627643783887227,0.352242543884637
"SEN","Senegal","SEN.1_1","Dakar","SEN.1.2_1","Guédiawaye",0,NA,NA
"SEN","Senegal","SEN.1_1","Dakar","SEN.1.3_1","Pikine",1646984.12963867,0.653858199715614,0.544620172168437
"SEN","Senegal","SEN.1_1","Dakar","SEN.1.4_1","Rufisque",436239.257896423,0.623787676586824,0.596625176932398
"SEN","Senegal","SEN.2_1","Diourbel","SEN.2.1_1","Bambey",350659.406719208,0.468529365235759,0.465563823597574
"SEN","Senegal","SEN.2_1","Diourbel","SEN.2.2_1","Diourbel",337091.696578979,0.406183321028948,0.399257906551227
"SEN","Senegal","SEN.2_1","Diourbel","SEN.2.3_1","Mbacké",1112205.33726311,0.361216066080496,0.372088499790742
"SEN","Senegal","SEN.3_1","Fatick","SEN.3.1_1","Fatick",420547.26794517,0.406700460625089,0.407588194125816
"SEN","Senegal","SEN.3_1","Fatick","SEN.3.2_1","Foundiougne",316472.616744757,0.423896777503034,0.429222750595935
"SEN","Senegal","SEN.3_1","Fatick","SEN.3.3_1","Gossas",132915.392597198,0.294910034195322,0.299701986327388
"SEN","Senegal","SEN.4_1","Kaffrine","SEN.4.1_1","Birkilane",125495.216163635,0.269844045335392,0.270044727494453
"SEN","Senegal","SEN.4_1","Kaffrine","SEN.4.2_1","Kaffrine",253450.739931107,0.274005081007878,0.272224352944445
"SEN","Senegal","SEN.4_1","Kaffrine","SEN.4.3_1","Koungheul",197014.552613258,0.346821630493217,0.343720620584192
"SEN","Senegal","SEN.4_1","Kaffrine","SEN.4.4_1","Malème Hodar",121454.375620365,0.30499056097749,0.295724073859281
"SEN","Senegal","SEN.5_1","Kaolack","SEN.5.1_1","Guinguinéo",117273.028951645,0.26524463349155,0.268402552812361
"SEN","Senegal","SEN.5_1","Kaolack","SEN.5.2_1","Kaolack",617488.043468952,0.307201920644097,0.305695117703971
"SEN","Senegal","SEN.5_1","Kaolack","SEN.5.3_1","Nioro du Rip",413504.123864174,0.314769918765497,0.314567944740418
"SEN","Senegal","SEN.6_1","Kédougou","SEN.6.1_1","Kédougou",95404.3404614925,0.512093491439569,0.527102197816445
"SEN","Senegal","SEN.6_1","Kédougou","SEN.6.2_1","Salémata",24180.4238815308,0.422499560978678,0.423026492048567
"SEN","Senegal","SEN.6_1","Kédougou","SEN.6.3_1","Saraya",65448.9694211483,0.624892934092454,0.592938348911029
"SEN","Senegal","SEN.7_1","Kolda","SEN.7.1_1","Kolda",292132.923832893,0.459949775384023,0.454246790522697
"SEN","Senegal","SEN.7_1","Kolda","SEN.7.2_1","Médina Yoro Foula",165466.108513832,0.39618204616838,0.374678813689777
"SEN","Senegal","SEN.7_1","Kolda","SEN.7.3_1","Vélingara",340534.132217646,0.497722153803881,0.484499494266844
"SEN","Senegal","SEN.8_1","Louga","SEN.8.1_1","Kébémer",320215.210372925,0.500345319826552,0.497491851781977
"SEN","Senegal","SEN.8_1","Louga","SEN.8.2_1","Linguère",295457.266462803,0.455085441449762,0.45063838254465
"SEN","Senegal","SEN.8_1","Louga","SEN.8.3_1","Louga",444853.346868396,0.548610263567969,0.545829205817885
"SEN","Senegal","SEN.9_1","Matam","SEN.9.1_1","Kanel",283358.971355557,0.633089623712706,0.628856232402749
"SEN","Senegal","SEN.9_1","Matam","SEN.9.2_1","Matam",313472.362799168,0.609639622825236,0.602608973188084
"SEN","Senegal","SEN.9_1","Matam","SEN.9.3_1","Ranérou Ferlo",63011.1003713608,0.527394055839508,0.532204473359175
"SEN","Senegal","SEN.10_1","Saint-Louis","SEN.10.1_1","Dagana",299360.954897165,0.629365885737299,0.627524120086552
"SEN","Senegal","SEN.10_1","Saint-Louis","SEN.10.2_1","Podor",424487.89750433,0.575975808903484,0.568177336685209
"SEN","Senegal","SEN.10_1","Saint-Louis","SEN.10.3_1","Saint-Louis",312405.275188446,0.62577284075493,0.651493570611047
