"GID_0","NAME_0","GID_1","NAME_1","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"NER","Niger","NER.1_1","Agadez",671296.369556883,0.320392948446255,0.252202385368306,2020
"NER","Niger","NER.2_1","Diffa",889355.058534212,0.323066152684338,0.285245090887842,2020
"NER","Niger","NER.3_1","Dosso",2552224.34229946,0.323274848370061,0.323550861317228,2020
"NER","Niger","NER.4_1","Maradi",4628321.64468849,0.322953878148674,0.323494751584813,2020
"NER","Niger","NER.5_1","Niamey",1192047.65099335,0.332516549527645,0.33422451384883,2020
"NER","Niger","NER.6_1","Tahoua",5019371.43744054,0.323108463963939,0.322271972932114,2020
"NER","Niger","NER.7_1","Tillabéry",3725538.92909145,0.32371672384768,0.310780546912049,2020
"NER","Niger","NER.8_1","Zinder",5260091.95394558,0.322370114740706,0.315809507976631,2020
"NGA","Nigeria","NGA.1_1","Abia",4242682.77242279,0.487555279396474,0.489046450123326,2020
"NGA","Nigeria","NGA.2_1","Adamawa",4589459.51340282,0.362167865646882,0.361318575547679,2020
"NGA","Nigeria","NGA.3_1","Akwa Ibom",5988934.18358135,0.531661868377439,0.533963603474014,2020
"NGA","Nigeria","NGA.4_1","Anambra",5869516.43431854,0.564620256008104,0.569139022708982,2020
"NGA","Nigeria","NGA.5_1","Bauchi",7226995.64345074,0.494686478565772,0.49570380887662,2020
"NGA","Nigeria","NGA.6_1","Bayelsa",2544211.30494213,0.430231375220631,0.429223259411448,2020
"NGA","Nigeria","NGA.7_1","Benue",6359629.14131927,0.327726132004063,0.327635257680169,2020
"NGA","Nigeria","NGA.8_1","Borno",6614194.82649994,0.5006216796472,0.499949117385072,2020
"NGA","Nigeria","NGA.9_1","Cross River",4326543.7683723,0.338341477239679,0.339374130893283,2020
"NGA","Nigeria","NGA.10_1","Delta",6300914.4403795,0.449411220623969,0.445995730303794,2020
"NGA","Nigeria","NGA.11_1","Ebonyi",3142078.40332794,0.332741935051024,0.332479985175395,2020
"NGA","Nigeria","NGA.12_1","Edo",4804837.08376551,0.443900455902149,0.445865714580722,2020
"NGA","Nigeria","NGA.13_1","Ekiti",3512323.60943794,0.454714856496671,0.455141206573916,2020
"NGA","Nigeria","NGA.14_1","Enugu",4832253.33425331,0.425298749420741,0.426071721000906,2020
"NGA","Nigeria","NGA.15_1","Federal Capital Territory",4801845.32012558,0.45419958405111,0.454756694275482,2020
"NGA","Nigeria","NGA.16_1","Gombe",3706881.95759219,0.414594531401035,0.415588638554828,2020
"NGA","Nigeria","NGA.17_1","Imo",6060288.67178345,0.548756968903254,0.549108349090828,2020
"NGA","Nigeria","NGA.18_1","Jigawa",6414424.17365456,0.556532631083725,0.557155968445156,2020
"NGA","Nigeria","NGA.19_1","Kaduna",9244042.69056985,0.504689600026941,0.506562073708362,2020
"NGA","Nigeria","NGA.20_1","Kano",14734745.968008,0.575267980774615,0.575542709214311,2020
"NGA","Nigeria","NGA.21_1","Katsina",8722360.60884857,0.567199220059207,0.567715622225144,2020
"NGA","Nigeria","NGA.22_1","Kebbi",4972560.5572834,0.571673179657472,0.573101540911694,2020
"NGA","Nigeria","NGA.23_1","Kogi",4970065.69613576,0.341948772470156,0.341345211829121,2020
"NGA","Nigeria","NGA.24_1","Kwara",3576882.61219668,0.401911306434923,0.400852712833683,2020
"NGA","Nigeria","NGA.25_1","Lagos",13503263.790319,0.568692993350893,0.573903739231218,2020
"NGA","Nigeria","NGA.26_1","Nassarawa",2845545.8634423,0.360216078531129,0.360649683231384,2020
"NGA","Nigeria","NGA.27_1","Niger",6275807.3934609,0.513267295335877,0.513882727640873,2020
"NGA","Nigeria","NGA.28_1","Ogun",6151696.41499805,0.503550707502352,0.503771779222306,2020
"NGA","Nigeria","NGA.29_1","Ondo",5195516.79648638,0.380396737050319,0.384341428494451,2020
"NGA","Nigeria","NGA.30_1","Osun",5207910.53634548,0.544874765845232,0.545099382610991,2020
"NGA","Nigeria","NGA.31_1","Oyo",8707670.00483072,0.525944869723113,0.528859804224049,2020
"NGA","Nigeria","NGA.32_1","Plateau",4775830.95480156,0.363808432169128,0.36243556775946,2020
"NGA","Nigeria","NGA.33_1","Rivers",7252733.86810493,0.539120856905356,0.518916197857953,2020
"NGA","Nigeria","NGA.34_1","Sokoto",5588418.51554054,0.571227145752207,0.573996838234116,2020
"NGA","Nigeria","NGA.35_1","Taraba",3373974.14471263,0.428547179696846,0.428732394092469,2020
"NGA","Nigeria","NGA.36_1","Yobe",3713532.82344437,0.567920491215506,0.568843359727576,2020
"NGA","Nigeria","NGA.37_1","Zamfara",4957137.81262589,0.574165427191704,0.574530491603256,2020
