"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"DJI","Djibouti","DJI.1_1","Ali Sabieh","DJI.1.1_1","Ali Sabieh",131398.888175011,0.500408239741074,0.496138725039743,2020
"DJI","Djibouti","DJI.2_1","Dikhil","DJI.2.1_1","As Eyla",34074.8251400143,0.495287184376974,0.478017174064121,2020
"DJI","Djibouti","DJI.2_1","Dikhil","DJI.2.2_1","Dikhil",51373.372086525,0.49933531497206,0.436816662957248,2020
"DJI","Djibouti","DJI.2_1","Dikhil","DJI.2.3_1","Yoboki",53217.9838965982,0.49778916059356,0.374180402523258,2020
"DJI","Djibouti","DJI.3_1","Djibouti","DJI.3.1_1","Djibouti",579012.040036201,0.501268029212952,0.453124999244808,2020
"DJI","Djibouti","DJI.4_1","Obock","DJI.4.1_1","Alaili Dadda",15256.5695307255,0.499156871863774,0.469811466377475,2020
"DJI","Djibouti","DJI.4_1","Obock","DJI.4.2_1","Obock",51450.1107504368,0.499413629449331,0.476673161760863,2020
"DJI","Djibouti","DJI.5_1","Tadjourah","DJI.5.1_1","Balha",31766.3901362419,0.488738507653276,0.273615768775191,2020
"DJI","Djibouti","DJI.5_1","Tadjourah","DJI.5.2_1","Dorra",28601.0327962637,0.494345759722724,0.338794938428117,2020
"DJI","Djibouti","DJI.5_1","Tadjourah","DJI.5.3_1","Randa",46207.5287926197,0.498890297487378,0.412694722327547,2020
"DJI","Djibouti","DJI.5_1","Tadjourah","DJI.5.4_1","Tadjourah",51338.3170261383,0.500726381414815,0.449053053312741,2020
