"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"RWA","Rwanda","RWA.1_1","Amajyaruguru",1903021.45274544,0.485248696745226,0.487622596770502,2020
"RWA","Rwanda","RWA.2_1","Amajyepfo",3129110.68286228,0.251056266438078,0.264417229657935,2020
"RWA","Rwanda","RWA.3_1","Iburasirazuba",3808058.89027625,0.500616650739217,0.49516312049982,2020
"RWA","Rwanda","RWA.4_1","Iburengerazuba",2825891.10325527,0.248693226512228,0.305054591613813,2020
"RWA","Rwanda","RWA.5_1","Umujyi wa Kigali",1661174.32984924,0.49917939655921,0.489363492127409,2020
"SDN","Sudan","SDN.1_1","Al Jazirah",3936919.33675432,0.534740255187983,0.549841372152433,2020
"SDN","Sudan","SDN.2_1","Al Qadarif",1731286.33227509,0.508908346445093,0.519285789683621,2020
"SDN","Sudan","SDN.3_1","Blue Nile",1164657.60547656,0.492276877387886,0.501590128362631,2020
"SDN","Sudan","SDN.4_1","Central Darfur",790980.27640295,0.37512589769646,0.383028862212892,2020
"SDN","Sudan","SDN.5_1","East Darfur",2297308.28428721,0.451241768996837,0.444659946401119,2020
"SDN","Sudan","SDN.6_1","Kassala",2215018.93787789,0.423244113797371,0.447638061210381,2020
"SDN","Sudan","SDN.7_1","Khartoum",7373598.45182514,0.398102415703846,0.479959625569649,2020
"SDN","Sudan","SDN.8_1","North Darfur",3355675.67376978,0.155658926932894,0.321514639947054,2020
"SDN","Sudan","SDN.9_1","North Kurdufan",2842393.12374261,0.249418818467871,0.382859360500001,2020
"SDN","Sudan","SDN.10_1","Northern",911316.651649874,0.195115945798036,0.389962057244926,2020
"SDN","Sudan","SDN.11_1","Red Sea",2421646.57513577,0.302664743875079,0.389998295626979,2020
"SDN","Sudan","SDN.12_1","River Nile",1514230.93839937,0.34296298823637,0.409462728019825,2020
"SDN","Sudan","SDN.13_1","Sennar",1755889.24795961,0.504479799911079,0.522957615121557,2020
"SDN","Sudan","SDN.14_1","South Darfur",4302228.81864476,0.425234138993806,0.428839949756293,2020
"SDN","Sudan","SDN.15_1","South Kurdufan",883917.425450206,0.459426506761213,0.461098307260277,2020
"SDN","Sudan","SDN.16_1","West Darfur",808749.375626564,0.375671071498668,0.380372289441406,2020
"SDN","Sudan","SDN.17_1","West Kurdufan",1754048.59958744,0.439847133676322,0.425177210428685,2020
"SDN","Sudan","SDN.18_1","White Nile",2536943.20487145,0.474716624689277,0.489513631204936,2020
