"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"GAB","Gabon","GAB.1_1","Estuaire",1023842.28634143,0.120496648477931,0.143339347094926,2019
"GAB","Gabon","GAB.2_1","Haut-Ogooué",749977.916548014,0.120992350574961,0.130469022304608,2019
"GAB","Gabon","GAB.3_1","Moyen-Ogooué",106738.200498763,0.120658901838004,0.138315520499609,2019
"GAB","Gabon","GAB.4_1","Ngounié",147857.121919051,0.111020366362663,0.122014337173728,2019
"GAB","Gabon","GAB.5_1","Nyanga",68905.7453624196,0.136068611498646,0.136349973090133,2019
"GAB","Gabon","GAB.6_1","Ogooué-Ivindo",94736.7407580912,0.0859259828134083,0.0888958939016066,2019
"GAB","Gabon","GAB.7_1","Ogooué-Lolo",118832.44458735,0.101601513529535,0.106945876666289,2019
"GAB","Gabon","GAB.8_1","Ogooué-Maritime",164956.551116712,0.135355675636661,0.149025581766781,2019
"GAB","Gabon","GAB.9_1","Wouleu-Ntem",312928.097499207,0.0715195256499479,0.0745051098993253,2019
"GHA","Ghana","GHA.1_1","Ashanti",6586819.04612094,0.343949039503743,0.243525258947827,2019
"GHA","Ghana","GHA.2_1","Brong Ahafo",2808844.00300321,0.412572419941907,0.396040009743304,2019
"GHA","Ghana","GHA.3_1","Central",2845983.05515862,0.319449807713632,0.272416465486186,2019
"GHA","Ghana","GHA.4_1","Eastern",3267967.55412269,0.28083199766152,0.25405322847997,2019
"GHA","Ghana","GHA.5_1","Greater Accra",5058428.48461437,0.181647426426047,0.100628344898512,2019
"GHA","Ghana","GHA.6_1","Northern",3321851.8092113,0.352305046813511,0.355614405820676,2019
"GHA","Ghana","GHA.7_1","Upper East",1142833.69041532,0.470671183837817,0.481430293753618,2019
"GHA","Ghana","GHA.8_1","Upper West",827676.510115623,0.388200949084267,0.402449841943967,2019
"GHA","Ghana","GHA.9_1","Volta",2691062.43968949,0.422710713360632,0.385271274000604,2019
"GHA","Ghana","GHA.10_1","Western",2807571.33812237,0.376968987623574,0.30711729591297,2019
