"GID_0","NAME_0","GID_1","NAME_1","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"SEN","Senegal","SEN.1_1","Dakar",3335467.60921478,0.00338841691761142,0.00418548420247324,2020
"SEN","Senegal","SEN.2_1","Diourbel",1799956.44056129,0.0188761197865267,0.0242152793961538,2020
"SEN","Senegal","SEN.3_1","Fatick",869935.277287126,0.0131615935739426,0.0135733878789801,2020
"SEN","Senegal","SEN.4_1","Kaffrine",697414.884328365,0.0388781876525406,0.0369056936387951,2020
"SEN","Senegal","SEN.5_1","Kaolack",1148265.19628477,0.0203341104892891,0.0205533548887215,2020
"SEN","Senegal","SEN.6_1","Kédougou",185033.733764172,0.0168322921442315,0.0192045620140522,2020
"SEN","Senegal","SEN.7_1","Kolda",798133.164564371,0.0356441993944827,0.0328432037298546,2020
"SEN","Senegal","SEN.8_1","Louga",1060525.82370412,0.0273600658253134,0.0163096028448837,2020
"SEN","Senegal","SEN.9_1","Matam",659842.434526086,0.0484153158154037,0.035588722521266,2020
"SEN","Senegal","SEN.10_1","Saint-Louis",1036254.12758994,0.0166954032814558,0.00833184482814006,2020
"SEN","Senegal","SEN.11_1","Sédhiou",550594.330756068,0.0164961309380779,0.0155076323354522,2020
"SEN","Senegal","SEN.12_1","Tambacounda",823118.86239481,0.0460709013210622,0.048424171694384,2020
"SEN","Senegal","SEN.13_1","Thiès",2062104.46762848,0.00708734929311692,0.00761914638425474,2020
"SEN","Senegal","SEN.14_1","Ziguinchor",654950.224309176,0.0164163708266919,0.0187407269701002,2020
"SLE","Sierra Leone","SLE.1_1","Eastern",1485377.42517948,0.36759699822363,0.329085309508234,2020
"SLE","Sierra Leone","SLE.2_1","Northern",2264926.41212818,0.386837978044767,0.351808085712463,2020
"SLE","Sierra Leone","SLE.3_1","Southern",1563232.95244791,0.335974452288254,0.307256787620522,2020
"SLE","Sierra Leone","SLE.4_1","Western",1156992.17945862,0.227609042776749,0.116567002431066,2020
