"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","coverage_mean","coverage_pop_weighted","year"
"TCD","Chad","TCD.10_1","Lac","TCD.10.2_1","Wayi",282767.627533913,0.303099211008271,0.303302350062361,2018
"TCD","Chad","TCD.11_1","Logone Occidental","TCD.11.1_1","Dodjé",158832.777583122,0.298110369950125,0.298169053453455,2018
"TCD","Chad","TCD.11_1","Logone Occidental","TCD.11.2_1","Lac Wey",467093.876377106,0.298790338297783,0.298856729009455,2018
"TCD","Chad","TCD.11_1","Logone Occidental","TCD.11.3_1","Ngourkosso",175656.854293823,0.298804731016428,0.298886870868324,2018
"TCD","Chad","TCD.12_1","Logone Oriental","TCD.12.1_1","Lanya",218572.053541183,0.298970067411437,0.29906281345233,2018
"TCD","Chad","TCD.12_1","Logone Oriental","TCD.12.2_1","Monts de Lam",235992.022774696,0.298152954621636,0.295570942596577,2018
"TCD","Chad","TCD.12_1","Logone Oriental","TCD.12.3_1","Nya Pendé",274507.957474709,0.298468586351526,0.298201756005502,2018
"TCD","Chad","TCD.12_1","Logone Oriental","TCD.12.4_1","Pendé",435811.357629299,0.298982649531266,0.299202271632228,2018
"TCD","Chad","TCD.13_1","Mandoul","TCD.13.1_1","Barh Sara",285830.001168907,0.298657162649797,0.298308608195421,2018
"TCD","Chad","TCD.13_1","Mandoul","TCD.13.2_1","Mandoul Occidental",195651.496074677,0.29911496727304,0.299211703960459,2018
"TCD","Chad","TCD.13_1","Mandoul","TCD.13.3_1","Mandoul Oriental",338369.554234266,0.298460933877461,0.298707860462105,2018
"TCD","Chad","TCD.14_1","Mayo-Kebbi Est","TCD.14.1_1","Kabbia",292943.468250275,0.298507792750994,0.298605074640056,2018
"TCD","Chad","TCD.14_1","Mayo-Kebbi Est","TCD.14.2_1","Mayo-Boneye",396422.564929008,0.299834250500708,0.291565197974416,2018
"TCD","Chad","TCD.14_1","Mayo-Kebbi Est","TCD.14.3_1","Mont Illi",297073.66984725,0.302998320899741,0.293340089328371,2018
"TCD","Chad","TCD.15_1","Mayo-Kebbi Ouest","TCD.15.1_1","Lac Léré",299036.700588584,0.299583604037762,0.291690477703962,2018
"TCD","Chad","TCD.15_1","Mayo-Kebbi Ouest","TCD.15.2_1","Mayo-Dallah",413996.579217911,0.300336186070025,0.297385239022374,2018
"TCD","Chad","TCD.16_1","Moyen-Chari","TCD.16.1_1","Barh Köh",407698.687752396,0.298213106619641,0.299116888430725,2018
"TCD","Chad","TCD.16_1","Moyen-Chari","TCD.16.2_1","Grande Sido",138241.427004337,0.298064333936883,0.298462285321555,2018
"TCD","Chad","TCD.16_1","Moyen-Chari","TCD.16.3_1","Lac Iro",229516.990026273,0.298232605953297,0.298548821063904,2018
"TCD","Chad","TCD.17_1","Ouaddaï","TCD.17.1_1","Assoungha",409720.906462669,0.298295659181985,0.298366137351686,2018
"TCD","Chad","TCD.17_1","Ouaddaï","TCD.17.2_1","Djourf Al Ahmar",159860.801074982,0.300699761366462,0.301576465512607,2018
"TCD","Chad","TCD.17_1","Ouaddaï","TCD.17.3_1","Ouara",496573.96114397,0.299630514912672,0.300302511810363,2018
"TCD","Chad","TCD.18_1","Salamat","TCD.18.1_1","Aboudeïa",86010.2505767345,0.29775567339101,0.297847663281024,2018
"TCD","Chad","TCD.18_1","Salamat","TCD.18.2_1","Barh Azoum",240608.137266278,0.29672978517584,0.297249321611111,2018
"TCD","Chad","TCD.18_1","Salamat","TCD.18.3_1","Haraze Mangueigne",72819.5739684105,0.295087838850621,0.295062186393265,2018
"TCD","Chad","TCD.19_1","Sila","TCD.19.1_1","Djourf Al Ahmar",123635.11715436,0.297588667699269,0.297745329337042,2018
"TCD","Chad","TCD.19_1","Sila","TCD.19.2_1","Sila",448890.714235306,0.297077144788524,0.295423758514906,2018
"TCD","Chad","TCD.20_1","Tandjilé","TCD.20.1_1","Béré",148976.119544983,0.299046055510126,0.299073095631266,2018
"TCD","Chad","TCD.20_1","Tandjilé","TCD.20.2_1","Tandjilé Est",322037.762252808,0.298238815901033,0.298949488734901,2018
"TCD","Chad","TCD.20_1","Tandjilé","TCD.20.3_1","Tandjilé Ouest",342131.774173737,0.298909414374367,0.299008147050054,2018
"TCD","Chad","TCD.21_1","Tibesti","TCD.21.1_1","Tibesti",40187.6413173191,0.276671656966209,0.000874930299607002,2018
"TCD","Chad","TCD.22_1","Ville de N'Djamena","TCD.22.1_1","N'Djamena",1105368.20999908,0.319606840610504,0.312949704141428,2018
"TCD","Chad","TCD.23_1","Wadi Fira","TCD.23.1_1","Biltine",301661.159419656,0.297175504240415,0.285302616984918,2018
"TCD","Chad","TCD.23_1","Wadi Fira","TCD.23.2_1","Dar Tama",312082.505916595,0.29675257757858,0.296815950362845,2018
"TCD","Chad","TCD.23_1","Wadi Fira","TCD.23.3_1","Kobé",297236.537585735,0.296358113552069,0.27697100495094,2018
"TGO","Togo","TGO.1_1","Centre","TGO.1.1_1","Sotouboua",377965.104528427,0.417080940920754,0.414501333044952,2018
"TGO","Togo","TGO.1_1","Centre","TGO.1.2_1","Tchamba (Nyala)",202004.534883499,0.416843050642859,0.417000393775967,2018
"TGO","Togo","TGO.1_1","Centre","TGO.1.3_1","Tchaudjo",218089.329525471,0.417296622179251,0.41747531511496,2018
"TGO","Togo","TGO.2_1","Kara","TGO.2.1_1","Assoli",59725.465918541,0.417425158176016,0.417647386125933,2018
"TGO","Togo","TGO.2_1","Kara","TGO.2.2_1","Bassar",336203.993764877,0.419981601238251,0.403343913984113,2018
"TGO","Togo","TGO.2_1","Kara","TGO.2.3_1","Bimah",56478.6561889648,0.417859949999385,0.417920293434977,2018
"TGO","Togo","TGO.2_1","Kara","TGO.2.4_1","Doufelgou",82735.8235340118,0.41946447376282,0.419208686444191,2018
"TGO","Togo","TGO.2_1","Kara","TGO.2.5_1","Kéran",114517.553308487,0.418107828125358,0.418183920463978,2018
"TGO","Togo","TGO.2_1","Kara","TGO.2.6_1","Kozah",244263.077728271,0.418411838765047,0.418243234974185,2018
"TGO","Togo","TGO.3_1","Maritime","TGO.3.1_1","Golfe (incl Lomé)",2233601.62576294,0.418470730384191,0.390335118590343,2018
"TGO","Togo","TGO.3_1","Maritime","TGO.3.2_1","Lacs",247426.223330498,0.419060367159545,0.419988960665908,2018
"TGO","Togo","TGO.3_1","Maritime","TGO.3.3_1","Vo",228287.389759064,0.41791872893061,0.41802254311944,2018
"TGO","Togo","TGO.3_1","Maritime","TGO.3.4_1","Yoto",188178.360742569,0.417720932452405,0.417004423724337,2018
"TGO","Togo","TGO.3_1","Maritime","TGO.3.5_1","Zio",547080.406333923,0.418221545418104,0.417849625342169,2018
"TGO","Togo","TGO.4_1","Plateaux","TGO.4.1_1","Amou",135695.833246231,0.417849178524578,0.418102258730203,2018
"TGO","Togo","TGO.4_1","Plateaux","TGO.4.2_1","Haho",386023.193281174,0.417994493770899,0.417823667397386,2018
"TGO","Togo","TGO.4_1","Plateaux","TGO.4.3_1","Kloto",372661.825084686,0.419589541508601,0.395944212808504,2018
"TGO","Togo","TGO.4_1","Plateaux","TGO.4.4_1","Ogou",612034.971677184,0.417392874742071,0.417585910889043,2018
"TGO","Togo","TGO.4_1","Plateaux","TGO.4.5_1","Wawa",170297.688883781,0.421224426548436,0.409791216558467,2018
"TGO","Togo","TGO.5_1","Savanes","TGO.5.1_1","Oti",261018.491041183,0.420670414626286,0.415555314233078,2018
"TGO","Togo","TGO.5_1","Savanes","TGO.5.2_1","Tône",825248.509389877,0.420677155396848,0.411541440986296,2018
"TZA","Tanzania","TZA.1_1","Arusha","TZA.1.2_1","Arusha",299113.450054169,0.550516310792703,0.522367616181478,2018
"TZA","Tanzania","TZA.1_1","Arusha","TZA.1.1_1","Arusha Urban",595646.617893219,0.550883953387921,0.550838154786512,2018
"TZA","Tanzania","TZA.1_1","Arusha","TZA.1.3_1","Karatu",263580.460939214,0.545784167341284,0.544044787966991,2018
"TZA","Tanzania","TZA.1_1","Arusha","TZA.1.4_1","Lake Eyasi",2775.29487576336,0.542689124743144,0.514965455805231,2018
"TZA","Tanzania","TZA.1_1","Arusha","TZA.1.5_1","Lake Manyara",552.204028055072,0.545151627063751,0.543696216477526,2018
"TZA","Tanzania","TZA.1_1","Arusha","TZA.1.6_1","Longido",139557.488247961,0.546011708796343,0.536713902050962,2018
"TZA","Tanzania","TZA.1_1","Arusha","TZA.1.7_1","Meru",280307.041574478,0.551643632352352,0.539581320202695,2018
"TZA","Tanzania","TZA.1_1","Arusha","TZA.1.8_1","Monduli",204765.375641465,0.547664105154043,0.54498782195705,2018
"TZA","Tanzania","TZA.1_1","Arusha","TZA.1.9_1","Ngorongoro",206735.248466104,0.542490722451891,0.355052937697455,2018
"TZA","Tanzania","TZA.2_1","Dar es Salaam","TZA.2.1_1","Ilala",2151815.12268448,0.548974332056547,0.549489909088126,2018
"TZA","Tanzania","TZA.2_1","Dar es Salaam","TZA.2.2_1","Kinondoni",2401298.36367989,0.548883533477783,0.549395207347126,2018
"TZA","Tanzania","TZA.2_1","Dar es Salaam","TZA.2.3_1","Temeke",1266395.49865055,0.548802689926044,0.549516356116858,2018
"TZA","Tanzania","TZA.3_1","Dodoma","TZA.3.1_1","Bahi",249304.237810016,0.546303311826683,0.546543784560795,2018
"TZA","Tanzania","TZA.3_1","Dodoma","TZA.3.2_1","Chamwino",370423.517516166,0.546054201606286,0.546552696877619,2018
"TZA","Tanzania","TZA.3_1","Dodoma","TZA.3.3_1","Chemba",261848.375984192,0.543289692001005,0.543052917105793,2018
"TZA","Tanzania","TZA.3_1","Dodoma","TZA.3.4_1","Dodoma Urban",472894.825965285,0.5465455493927,0.546560134022227,2018
"TZA","Tanzania","TZA.3_1","Dodoma","TZA.3.5_1","Kondoa",313573.955995798,0.543820345787693,0.544542694421344,2018
"TZA","Tanzania","TZA.3_1","Dodoma","TZA.3.6_1","Kongwa",361691.013384819,0.546942944614051,0.547374110401882,2018
"TZA","Tanzania","TZA.3_1","Dodoma","TZA.3.7_1","Mpwapwa",346383.689796329,0.547462038119406,0.545134432549192,2018
"TZA","Tanzania","TZA.4_1","Geita","TZA.4.1_1","Bukombe",293602.835953206,0.540038835336553,0.544294055658347,2018
"TZA","Tanzania","TZA.4_1","Geita","TZA.4.2_1","Chato",467412.812463105,0.544374247119851,0.54429876909533,2018
"TZA","Tanzania","TZA.4_1","Geita","TZA.4.3_1","Geita",1010920.54552197,0.544979968749055,0.543878445087006,2018
"TZA","Tanzania","TZA.4_1","Geita","TZA.4.4_1","Mbogwe",250637.841535568,0.545255328927721,0.545592092864179,2018
"TZA","Tanzania","TZA.4_1","Geita","TZA.4.5_1","Nyang'wale",196855.006364822,0.544485300779343,0.544315949564171,2018
"TZA","Tanzania","TZA.5_1","Iringa","TZA.5.1_1","Iringa Rural",253848.626699455,0.542691887167545,0.544243764826143,2018
"TZA","Tanzania","TZA.5_1","Iringa","TZA.5.2_1","Iringa Urban",192960.853293419,0.545740698513232,0.545531887517836,2018
"TZA","Tanzania","TZA.5_1","Iringa","TZA.5.3_1","Kilolo",225614.425835937,0.544820613315645,0.527341566778694,2018
"TZA","Tanzania","TZA.5_1","Iringa","TZA.5.4_1","Mafinga Township Authority",56193.4096856117,0.53962051153183,0.534388602884784,2018
"TZA","Tanzania","TZA.5_1","Iringa","TZA.5.5_1","Mufindi",283868.720643878,0.541108150697658,0.514934278263536,2018
"TZA","Tanzania","TZA.6_1","Kagera","TZA.6.1_1","Biharamulo",362145.304504544,0.543011900517865,0.543684715379474,2018
"TZA","Tanzania","TZA.6_1","Kagera","TZA.6.2_1","Bukoba Rural",316983.929268181,0.544638923345468,0.544774832740438,2018
"TZA","Tanzania","TZA.6_1","Kagera","TZA.6.3_1","Bukoba Urban",131924.362762451,0.546108305454254,0.546327999865368,2018
"TZA","Tanzania","TZA.6_1","Kagera","TZA.6.4_1","Karagwe",371759.503041446,0.542723354581115,0.536558036346993,2018
"TZA","Tanzania","TZA.6_1","Kagera","TZA.6.5_1","Kyerwa",354259.082908392,0.543837723085436,0.536797891307446,2018
"TZA","Tanzania","TZA.6_1","Kagera","TZA.6.6_1","Lake Victoria",83474.7030333281,0.546440537245768,0.507810516738485,2018
"TZA","Tanzania","TZA.6_1","Kagera","TZA.6.7_1","Missenyi",209689.749916553,0.542849690653384,0.543331481769104,2018
"TZA","Tanzania","TZA.6_1","Kagera","TZA.6.8_1","Muleba",546074.953324378,0.544173075915864,0.543307854415999,2018
"TZA","Tanzania","TZA.6_1","Kagera","TZA.6.9_1","Ngara",347748.133417606,0.542409213064434,0.494783219301262,2018
"TZA","Tanzania","TZA.7_1","Katavi","TZA.7.1_1","Lake Rukwa",97.726965367794,0.549965971046024,0.550143551434871,2018
"TZA","Tanzania","TZA.7_1","Katavi","TZA.7.2_1","Lake Tanganyika",3394.65157026052,0.545375019311905,0.545310446201965,2018
"TZA","Tanzania","TZA.7_1","Katavi","TZA.7.3_1","Mlele",348007.360007312,0.540277139467591,0.544035044338409,2018
"TZA","Tanzania","TZA.7_1","Katavi","TZA.7.5_1","Mpanda",218978.482270598,0.540497441169924,0.542506129974362,2018
"TZA","Tanzania","TZA.7_1","Katavi","TZA.7.4_1","Mpanda Urban",118282.648002625,0.547017863818577,0.547803396839589,2018
"TZA","Tanzania","TZA.8_1","Kigoma","TZA.8.1_1","Buhigwe",299157.737240791,0.542850238510541,0.523805663695202,2018
"TZA","Tanzania","TZA.8_1","Kigoma","TZA.8.2_1","Kakonko",188427.880859137,0.543802445696801,0.50014311571576,2018
"TZA","Tanzania","TZA.8_1","Kigoma","TZA.8.4_1","Kasulu",479379.961815476,0.543505035997524,0.539097531358089,2018
"TZA","Tanzania","TZA.8_1","Kigoma","TZA.8.3_1","Kasulu Township Authority",243169.29860878,0.545510212580363,0.545585987274375,2018
"TZA","Tanzania","TZA.8_1","Kigoma","TZA.8.5_1","Kibondo",304181.937428802,0.537450632187212,0.522243540182425,2018
"TZA","Tanzania","TZA.8_1","Kigoma","TZA.8.6_1","Kigoma Rural",231328.24923408,0.546747885471167,0.546329768195442,2018
"TZA","Tanzania","TZA.8_1","Kigoma","TZA.8.7_1","Kigoma Urban",243475.812181473,0.547885859012604,0.5470919861497,2018
"TZA","Tanzania","TZA.8_1","Kigoma","TZA.8.8_1","Lake Tanganyika",22731.6158143282,0.544939889794304,0.409249831499763,2018
"TZA","Tanzania","TZA.8_1","Kigoma","TZA.8.9_1","Uvinza",425854.196103379,0.542963458629365,0.535583936521985,2018
"TZA","Tanzania","TZA.9_1","Kilimanjaro","TZA.9.1_1","Hai",241789.08953619,0.551690414973668,0.538773750755144,2018
"TZA","Tanzania","TZA.9_1","Kilimanjaro","TZA.9.2_1","Moshi Rural",495736.584737301,0.552847084246184,0.545504322031062,2018
"TZA","Tanzania","TZA.9_1","Kilimanjaro","TZA.9.3_1","Moshi Urban",200197.84286499,0.553721805413564,0.554017818441694,2018
"TZA","Tanzania","TZA.9_1","Kilimanjaro","TZA.9.4_1","Mwanga",140405.627653837,0.551975934060065,0.551448559540435,2018
"TZA","Tanzania","TZA.9_1","Kilimanjaro","TZA.9.5_1","Rombo",270405.354269505,0.546069150970828,0.450163330017904,2018
"TZA","Tanzania","TZA.9_1","Kilimanjaro","TZA.9.6_1","Same",311049.936677903,0.548974554225235,0.544878138848549,2018
"TZA","Tanzania","TZA.9_1","Kilimanjaro","TZA.9.7_1","Siha",140292.63663578,0.547183644512425,0.52569842064645,2018
"TZA","Tanzania","TZA.10_1","Lindi","TZA.10.1_1","Kilwa",192853.7147526,0.544457204877586,0.535415923042101,2018
"TZA","Tanzania","TZA.10_1","Lindi","TZA.10.2_1","Lindi Rural",197816.484795928,0.547386474880884,0.547943963367588,2018
"TZA","Tanzania","TZA.10_1","Lindi","TZA.10.3_1","Lindi Urban",75882.4608469009,0.547882596254349,0.539369545511735,2018
"TZA","Tanzania","TZA.10_1","Lindi","TZA.10.4_1","Liwale",103362.442572751,0.539141491348386,0.542403440021828,2018
"TZA","Tanzania","TZA.10_1","Lindi","TZA.10.5_1","Nachingwea",188769.286662489,0.543809059475149,0.545459586357408,2018
"TZA","Tanzania","TZA.10_1","Lindi","TZA.10.6_1","Ruangwa",136457.772920012,0.546486786007881,0.546628194512777,2018
"TZA","Tanzania","TZA.11_1","Manyara","TZA.11.2_1","Babati",376128.495472804,0.546548622269784,0.477176684670886,2018
"TZA","Tanzania","TZA.11_1","Manyara","TZA.11.1_1","Babati Urban",107064.178505778,0.549475442795526,0.547707312890504,2018
"TZA","Tanzania","TZA.11_1","Manyara","TZA.11.3_1","Hanang",337516.899992347,0.544014376956363,0.541473287382498,2018
"TZA","Tanzania","TZA.11_1","Manyara","TZA.11.4_1","Kiteto",326584.906546652,0.541518091380112,0.543165683030965,2018
"TZA","Tanzania","TZA.11_1","Manyara","TZA.11.5_1","Lake Manyara",1200.20912387967,0.545830377510616,0.547339085469828,2018
"TZA","Tanzania","TZA.11_1","Manyara","TZA.11.6_1","Mbulu",381656.56236589,0.543748876428216,0.261556423234209,2018
"TZA","Tanzania","TZA.11_1","Manyara","TZA.11.7_1","Simanjiro",200156.505723901,0.543603569524994,0.546391605031589,2018
"TZA","Tanzania","TZA.12_1","Mara","TZA.12.1_1","Bunda",361579.295313478,0.546561433395869,0.544194847592763,2018
"TZA","Tanzania","TZA.12_1","Mara","TZA.12.2_1","Butiama",277567.730668187,0.54570627836954,0.545960697845207,2018
"TZA","Tanzania","TZA.12_1","Mara","TZA.12.3_1","Lake Victoria",115307.457454503,0.548989755766732,0.511381356966781,2018
"TZA","Tanzania","TZA.12_1","Mara","TZA.12.4_1","Musoma Rural",192926.009327412,0.547016133864721,0.546904518778516,2018
"TZA","Tanzania","TZA.12_1","Mara","TZA.12.5_1","Musoma Urban",104280.949604034,0.547344744205475,0.547109934878173,2018
"TZA","Tanzania","TZA.12_1","Mara","TZA.12.6_1","Rorya",273327.28733778,0.546350166201591,0.546691433116969,2018
"TZA","Tanzania","TZA.12_1","Mara","TZA.12.7_1","Serengeti",309569.315789133,0.543138635921837,0.544225703321759,2018
"TZA","Tanzania","TZA.12_1","Mara","TZA.12.8_1","Tarime",357402.95038414,0.54521153143474,0.544962419128091,2018
"TZA","Tanzania","TZA.13_1","Mbeya","TZA.13.1_1","Chunya",354286.68061503,0.537528904561017,0.544266122216156,2018
"TZA","Tanzania","TZA.13_1","Mbeya","TZA.13.2_1","Ileje",132999.581953049,0.546496154957039,0.525377605780082,2018
"TZA","Tanzania","TZA.13_1","Mbeya","TZA.13.3_1","Kyela",243260.461834908,0.551534024306706,0.552073627186257,2018
"TZA","Tanzania","TZA.13_1","Mbeya","TZA.13.4_1","Lake Rukwa",1820.53574121371,0.550373619511014,0.438685525242593,2018
"TZA","Tanzania","TZA.13_1","Mbeya","TZA.13.5_1","Mbarali",350749.734098256,0.542953257557265,0.54917113783666,2018
"TZA","Tanzania","TZA.13_1","Mbeya","TZA.13.6_1","Mbeya Rural",396546.229203463,0.546714454634577,0.475405072034584,2018
"TZA","Tanzania","TZA.13_1","Mbeya","TZA.13.7_1","Mbeya Urban",420932.552930832,0.546849943697453,0.541376387846955,2018
"TZA","Tanzania","TZA.13_1","Mbeya","TZA.13.8_1","Mbozi",565531.550159454,0.545170658129327,0.544827657624842,2018
"TZA","Tanzania","TZA.13_1","Mbeya","TZA.13.9_1","Momba",237156.991767168,0.544491061103453,0.544836968035339,2018
"TZA","Tanzania","TZA.13_1","Mbeya","TZA.13.10_1","Rungwe",360287.969299793,0.547611658440696,0.529102484102698,2018
"TZA","Tanzania","TZA.13_1","Mbeya","TZA.13.11_1","Tunduma",76164.3688030243,0.545361652970314,0.545770839134107,2018
"TZA","Tanzania","TZA.14_1","Morogoro","TZA.14.1_1","Gairo",216366.216199398,0.545644465347995,0.545942835181231,2018
"TZA","Tanzania","TZA.14_1","Morogoro","TZA.14.2_1","Kilombero",467716.596390314,0.546075984123859,0.5504257001848,2018
"TZA","Tanzania","TZA.14_1","Morogoro","TZA.14.3_1","Kilosa",509886.877221137,0.547720688864262,0.54898648984134,2018
"TZA","Tanzania","TZA.14_1","Morogoro","TZA.14.4_1","Morogoro Rural",308421.444231808,0.546904394469285,0.549194782784822,2018
"TZA","Tanzania","TZA.14_1","Morogoro","TZA.14.5_1","Morogoro Urban",367224.20429039,0.553589842536233,0.553480267942352,2018
"TZA","Tanzania","TZA.14_1","Morogoro","TZA.14.6_1","Mvomero",363924.244585991,0.547695037118996,0.548540276634524,2018
"TZA","Tanzania","TZA.14_1","Morogoro","TZA.14.7_1","Ulanga",323884.541044306,0.542681526629332,0.546804933953221,2018
"TZA","Tanzania","TZA.15_1","Mtwara","TZA.15.2_1","Masasi",266714.614466667,0.546221694062809,0.546707903671203,2018
"TZA","Tanzania","TZA.15_1","Mtwara","TZA.15.1_1","Masasi Township Authority",111126.070585251,0.546666122771598,0.546893570913415,2018
"TZA","Tanzania","TZA.15_1","Mtwara","TZA.15.3_1","Mtwara Rural",234512.652319908,0.547696585095795,0.527043726096336,2018
"TZA","Tanzania","TZA.15_1","Mtwara","TZA.15.4_1","Mtwara Urban",106111.425794601,0.54870000907353,0.548953269397773,2018
"TZA","Tanzania","TZA.15_1","Mtwara","TZA.15.5_1","Nanyumbu",164652.873370051,0.545089114096857,0.545247211733454,2018
"TZA","Tanzania","TZA.15_1","Mtwara","TZA.15.6_1","Newala",213770.908865929,0.546772513496742,0.546991388876612,2018
"TZA","Tanzania","TZA.15_1","Mtwara","TZA.15.7_1","Tandahimba",245382.784335613,0.547787343263626,0.547656547937036,2018
"TZA","Tanzania","TZA.16_1","Mwanza","TZA.16.1_1","Ilemela",444217.609430313,0.547203008945172,0.548010368500021,2018
"TZA","Tanzania","TZA.16_1","Mwanza","TZA.16.2_1","Kwimba",391029.973745346,0.548699797789256,0.548588136349229,2018
"TZA","Tanzania","TZA.16_1","Mwanza","TZA.16.3_1","Lake Victoria",277638.353783369,0.547411782470176,0.470683391125975,2018
"TZA","Tanzania","TZA.16_1","Mwanza","TZA.16.4_1","Magu",302914.509241581,0.546628698706627,0.546927673673871,2018
"TZA","Tanzania","TZA.16_1","Mwanza","TZA.16.5_1","Misungwi",433187.129116058,0.546096037222644,0.545896978981019,2018
"TZA","Tanzania","TZA.16_1","Mwanza","TZA.16.6_1","Nyamagana",417293.789193153,0.549640439450741,0.548980881880102,2018
"TZA","Tanzania","TZA.16_1","Mwanza","TZA.16.7_1","Sengerema",702322.247857332,0.544825261952926,0.545138151346167,2018
"TZA","Tanzania","TZA.16_1","Mwanza","TZA.16.8_1","Ukerewe",311636.956493616,0.54642391204834,0.537778122444628,2018
"TZA","Tanzania","TZA.17_1","Njombe","TZA.17.1_1","Ludewa",136385.162937745,0.544514680093573,0.4778018665207,2018
"TZA","Tanzania","TZA.17_1","Njombe","TZA.17.2_1","Makambako Township Authority",100848.840517044,0.543198439336958,0.544283804231312,2018
"TZA","Tanzania","TZA.17_1","Njombe","TZA.17.3_1","Makete",96444.0430982113,0.545828844999012,0.243895464695099,2018
"TZA","Tanzania","TZA.17_1","Njombe","TZA.17.5_1","Njombe",90323.4756875038,0.541738838316446,0.541599105866018,2018
"TZA","Tanzania","TZA.17_1","Njombe","TZA.17.4_1","Njombe Urban",141336.461201906,0.540568534324044,0.114618929331283,2018
"TZA","Tanzania","TZA.17_1","Njombe","TZA.17.6_1","Wanging'ombe",173887.701509953,0.544017761691004,0.40715530619738,2018
"TZA","Tanzania","TZA.18_1","Pemba North","TZA.18.1_1","Micheweni",112156.123318195,0.547316078956311,0.542901423753366,2018
"TZA","Tanzania","TZA.18_1","Pemba North","TZA.18.2_1","Wete",90334.4538269043,0.546968370676041,0.456617091702306,2018
"TZA","Tanzania","TZA.19_1","Pemba South","TZA.19.1_1","Chake",108143.412322998,0.545812779002719,0.497150764447736,2018
"TZA","Tanzania","TZA.19_1","Pemba South","TZA.19.2_1","Mkoani",80304.7505493164,0.546864525838332,0.546807380724264,2018
"TZA","Tanzania","TZA.20_1","Pwani","TZA.20.1_1","Bagamoyo",389938.144367397,0.547260251492262,0.545305480580728,2018
"TZA","Tanzania","TZA.20_1","Pwani","TZA.20.3_1","Kibaha",87845.175367713,0.547974914312363,0.549887592833743,2018
"TZA","Tanzania","TZA.20_1","Pwani","TZA.20.2_1","Kibaha Urban",173474.934792042,0.549449741840363,0.55151817559511,2018
"TZA","Tanzania","TZA.20_1","Pwani","TZA.20.4_1","Kisarawe",109836.990069568,0.547032178944624,0.547705887392799,2018
"TZA","Tanzania","TZA.20_1","Pwani","TZA.20.5_1","Mafia",31349.0178031921,0.546470668580797,0.482003170960302,2018
"TZA","Tanzania","TZA.20_1","Pwani","TZA.20.6_1","Mkuranga",266367.835432529,0.547760154261734,0.547750751741787,2018
"TZA","Tanzania","TZA.20_1","Pwani","TZA.20.7_1","Rufiji",220531.518761769,0.545599922983665,0.54675822426526,2018
