"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"MWI","Malawi","MWI.1_1","Balaka",376137.851758599,0,0,2017
"MWI","Malawi","MWI.2_1","Blantyre",1195987.20515776,0,0,2017
"MWI","Malawi","MWI.3_1","Chikwawa",525102.386952705,0,0,2017
"MWI","Malawi","MWI.4_1","Chiradzulu",344952.470792651,0,0,2017
"MWI","Malawi","MWI.5_1","Chitipa",228818.654864129,0,0,2017
"MWI","Malawi","MWI.6_1","Dedza",765526.432757098,0,0,2017
"MWI","Malawi","MWI.7_1","Dowa",749548.641930431,0,0,2017
"MWI","Malawi","MWI.8_1","Karonga",342052.813002281,0,0,2017
"MWI","Malawi","MWI.9_1","Kasungu",799786.075457801,0,0,2017
"MWI","Malawi","MWI.10_1","Likoma",4457.93319702148,NA,0,2017
"MWI","Malawi","MWI.11_1","Lilongwe",2681909.04567879,0,0,2017
"MWI","Malawi","MWI.12_1","Machinga",647027.420180724,0,0,2017
"MWI","Malawi","MWI.13_1","Mangochi",1008158.98191986,0,0,2017
"MWI","Malawi","MWI.14_1","Mchinji",609387.61394249,0,0,2017
"MWI","Malawi","MWI.15_1","Mulanje",608226.569308762,0,0,2017
"MWI","Malawi","MWI.16_1","Mwanza",119375.40179707,0,0,2017
"MWI","Malawi","MWI.17_1","Mzimba",1109419.21067199,0,0,2017
"MWI","Malawi","MWI.18_1","Neno",142669.65287268,0,0,2017
"MWI","Malawi","MWI.19_1","Nkhata Bay",287001.543194762,0,0,2017
"MWI","Malawi","MWI.20_1","Nkhotakota",385851.827850448,0,0,2017
"MWI","Malawi","MWI.21_1","Nsanje",267049.385724068,0.00503002931089962,0.0140440681171967,2017
"MWI","Malawi","MWI.22_1","Ntcheu",586773.757590182,0,0,2017
"MWI","Malawi","MWI.23_1","Ntchisi",289686.289775806,0,0,2017
"MWI","Malawi","MWI.24_1","Phalombe",386358.6765316,0,0,2017
"MWI","Malawi","MWI.25_1","Rumphi",219919.36351633,0,0,2017
"MWI","Malawi","MWI.26_1","Salima",457266.38822783,0,0,2017
"MWI","Malawi","MWI.27_1","Thyolo",742375.904263654,0,0,2017
"MWI","Malawi","MWI.28_1","Zomba",801150.807855982,0,0,2017
"NAM","Namibia","NAM.1_1","!Karas",81834.2013433013,0.0918807803269433,0.101357904158574,2017
"NAM","Namibia","NAM.2_1","Erongo",177710.54986501,0.230101578859348,0.149955334826338,2017
"NAM","Namibia","NAM.3_1","Hardap",87550.0779570055,0.0816681486198896,0.101199660053235,2017
"NAM","Namibia","NAM.4_1","Kavango",214436.762082408,0.769068656405906,0.760355567578591,2017
"NAM","Namibia","NAM.5_1","Khomas",412453.196461736,0.0922072323414083,0.118864777600327,2017
"NAM","Namibia","NAM.6_1","Kunene",97890.2656734156,0.699524783205723,0.655878576786985,2017
"NAM","Namibia","NAM.7_1","Ohangwena",237145.982207641,0.47408661578107,0.480202803699388,2017
"NAM","Namibia","NAM.8_1","Omaheke",73099.5525630196,0.313178009595554,0.22311967407635,2017
"NAM","Namibia","NAM.9_1","Omusati",242070.202830567,0.571869987318149,0.481623881329232,2017
"NAM","Namibia","NAM.10_1","Oshana",169027.355339975,0.618744678563065,0.529029906063794,2017
"NAM","Namibia","NAM.11_1","Oshikoto",212535.782805641,0.524699164382299,0.527813542542756,2017
"NAM","Namibia","NAM.12_1","Otjozondjupa",151813.441536246,0.482804373656058,0.380793181243917,2017
"NAM","Namibia","NAM.13_1","Zambezi",96016.9602434137,0.913083664936727,0.874174322634949,2017
