"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","arab_abundance","fun_abundance","gamb_abundance","arab_pop_weighted_abundance","fun_pop_weighted_abundance","gamb_pop_weighted_abundance","year"
"NER","Niger","NER.1_1","Agadez","NER.1.1_1","Arlit",175536.281983268,NA,NA,NA,NA,NA,NA,2020
"NER","Niger","NER.1_1","Agadez","NER.1.2_1","Bilma",18574.8671163898,NA,NA,NA,NA,NA,NA,2020
"NER","Niger","NER.1_1","Agadez","NER.1.3_1","Tchighozerine",477185.220457226,1,0,0,1,0,0,2020
"NER","Niger","NER.2_1","Diffa","NER.2.1_1","Diffa",309366.267893791,0.999001643383284,0.000905900358415036,9.24562583007079e-05,0.997536274671889,0.00226289764146968,0.000200827686640968,2020
"NER","Niger","NER.2_1","Diffa","NER.2.2_1","Maïné-Soroa",326840.057140946,0.998774545570588,0.00122545442941152,0,0.997879556978918,0.00212044302108234,0,2020
"NER","Niger","NER.2_1","Diffa","NER.2.3_1","N'Guigmi",253148.733499475,0.99625370401365,0.00363101326792636,0.000115282718423542,0.987994359024873,0.0117458590848204,0.000259781890306654,2020
"NER","Niger","NER.3_1","Dosso","NER.3.1_1","Boboye",448592.618844032,0.938090038362768,0.041276216768911,0.0206337448683208,0.941040979875022,0.0382966911094136,0.0206623290155646,2020
"NER","Niger","NER.3_1","Dosso","NER.3.2_1","Dogon-Doutchi",798504.216205597,0.965373090609903,0.0259453267760857,0.00868158261401144,0.951904811669487,0.0332542457945942,0.0148409425359188,2020
"NER","Niger","NER.3_1","Dosso","NER.3.3_1","Dosso",583484.676355362,0.928414076333124,0.051808855889429,0.0197770677774466,0.930038677244743,0.0487883860889956,0.0211729366662617,2020
"NER","Niger","NER.3_1","Dosso","NER.3.4_1","Gaya",458426.823579788,0.877675585672355,0.0837415455913068,0.0385828687363378,0.846330133427761,0.103472700520358,0.0501971660518817,2020
"NER","Niger","NER.3_1","Dosso","NER.3.5_1","Loga",263216.007314682,0.967558498922057,0.0250880858379387,0.00735341524000434,0.965403615973258,0.0251350705650903,0.00946131346165201,2020
"NER","Niger","NER.4_1","Maradi","NER.4.1_1","Aguié",553441.993789673,0.984428715272849,0.0155712847271509,0,0.98499415401542,0.0150058459845804,0,2020
"NER","Niger","NER.4_1","Maradi","NER.4.2_1","Dakoro",962702.30707252,0.995045805763042,0.00495419423695785,0,0.993445112671788,0.00655488732821208,0,2020
"NER","Niger","NER.4_1","Maradi","NER.4.3_1","Groumdji",887124.054597855,0.982158958189649,0.0177849399260915,5.61018842590135e-05,0.980564579604547,0.0194057150391878,2.97053562653609e-05,2020
"NER","Niger","NER.4_1","Maradi","NER.4.4_1","Madarounfa",866311.143468857,0.976709238624933,0.0232907613750675,0,0.979516315977438,0.0204836840225619,0,2020
"NER","Niger","NER.4_1","Maradi","NER.4.5_1","Mayahi",701111.910098076,0.991097147049509,0.00890285295049134,0,0.988689037161798,0.0113109628382017,0,2020
