"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"MWI","Malawi","MWI.1_1","Balaka",385350.004226923,0.852089654315602,0.849542276092488,2018
"MWI","Malawi","MWI.2_1","Blantyre",1224389.42993712,0.88666551818653,0.889013187357329,2018
"MWI","Malawi","MWI.3_1","Chikwawa",536919.012947672,0.813518698890833,0.837771284987688,2018
"MWI","Malawi","MWI.4_1","Chiradzulu",351693.946008801,0.906158978874619,0.906592663444807,2018
"MWI","Malawi","MWI.5_1","Chitipa",236607.710099883,0.50789068927688,0.534189009998116,2018
"MWI","Malawi","MWI.6_1","Dedza",785155.645637089,0.377912553839194,0.47931825390146,2018
"MWI","Malawi","MWI.7_1","Dowa",773444.773304135,0.370310593267967,0.367307490112857,2018
"MWI","Malawi","MWI.8_1","Karonga",357888.825162096,0.310649933022203,0.667583651744902,2018
"MWI","Malawi","MWI.9_1","Kasungu",822759.317164435,0.412016665134627,0.395614419066333,2018
"MWI","Malawi","MWI.10_1","Likoma",4604.56295013428,NA,0,2018
"MWI","Malawi","MWI.11_1","Lilongwe",2804539.37260089,0.457725126976983,0.464849952992322,2018
"MWI","Malawi","MWI.12_1","Machinga",667651.658662711,0.840327578259038,0.836119734293947,2018
"MWI","Malawi","MWI.13_1","Mangochi",1035935.46088023,0.563557015217651,0.704739171175378,2018
"MWI","Malawi","MWI.14_1","Mchinji",630592.931399426,0.42896613518934,0.430983213462538,2018
"MWI","Malawi","MWI.15_1","Mulanje",621003.075911703,0.815492819832719,0.808449668849093,2018
"MWI","Malawi","MWI.16_1","Mwanza",124391.659909242,0.665802939070596,0.629940884727543,2018
"MWI","Malawi","MWI.17_1","Mzimba",1147373.0528834,0.388263467278569,0.39225478186729,2018
"MWI","Malawi","MWI.18_1","Neno",147713.556873612,0.740735504627228,0.734345822221843,2018
"MWI","Malawi","MWI.19_1","Nkhata Bay",296007.262300742,0.176156739968417,0.42469699287926,2018
"MWI","Malawi","MWI.20_1","Nkhotakota",396807.61330985,0.177225138296138,0.302017326788292,2018
"MWI","Malawi","MWI.21_1","Nsanje",271040.645852536,0.680012892624911,0.565037856048779,2018
"MWI","Malawi","MWI.22_1","Ntcheu",602723.9365828,0.678766222463714,0.67440772280673,2018
"MWI","Malawi","MWI.23_1","Ntchisi",297918.071467409,0.300179845269989,0.303967700149017,2018
"MWI","Malawi","MWI.24_1","Phalombe",396068.74667779,0.81743606695762,0.783380324897002,2018
"MWI","Malawi","MWI.25_1","Rumphi",225849.873949736,0.312349773731894,0.460768143209095,2018
"MWI","Malawi","MWI.26_1","Salima",472043.057255712,0.374059154210906,0.487411933230142,2018
"MWI","Malawi","MWI.27_1","Thyolo",761382.316116133,0.86423042454297,0.846916112238107,2018
"MWI","Malawi","MWI.28_1","Zomba",817694.630586821,0.793287195761998,0.89646102140713,2018
"NAM","Namibia","NAM.1_1","!Karas",82730.4299522379,0,0,2018
"NAM","Namibia","NAM.2_1","Erongo",184574.842777588,0,0,2018
"NAM","Namibia","NAM.3_1","Hardap",89030.1731139096,0,0,2018
"NAM","Namibia","NAM.4_1","Kavango",216427.440671687,0,0,2018
"NAM","Namibia","NAM.5_1","Khomas",425868.167002632,0,0,2018
"NAM","Namibia","NAM.6_1","Kunene",100165.742196389,1.97613718655628e-05,4.53227090140931e-05,2018
"NAM","Namibia","NAM.7_1","Ohangwena",238768.058662854,0,0,2018
"NAM","Namibia","NAM.8_1","Omaheke",73763.1507787928,0,0,2018
"NAM","Namibia","NAM.9_1","Omusati",243614.823543542,0,0,2018
"NAM","Namibia","NAM.10_1","Oshana",170673.092486142,0,0,2018
"NAM","Namibia","NAM.11_1","Oshikoto",215483.537305001,0,0,2018
"NAM","Namibia","NAM.12_1","Otjozondjupa",153477.297588075,0,0,2018
"NAM","Namibia","NAM.13_1","Zambezi",97422.5711364786,0,0,2018
