"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"UGA","Uganda","UGA.1_1","Adjumani",240080.342067003,0.172850244368116,0.17734044936039,2017
"UGA","Uganda","UGA.2_1","Apac",1090668.44067478,0.153801814845351,0.163006972788465,2017
"UGA","Uganda","UGA.3_1","Arua",1251490.03189945,0.0836395248663254,0.0665169577690809,2017
"UGA","Uganda","UGA.4_1","Bugiri",628886.693988323,0.0532201027373473,0.0537910737494132,2017
"UGA","Uganda","UGA.5_1","Bundibugyo",281225.165450096,0.0693478865988469,0.0605209495254857,2017
"UGA","Uganda","UGA.6_1","Bushenyi",907500.175847322,0.0472796987362054,0.0489807862491698,2017
"UGA","Uganda","UGA.7_1","Busia",275286.186569214,0.0473662682343274,0.0462689110927319,2017
"UGA","Uganda","UGA.8_1","Gulu",893171.131051391,0.201124982888268,0.212030428419245,2017
"UGA","Uganda","UGA.9_1","Hoima",632298.189515173,0.0765939223846155,0.0776906159462896,2017
"UGA","Uganda","UGA.10_1","Iganga",1086314.5598278,0.0767974041659256,0.0755094882124537,2017
"UGA","Uganda","UGA.11_1","Jinja",503382.867321014,0.0737490706584033,0.0732833155139969,2017
"UGA","Uganda","UGA.12_1","Kabale",556004.93544662,0.0415630092821926,0.0416716452539515,2017
"UGA","Uganda","UGA.13_1","Kabarole",511172.729258776,0.0573799493240899,0.0571486037076653,2017
"UGA","Uganda","UGA.14_1","Kaberamaido",244099.811514318,0.144627712264254,0.148449432006023,2017
"UGA","Uganda","UGA.15_1","Kalangala",31885.5753169656,0.049756439588964,0.049787751079324,2017
"UGA","Uganda","UGA.16_1","Kampala",1619655.68988037,0.0725197700990571,0.0728446106758233,2017
"UGA","Uganda","UGA.17_1","Kamuli",1136347.1989994,0.0948441141098738,0.0994667870209753,2017
"UGA","Uganda","UGA.18_1","Kamwenge",472714.500187457,0.0557932152102391,0.0556789969181942,2017
"UGA","Uganda","UGA.19_1","Kanungu",254598.569175005,0.0421795207696656,0.0418811026598733,2017
"UGA","Uganda","UGA.20_1","Kapchorwa",303217.658083916,0.0414350085620639,0.0424909536394655,2017
"UGA","Uganda","UGA.21_1","Kasese",736061.989895374,0.0496994412628708,0.0476814968666878,2017
"UGA","Uganda","UGA.22_1","Katakwi",475198.578122795,0.109237925581476,0.116013870276837,2017
"UGA","Uganda","UGA.23_1","Kayunga",363538.651423931,0.0872337597457668,0.087798778421779,2017
"UGA","Uganda","UGA.24_1","Kibale",914851.721043587,0.0621987903547106,0.0633313696373578,2017
"UGA","Uganda","UGA.25_1","Kiboga",412050.778702736,0.0679688238435321,0.0658579641243475,2017
"UGA","Uganda","UGA.26_1","Kisoro",284530.878093481,0.031474982514172,0.0325875462763763,2017
"UGA","Uganda","UGA.27_1","Kitgum",351115.351724267,0.248885387722532,0.266504486990479,2017
"UGA","Uganda","UGA.28_1","Kotido",479115.595593423,0.105041529933777,0.108201034343222,2017
"UGA","Uganda","UGA.29_1","Kumi",693198.129496366,0.0936182382915701,0.0955234279980129,2017
"UGA","Uganda","UGA.30_1","Kyenjojo",818428.085906982,0.0556629175233409,0.055915518160762,2017
"UGA","Uganda","UGA.31_1","Lake Albert",30921.1642993093,0.0291277039667656,0.0906925088007766,2017
"UGA","Uganda","UGA.32_1","Lake Victoria",248092.811353683,0.010597232026364,0.0502079020412339,2017
"UGA","Uganda","UGA.33_1","Lira",1159790.46913326,0.161972798058513,0.174050110778348,2017
"UGA","Uganda","UGA.34_1","Luwero",701498.108956814,0.0761971202699986,0.0731755799287773,2017
"UGA","Uganda","UGA.35_1","Masaka",958731.765217543,0.0491198602424571,0.049751845559648,2017
"UGA","Uganda","UGA.36_1","Masindi",738538.408572912,0.114467825906554,0.114010484814305,2017
"UGA","Uganda","UGA.37_1","Mayuge",491610.73875618,0.054668969632882,0.0554329568254061,2017
"UGA","Uganda","UGA.38_1","Mbale",1145797.02393723,0.0570836326805875,0.0619377745782174,2017
"UGA","Uganda","UGA.39_1","Mbarara",1692602.4208634,0.0489448810008061,0.0495591949541863,2017
"UGA","Uganda","UGA.40_1","Moroto",275351.838356256,0.0690173995597741,0.0622630066195997,2017
"UGA","Uganda","UGA.41_1","Moyo",131012.506923199,0.134843322004946,0.137103622444111,2017
"UGA","Uganda","UGA.42_1","Mpigi",546885.640137076,0.0508150984093828,0.0514114617347902,2017
"UGA","Uganda","UGA.43_1","Mubende",1119993.00845277,0.0542986222103031,0.0546179127820933,2017
"UGA","Uganda","UGA.44_1","Mukono",1229744.57175243,0.0663000053834696,0.0688111087549755,2017
"UGA","Uganda","UGA.45_1","Nakapiripirit",306136.708000183,0.0462457310592494,0.0434662582176183,2017
"UGA","Uganda","UGA.46_1","Nakasongola",201881.29892835,0.0921981070980881,0.0957291980801569,2017
"UGA","Uganda","UGA.47_1","Nebbi",664338.391283751,0.118206697880574,0.109777759871795,2017
