"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"CPV","Cape Verde","CPV.1_1","Boa Vista",14103.5371878147,NA,0,2018
"CPV","Cape Verde","CPV.2_1","Brava",3767.77229309082,NA,0,2018
"CPV","Cape Verde","CPV.3_1","Maio",5573.18518102169,NA,0,2018
"CPV","Cape Verde","CPV.4_1","Mosteiros",4476.62902069092,NA,0,2018
"CPV","Cape Verde","CPV.5_1","Paúl",8912.99286746979,NA,0,2018
"CPV","Cape Verde","CPV.6_1","Porto Novo",6666.06405973434,NA,0,2018
"CPV","Cape Verde","CPV.7_1","Praia",10161.829536438,0.610690802335739,0.610631500729082,2018
"CPV","Cape Verde","CPV.8_1","Ribeira Brava",7087.53028392792,0.622165196471744,0.458709559669568,2018
"CPV","Cape Verde","CPV.9_1","Ribeira Grande",21371.5346393585,NA,0,2018
"CPV","Cape Verde","CPV.10_1","Ribeira Grande de Santiago",15226.3002719879,0.614325016736984,0.576916864467613,2018
"CPV","Cape Verde","CPV.11_1","Sal",18827.3021726608,NA,0,2018
"CPV","Cape Verde","CPV.12_1","Santa Catarina",47738.7463245392,NA,0,2018
"CPV","Cape Verde","CPV.13_1","Santa Catarina do Fogo",18474.6261005402,0.626948148012161,0.455938004350748,2018
"CPV","Cape Verde","CPV.14_1","Santa Cruz",10924.7583236694,NA,0,2018
"CPV","Cape Verde","CPV.15_1","São Domingos",18905.8146953583,0.610059350728989,0.0731508195884972,2018
"CPV","Cape Verde","CPV.16_1","São Filipe",12500.2032389641,NA,0,2018
"CPV","Cape Verde","CPV.17_1","São Lourenço dos Órgãos",86309.8706054688,NA,0,2018
"CPV","Cape Verde","CPV.18_1","São Miguel",2711.34687232971,NA,0,2018
"CPV","Cape Verde","CPV.19_1","São Salvador do Mundo",54447.5185661316,NA,0,2018
"CPV","Cape Verde","CPV.20_1","São Vicente",69596.4588165283,NA,0,2018
"CPV","Cape Verde","CPV.21_1","Tarrafal",32542.6315536499,NA,0,2018
"CPV","Cape Verde","CPV.22_1","Tarrafal de São Nicolau",3668.94782018661,NA,0,2018
"DJI","Djibouti","DJI.1_1","Ali Sabieh",118133.660947561,0.490357175315778,0.488150928780013,2018
"DJI","Djibouti","DJI.2_1","Dikhil",135219.770305261,0.485924477279186,0.42490962940484,2018
"DJI","Djibouti","DJI.3_1","Djibouti",548809.969424248,0.494033043272793,0.496456127578338,2018
"DJI","Djibouti","DJI.4_1","Obock",56571.961066246,0.491660670429317,0.46771977955639,2018
"DJI","Djibouti","DJI.5_1","Tadjourah",138048.648028851,0.486885198799696,0.370578594796926,2018
"ERI","Eritrea","ERI.1_1","Anseba",615455.801082611,0.391084185136216,0.32561636104533,2018
"ERI","Eritrea","ERI.2_1","Debub",1059058.65822256,0.396885493326498,0.38593794002341,2018
"ERI","Eritrea","ERI.3_1","Debubawi Keyih Bahri",96049.3038378172,0.38793279865222,0.192044598950454,2018
"ERI","Eritrea","ERI.4_1","Gash Barka",859865.872924566,0.394178635235072,0.392398862928262,2018
"ERI","Eritrea","ERI.5_1","Maekel",859985.519873142,0.392799590794456,0.392936981216933,2018
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri",531903.157450438,0.393981959088705,0.393726055855035,2018
"ETH","Ethiopia","ETH.1_1","Addis Abeba",3357404.15640259,0.34821657197816,0.040752802032513,2018
"ETH","Ethiopia","ETH.2_1","Afar",1762537.80858856,0.296914009178393,0.28692844238913,2018
"ETH","Ethiopia","ETH.3_1","Amhara",21447436.4097216,0.31654868188463,0.241712664320027,2018
"ETH","Ethiopia","ETH.4_1","Benshangul-Gumaz",1096713.52990299,0.272961348446813,0.273030990614544,2018
"ETH","Ethiopia","ETH.5_1","Dire Dawa",461926.403090477,0.35493347442375,0.359790455996797,2018
"ETH","Ethiopia","ETH.6_1","Gambela Peoples",530108.068197966,0.242759985562093,0.242269293331602,2018
"ETH","Ethiopia","ETH.7_1","Harari People",246668.494186401,0.348741815278405,0.350441766573749,2018
"ETH","Ethiopia","ETH.8_1","Oromia",37532751.0852711,0.311347891793638,0.248637558705545,2018
"ETH","Ethiopia","ETH.9_1","Somali",5919882.47637558,0.261465129004292,0.26142776934214,2018
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples",20390713.9043388,0.340431427644194,0.293590543294925,2018
"ETH","Ethiopia","ETH.11_1","Tigray",5677930.53998399,0.328463782419781,0.319932191236937,2018
"GAB","Gabon","GAB.1_1","Estuaire",967420.731933102,0.53922868931764,0.444803388446074,2018
"GAB","Gabon","GAB.2_1","Haut-Ogooué",696440.187044322,0.538210716200512,0.537877521080764,2018
"GAB","Gabon","GAB.3_1","Moyen-Ogooué",103603.772118807,0.538906274999314,0.539038548022089,2018
"GAB","Gabon","GAB.4_1","Ngounié",144703.041865483,0.537420439933028,0.536574710093158,2018
"GAB","Gabon","GAB.5_1","Nyanga",67629.2528754249,0.53744370756511,0.531042871193324,2018
"GAB","Gabon","GAB.6_1","Ogooué-Ivindo",92077.3294853568,0.535012921060196,0.534860667239729,2018
"GAB","Gabon","GAB.7_1","Ogooué-Lolo",114366.584834397,0.537826453018259,0.538200595532168,2018
"GAB","Gabon","GAB.8_1","Ogooué-Maritime",160727.916243528,0.538167010701221,0.488836338422654,2018
"GAB","Gabon","GAB.9_1","Wouleu-Ntem",294002.114693388,0.534179703569548,0.535175614094991,2018
"GHA","Ghana","GHA.1_1","Ashanti",6354502.07324809,0.571065194986957,0.572756351196933,2018
"GHA","Ghana","GHA.2_1","Brong Ahafo",2735627.6608918,0.570893987689681,0.567459400573541,2018
"GHA","Ghana","GHA.3_1","Central",2791916.97846127,0.568388925687701,0.567314433912105,2018
"GHA","Ghana","GHA.4_1","Eastern",3169760.44491601,0.571794709817493,0.571701985217091,2018
"GHA","Ghana","GHA.5_1","Greater Accra",4863166.94021559,0.573313762327868,0.571406492495552,2018
"GHA","Ghana","GHA.6_1","Northern",3219712.93021823,0.571885231589486,0.571957292791629,2018
"GHA","Ghana","GHA.7_1","Upper East",1122691.02462929,0.572734113344375,0.572767640064001,2018
"GHA","Ghana","GHA.8_1","Upper West",807351.397446632,0.571731502000166,0.565845414594623,2018
"GHA","Ghana","GHA.9_1","Volta",2574430.13891584,0.572646365901257,0.565281078243156,2018
"GHA","Ghana","GHA.10_1","Western",2836010.7409277,0.569950066658915,0.562526915654267,2018
"GIN","Guinea","GIN.1_1","Boké",1152224.58041996,0.337870871807313,0.330476849793374,2018
"GIN","Guinea","GIN.2_1","Conakry",1703069.57707071,0.345166721764733,0.32871549284635,2018
"GIN","Guinea","GIN.3_1","Faranah",1032425.7034992,0.336981407215981,0.336476891163361,2018
"GIN","Guinea","GIN.4_1","Kankan",2303932.85345459,0.334468071094869,0.336153110989781,2018
"GIN","Guinea","GIN.5_1","Kindia",1834250.08180869,0.336685282836399,0.333496766438023,2018
"GIN","Guinea","GIN.6_1","Labé",1046461.78397,0.332858156927383,0.334218368619867,2018
"GIN","Guinea","GIN.7_1","Mamou",767782.079136357,0.33500609696616,0.334545673597069,2018
"GIN","Guinea","GIN.8_1","Nzérékoré",1637516.49647236,0.332711938452848,0.330511896400801,2018
"GMB","Gambia","GMB.1_1","Banjul",170853.342498779,0.536138921976089,0.536327117392316,2018
"GMB","Gambia","GMB.2_1","Lower River",78547.8317828178,0.532505225334595,0.523419705054274,2018
"GMB","Gambia","GMB.3_1","Maccarthy Island",244387.689411402,0.533552294046106,0.525978494946757,2018
"GMB","Gambia","GMB.4_1","North Bank",252083.565671444,0.536129836440086,0.507671180427228,2018
"GMB","Gambia","GMB.5_1","Upper River",264051.781171799,0.531440946930333,0.508702023298405,2018
"GMB","Gambia","GMB.6_1","Western",1006839.88149071,0.53605117003123,0.452972869188413,2018
