"GID_0","NAME_0","GID_1","NAME_1","population","arab_abundance","fun_abundance","gamb_abundance","arab_pop_weighted_abundance","fun_pop_weighted_abundance","gamb_pop_weighted_abundance","year"
"UGA","Uganda","UGA.1_1","Adjumani",246593.044848084,0.907695728128801,0.0886296453662796,0.00367462650491925,0.947703466926412,0.0508529830485132,0.00144355002507514,2020
"UGA","Uganda","UGA.2_1","Apac",1196664.87300992,0.868972882763877,0.0908113014547224,0.0402158157814003,0.880055288813179,0.082973229271913,0.0369714819149077,2020
"UGA","Uganda","UGA.3_1","Arua",1365665.30942106,0.887936214254743,0.0762550181042474,0.03580876764101,0.873689383501944,0.0787911728035938,0.047519443694462,2020
"UGA","Uganda","UGA.4_1","Bugiri",689691.622556686,0.596946262025346,0.203558155422431,0.199495582552223,0.622576879146001,0.183436029693138,0.193987091160861,2020
"UGA","Uganda","UGA.5_1","Bundibugyo",305486.889164686,0.586385859848396,0.193509274564211,0.220104865587393,0.289051614042671,0.2186714263962,0.492276959561129,2020
"UGA","Uganda","UGA.6_1","Bushenyi",950631.711653545,0.133690736756861,0.152428411285538,0.713880851957601,0.0511307102499098,0.111829174190781,0.837040115559309,2020
"UGA","Uganda","UGA.7_1","Busia",301805.23658371,0.584296903198709,0.17907005430668,0.236633042494611,0.591402561671211,0.172781656064987,0.235815782263801,2020
"UGA","Uganda","UGA.8_1","Gulu",1020171.09830518,0.8286204668894,0.114651213678502,0.0567283194320981,0.84935177417297,0.102469849413731,0.0481783764132985,2020
"UGA","Uganda","UGA.9_1","Hoima",718989.072508276,0.700375098121843,0.168227044920671,0.131397856957486,0.768922281265325,0.140548029080733,0.0905296896539421,2020
"UGA","Uganda","UGA.10_1","Iganga",1184143.01009941,0.726258409929822,0.176022458803245,0.0977191312669324,0.712456373199479,0.178912109257147,0.108631517543374,2020
"UGA","Uganda","UGA.11_1","Jinja",529400.409626007,0.600073022875184,0.188369640827686,0.21155733629713,0.609700555999423,0.197611887278948,0.192687556721629,2020
"UGA","Uganda","UGA.12_1","Kabale",576521.313814878,0.285337999640518,0.678484567811369,0.0361774325481136,0.310165009710445,0.654111990282816,0.0357230000067391,2020
"UGA","Uganda","UGA.13_1","Kabarole",547742.201707363,0.107544938480896,0.218428775436203,0.674026286082901,0.0484637384563872,0.173408325089375,0.778127936454238,2020
"UGA","Uganda","UGA.14_1","Kaberamaido",275262.147414863,0.891091662630276,0.0874475580114368,0.0214607793582867,0.922322921209202,0.060324736980233,0.0173523418105652,2020
"UGA","Uganda","UGA.15_1","Kalangala",35601.809633404,0.200389233016531,0.146182168052825,0.653428598930644,0.204833732669486,0.227720857646239,0.567445409684276,2020
"UGA","Uganda","UGA.16_1","Kampala",1751512.85619068,0.550226081419246,0.23072415908895,0.219049759491804,0.60216222343451,0.172455952250693,0.225381824314798,2020
"UGA","Uganda","UGA.17_1","Kamuli",1254513.10402608,0.762342536209336,0.180295393794549,0.0573620699961151,0.777316355355956,0.158386223201212,0.0642974214428326,2020
"UGA","Uganda","UGA.18_1","Kamwenge",529759.298338532,0.204768247083102,0.184646344189164,0.610585408727733,0.229191818215437,0.164953158471648,0.605855023312915,2020
"UGA","Uganda","UGA.19_1","Kanungu",268147.899934828,0.172451071252934,0.234167833255861,0.593381095491205,0.155910467580178,0.195909839125246,0.648179693294575,2020
"UGA","Uganda","UGA.20_1","Kapchorwa",337746.275650978,0.698530004637862,0.291188647313008,0.01028134804913,0.801206811129474,0.163774057127693,0.035019131742833,2020
"UGA","Uganda","UGA.21_1","Kasese",790037.937143177,0.537143629828508,0.298298402107032,0.16455796806446,0.453140538010137,0.248574848615065,0.298284613374798,2020
"UGA","Uganda","UGA.22_1","Katakwi",522851.702299833,0.924302453601876,0.0744107213520341,0.00128682504609012,0.924263823882114,0.0738222331687077,0.00191394294917854,2020
"UGA","Uganda","UGA.23_1","Kayunga",384702.151418507,0.76466877211739,0.15713240355711,0.0781988243254999,0.725275495509277,0.150391740594766,0.124332763895957,2020
"UGA","Uganda","UGA.24_1","Kibale",1079356.33080196,0.427723694459297,0.175752211322064,0.396524094218639,0.424820003973057,0.186490026741235,0.388689969285708,2020
"UGA","Uganda","UGA.25_1","Kiboga",464278.800963402,0.848682692309921,0.0879796648028077,0.0633376428872712,0.839770525645986,0.0887238602958196,0.0715056140581945,2020
"UGA","Uganda","UGA.26_1","Kisoro",301720.825071812,0,0.814598669368292,0.185401330631708,0,0.910203151594292,0.0897968484057077,2020
"UGA","Uganda","UGA.27_1","Kitgum",368483.263090611,0.902430962660036,0.0975690373399643,0,0.926997276883128,0.073002723116872,0,2020
"UGA","Uganda","UGA.28_1","Kotido",516664.386651248,0.903608822871522,0.0963911771284778,0,0.946096339635107,0.0539036603648929,0,2020
"UGA","Uganda","UGA.29_1","Kumi",767675.117913008,0.888875362030681,0.0931366012838485,0.017988036685471,0.899421997939822,0.0792353744768439,0.0213426275833343,2020
"UGA","Uganda","UGA.30_1","Kyenjojo",964871.444822311,0.10386966414527,0.410822972865751,0.485307362988979,0.109317561105289,0.415690922480078,0.474991516414632,2020
"UGA","Uganda","UGA.31_1","Lake Albert",33961.1290334463,0.509610254381953,0.478318289087508,0.0120714565305388,0.64990468492835,0.347002340654565,0.00309297441708491,2020
"UGA","Uganda","UGA.32_1","Lake Victoria",285186.260034412,0.214175083866227,0.325311286747607,0.460513629386167,0.370429791668394,0.177695145648251,0.451875062683355,2020
"UGA","Uganda","UGA.33_1","Lira",1272700.21221781,0.88441588120543,0.0958600331617324,0.0197240856328373,0.913639768652692,0.0677450631340445,0.0186151682132633,2020
"UGA","Uganda","UGA.34_1","Luwero",759210.899175644,0.824861363748333,0.0723581015342976,0.10278053471737,0.735223996638578,0.0745378515860875,0.190238151775335,2020
"UGA","Uganda","UGA.35_1","Masaka",1000937.48175606,0.47476001636499,0.260063413390228,0.265176570244781,0.480476776122014,0.251447093573677,0.268076130304309,2020
"UGA","Uganda","UGA.36_1","Masindi",813827.198604584,0.803184025814107,0.118918260283584,0.0778977139023094,0.831067994586455,0.107223017132241,0.0617089882813046,2020
"UGA","Uganda","UGA.37_1","Mayuge",538890.401489258,0.600808081902977,0.179396237040688,0.219795681056335,0.599200350944619,0.174142827770818,0.226656821284563,2020
"UGA","Uganda","UGA.38_1","Mbale",1263510.61722183,0.404243384413325,0.311491236196736,0.284265379389939,0.447467576257984,0.257456964279932,0.295075459462084,2020
"UGA","Uganda","UGA.39_1","Mbarara",1848158.38398804,0.414040106264051,0.384286412670353,0.201673481065596,0.437575615404527,0.29086272080221,0.271561663793263,2020
"UGA","Uganda","UGA.40_1","Moroto",295173.513792276,0.988394268330814,0.0116057316691858,0,0.985900103961806,0.0140998960381938,0,2020
"UGA","Uganda","UGA.41_1","Moyo",121932.996084452,0.946812632551381,0.0505873729034531,0.00259999454516635,0.955121495830191,0.0430203471132669,0.0018581570565422,2020
"UGA","Uganda","UGA.42_1","Mpigi",580306.86795032,0.260298716041693,0.317621271539212,0.422080012419095,0.282642166289517,0.164920267245984,0.552437566464499,2020
"UGA","Uganda","UGA.43_1","Mubende",1239221.24775058,0.347127969335289,0.390379771308806,0.262492259355906,0.338019573762445,0.34195558460035,0.320024841637205,2020
"UGA","Uganda","UGA.44_1","Mukono",1341966.43387032,0.467095186152988,0.0931032871531938,0.439801526693818,0.469916000790001,0.0874066365301177,0.442677362679881,2020
"UGA","Uganda","UGA.45_1","Nakapiripirit",349552.227825165,0.975576028833124,0.0244239711668758,0,0.980517653269163,0.0194823467308372,0,2020
