"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","arab_abundance","fun_abundance","gamb_abundance","arab_pop_weighted_abundance","fun_pop_weighted_abundance","gamb_pop_weighted_abundance","year"
"BWA","Botswana","BWA.1_1","Central","BWA.1.1_1","Bobonong",96639.6005924169,1,0,0,1,0,0,2020
"BWA","Botswana","BWA.1_1","Central","BWA.1.2_1","Lethlakane",76628.7677295865,1,0,0,1,0,0,2020
"BWA","Botswana","BWA.1_1","Central","BWA.1.3_1","Machaneng",49897.9568720947,1,0,0,1,0,0,2020
"BWA","Botswana","BWA.1_1","Central","BWA.1.4_1","Mahalapye",77363.5067991614,1,0,0,1,0,0,2020
"BWA","Botswana","BWA.1_1","Central","BWA.1.5_1","Palapye",82437.9239063867,1,0,0,1,0,0,2020
"BWA","Botswana","BWA.1_1","Central","BWA.1.6_1","Serowe",125121.213179366,1,0,0,1,0,0,2020
"BWA","Botswana","BWA.1_1","Central","BWA.1.7_1","Tuli",2399.42631830974,1,0,0,1,0,0,2020
"BWA","Botswana","BWA.1_1","Central","BWA.1.8_1","Tutume",171948.279546424,0.998793586388432,0.00120641361156797,0,0.999282189918254,0.000717810081745623,0,2020
"BWA","Botswana","BWA.2_1","Chobe","BWA.2.1_1","Chobe",26796.5966437459,0.971710498519688,0.0221390838467179,0.00615041763359414,0.942359586584352,0.0423555321114912,0.0152848813041563,2020
"BWA","Botswana","BWA.3_1","Francistown","BWA.3.1_1","Francistown",67886.322022438,0.992289305549487,0.00296964063529337,0.00474105381522014,0.984054569094394,0.00614110698698437,0.00980432391862153,2020
"BWA","Botswana","BWA.4_1","Gaborone","BWA.4.1_1","Gaborone",150662.59569931,1,0,0,1,0,0,2020
"BWA","Botswana","BWA.5_1","Ghanzi","BWA.5.1_1","Ghanzi",56726.4264952315,1,0,0,1,0,0,2020
"BWA","Botswana","BWA.6_1","Jwaneng","BWA.6.1_1","Jwaneng",980.13566493988,NA,NA,NA,NA,NA,NA,2020
"BWA","Botswana","BWA.7_1","Kgalagadi","BWA.7.1_1","Gemsbok",145.156567582977,NA,NA,NA,NA,NA,NA,2020
"BWA","Botswana","BWA.7_1","Kgalagadi","BWA.7.2_1","Hukunsti",24879.8654396197,1,0,0,1,0,0,2020
"BWA","Botswana","BWA.7_1","Kgalagadi","BWA.7.3_1","Tshabong",32476.6000320952,NA,NA,NA,NA,NA,NA,2020
"BWA","Botswana","BWA.8_1","Kgatleng","BWA.8.1_1","Kgatleng",119309.638449669,1,0,0,1,0,0,2020
"BWA","Botswana","BWA.9_1","Kweneng","BWA.9.1_1","Kweneng North",320799.061938195,1,0,0,1,0,0,2020
"BWA","Botswana","BWA.9_1","Kweneng","BWA.9.2_1","Kweneng South",74172.7813499682,1,0,0,1,0,0,2020
"BWA","Botswana","BWA.10_1","Lobatse","BWA.10.1_1","Lobatse",32185.2454223633,NA,NA,NA,NA,NA,NA,2020
"BWA","Botswana","BWA.11_1","North-East","BWA.11.1_1","Masungu",124433.035699248,0.999886006025383,0.000113993974616828,0,0.997003217694222,0.00299678230577807,0,2020
"BWA","Botswana","BWA.12_1","North-West","BWA.12.1_1","Ngamiland East",112731.828365102,0.991481449008972,0.00851855099102789,0,0.994499175516042,0.00550082448395827,0,2020
"BWA","Botswana","BWA.12_1","North-West","BWA.12.2_1","Ngamiland West",69437.2863590419,0.98386869401845,0.0161313059815502,0,0.976773410251821,0.0232265897481795,0,2020
"BWA","Botswana","BWA.13_1","Selibe Phikwe","BWA.13.1_1","Selibe Phikwe",29624.6735782623,1,0,0,1,0,0,2020
"BWA","Botswana","BWA.14_1","South-East","BWA.14.1_1","South East",215058.919792101,NA,NA,NA,NA,NA,NA,2020
"BWA","Botswana","BWA.15_1","Southern","BWA.15.1_1","Barolong",59493.5904795192,NA,NA,NA,NA,NA,NA,2020
"BWA","Botswana","BWA.15_1","Southern","BWA.15.2_1","Ngwaketse Central",24037.0604628921,1,0,0,1,0,0,2020
"BWA","Botswana","BWA.15_1","Southern","BWA.15.3_1","Ngwaketse North",111727.115033984,1,0,0,1,0,0,2020
"BWA","Botswana","BWA.15_1","Southern","BWA.15.4_1","Ngwaketse South",45483.8065129369,NA,NA,NA,NA,NA,NA,2020
"BWA","Botswana","BWA.16_1","Sowa","BWA.16.1_1","Sowa",0,NA,NA,NA,NA,NA,NA,2020
"CAF","Central African Republic","CAF.1_1","Bamingui-Bangoran","CAF.1.1_1","Bamingui",9680.34419499338,0.543689698362659,0.211519291029709,0.244791010607632,0.542336079753524,0.207014612206774,0.250649308039702,2020
