"GID_0","NAME_0","GID_1","NAME_1","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"GAB","Gabon","GAB.1_1","Estuaire",1059535.39715238,0.546641430675343,0.545087192029781,2020
"GAB","Gabon","GAB.2_1","Haut-Ogooué",808008.175807536,0.545565374855512,0.545673991689187,2020
"GAB","Gabon","GAB.3_1","Moyen-Ogooué",109178.838597067,0.546298346415935,0.546428171519234,2020
"GAB","Gabon","GAB.4_1","Ngounié",151318.671373874,0.544688396009416,0.543932991854914,2020
"GAB","Gabon","GAB.5_1","Nyanga",70385.9020173531,0.54478560654338,0.542955416663221,2020
"GAB","Gabon","GAB.6_1","Ogooué-Ivindo",97184.010961026,0.542094776880594,0.54134499498589,2020
"GAB","Gabon","GAB.7_1","Ogooué-Lolo",123678.580326498,0.54518662402976,0.545689686277494,2020
"GAB","Gabon","GAB.8_1","Ogooué-Maritime",168629.840906576,0.545518493618795,0.533590779402715,2020
"GAB","Gabon","GAB.9_1","Wouleu-Ntem",326773.991745725,0.541252222059807,0.543576343130354,2020
"GHA","Ghana","GHA.1_1","Ashanti",6836087.50836599,0.581733570878128,0.583550665434977,2020
"GHA","Ghana","GHA.2_1","Brong Ahafo",2881003.04660697,0.581590600529233,0.581826116852265,2020
"GHA","Ghana","GHA.3_1","Central",2935003.50962257,0.578957729058471,0.561091297770044,2020
"GHA","Ghana","GHA.4_1","Eastern",3354372.34451354,0.582541087344024,0.582418586312321,2020
"GHA","Ghana","GHA.5_1","Greater Accra",5230832.46291018,0.584141115953283,0.558529233549692,2020
"GHA","Ghana","GHA.6_1","Northern",3435256.28688613,0.582626937908778,0.58034568356288,2020
"GHA","Ghana","GHA.7_1","Upper East",1158588.30262715,0.583411554519547,0.580591374566803,2020
"GHA","Ghana","GHA.8_1","Upper West",845500.159719944,0.582789145052898,0.583268768542817,2020
"GHA","Ghana","GHA.9_1","Volta",2771222.16870674,0.583000596062274,0.562985893364084,2020
"GHA","Ghana","GHA.10_1","Western",2877241.03153181,0.58132441103043,0.578171537357263,2020
