"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"GIN","Guinea","GIN.1_1","Boké",1185493.58073589,0.550286256080987,0.58587984208943,2020
"GIN","Guinea","GIN.2_1","Conakry",1669485.484447,0.389362867921591,0.365135037383947,2020
"GIN","Guinea","GIN.3_1","Faranah",1087046.42024875,0.708936903250993,0.711753257417222,2020
"GIN","Guinea","GIN.4_1","Kankan",2508928.29233491,0.634858239945528,0.628885438123275,2020
"GIN","Guinea","GIN.5_1","Kindia",2065845.89699361,0.642540313180928,0.570729684070646,2020
"GIN","Guinea","GIN.6_1","Labé",1077438.57244897,0.484658611156804,0.451757545854092,2020
"GIN","Guinea","GIN.7_1","Mamou",784740.061406136,0.650362299036107,0.61161452195877,2020
"GIN","Guinea","GIN.8_1","Nzérékoré",1689511.59247255,0.715349334453821,0.688066011647887,2020
"GMB","Gambia","GMB.1_1","Banjul",309068.331512451,0.188707873225212,0.0850620653087357,2020
"GMB","Gambia","GMB.2_1","Lower River",86718.2615919113,0.117367302533239,0.108460588213425,2020
"GMB","Gambia","GMB.3_1","Maccarthy Island",250864.837192297,0.112026587810735,0.108611796166399,2020
"GMB","Gambia","GMB.4_1","North Bank",226388.616083622,0.121088292872168,0.119236862280486,2020
"GMB","Gambia","GMB.5_1","Upper River",273711.198740005,0.145349011145612,0.14329564617798,2020
"GMB","Gambia","GMB.6_1","Western",1060943.61240292,0.164427533559501,0.134034317713477,2020
