"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","arab_abundance","fun_abundance","gamb_abundance","arab_pop_weighted_abundance","fun_pop_weighted_abundance","gamb_pop_weighted_abundance","year"
"ERI","Eritrea","ERI.1_1","Anseba","ERI.1.1_1","Asmara City",230548.428161621,0.923231019731362,0.0767689802686384,0,0.919522747630861,0.0804772523691386,0,2020
"ERI","Eritrea","ERI.1_1","Anseba","ERI.1.2_1","Berikh",164925.689731598,0.970077702484297,0.029922297515703,0,0.965727064176017,0.0342729358239828,0,2020
"ERI","Eritrea","ERI.1_1","Anseba","ERI.1.3_1","Ghala Nefhi",163704.904457092,0.986674887556875,0.0133251124431248,0,0.985863163037769,0.0141368369622312,0,2020
"ERI","Eritrea","ERI.1_1","Anseba","ERI.1.4_1","Serejeka",64040.1493530273,0.962724348671436,0.0372756513285644,0,0.9532161807924,0.0467838192075999,0,2020
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.1_1","Afabet",199159.015115261,0.998918787937494,0.0010812120625063,0,0.998647338180951,0.00135266181904857,0,2020
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.2_1","Foro",129098.25713253,0.999618731706543,0.000381268293457223,0,0.999385597804059,0.000614402195941395,0,2020
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.3_1","Ghelaelo'",76419.7954636812,1,0,0,1,0,0,2020
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.4_1","Ghida`e",173891.205878258,0.996484152106666,0.00351584789333428,0,0.995587173839499,0.00441282616050147,0,2020
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.5_1","Karora",86230.9792114496,1,0,0,1,0,0,2020
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.6_1","Mitswa`e City",78697.1361465454,NA,NA,NA,NA,NA,NA,2020
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.7_1","Nakfa",205664.213384628,0.999541696239308,0.000458303760692365,0,0.998494757396207,0.00150524260379338,0,2020
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.8_1","Sheib",150005.767119408,0.996548843569538,0.0034511564304624,0,0.99432576168134,0.00567423831865964,0,2020
"ERI","Eritrea","ERI.3_1","Debubawi Keyih Bahri","ERI.3.1_1","Areta'",26179.5209543109,1,0,0,1,0,0,2020
"ERI","Eritrea","ERI.3_1","Debubawi Keyih Bahri","ERI.3.2_1","Central So. Red-Sea",22996.853354156,1,0,0,1,0,0,2020
"ERI","Eritrea","ERI.3_1","Debubawi Keyih Bahri","ERI.3.3_1","Dahlak",6467.68356317282,1,0,0,1,0,0,2020
"ERI","Eritrea","ERI.3_1","Debubawi Keyih Bahri","ERI.3.4_1","So. Southern Red-Sea",52373.6554589458,1,0,0,1,0,0,2020
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.1_1","Akordat",25266.6910409927,0.994244786829804,0.00575521317019585,0,0.994024648785458,0.00597535121454242,0,2020
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.2_1","Barentu",33406.1556978226,0.977716615798222,0.0222833842017779,0,0.965237649928735,0.0347623500712655,0,2020
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.3_1","Dghe",95063.5055074692,0.998820084753722,0.00117991524627787,0,0.998049274298153,0.00195072570184669,0,2020
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.4_1","Forto",59380.5400907993,0.997010055123324,0.00298994487667557,0,0.996162683606474,0.00383731639352564,0,2020
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.5_1","Gogne",60463.3977656364,0.980658511687001,0.0193414883129993,0,0.980664922909067,0.0193350770909324,0,2020
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.6_1","Haykota",63285.1364412308,0.985848491201096,0.0141515087989042,0,0.985936689905871,0.0140633100941286,0,2020
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.7_1","La`Elay Gash",93912.0948228836,0.930174375677664,0.0698256243223364,0,0.934348144241131,0.0656518557588685,0,2020
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.8_1","Logo Anseba",67760.3933000565,0.981549638735804,0.018450361264196,0,0.980966841644225,0.0190331583557752,0,2020
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.9_1","Mansura",59087.7289099693,0.991086450317707,0.00891354968229289,0,0.99129962070437,0.00870037929562992,0,2020
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.10_1","Mogolo",27749.7826447487,0.985270712022068,0.014729287977932,0,0.985334060525537,0.0146659394744633,0,2020
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.11_1","Omhajer",125043.602352619,0.946646227623567,0.0533537723764328,0,0.940457379795131,0.0595426202048693,0,2020
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.12_1","Shemboko",120477.7454319,0.971751579332408,0.0282484206675922,0,0.970777444175716,0.0292225558242845,0,2020
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.13_1","Teseneye",69615.3381614685,0.980761607010795,0.0192383929892046,0,0.975509286964773,0.0244907130352269,0,2020
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.1_1","Adi Keyih",96052.5964660645,0.988577813389895,0.0114221866101046,0,0.98175525441641,0.0182447455835896,0,2020
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.2_1","Adi Kwala",71962.3002471924,0.965465946149367,0.0345340538506332,0,0.972824037202173,0.0271759627978272,0,2020
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.3_1","Areza",114776.423390388,0.982273067869209,0.0177269321307911,0,0.985256187456225,0.0147438125437748,0,2020
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.4_1","Dekemehare",104645.727600098,0.985917334055555,0.0140826659444444,0,0.982418535637128,0.0175814643628723,0,2020
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.5_1","Dibarwa",116493.690392494,0.98194692621718,0.0180530737828201,0,0.979441757343143,0.0205582426568568,0,2020
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.6_1","Kudo Bu`er",35725.1048202515,0.980536880883249,0.0194631191167507,0,0.980899019900891,0.0191009800991089,0,2020
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.7_1","May Mine",33799.4515771866,0.970636646504865,0.0293633534951353,0,0.96998737196334,0.0300126280366602,0,2020
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.8_1","Mendefera",109126.608177185,0.978412162918728,0.0215878370812723,0,0.974428584591648,0.0255714154083515,0,2020
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.9_1","Segeneyiti",75198.3717870712,0.986096569484126,0.0139034305158735,0,0.985469982208354,0.0145300177916459,0,2020
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.10_1","Senafe",87767.8729925156,0.98283069843983,0.0171693015601697,0,0.966355455569594,0.0336445444304065,0,2020
"ERI","Eritrea","ERI.5_1","Maekel","ERI.5.11_1","Tsorena",73363.489730835,0.970645676514518,0.0293543234854821,0,0.971549849254767,0.028450150745233,0,2020
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.1_1","Adi Teklezan",40214.9191265106,0.976601931924384,0.0233980680756158,0,0.977546900785813,0.0224530992141869,0,2020
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.2_1","Asmat",65632.13971138,0.998957062949223,0.00104293705077663,0,0.998378619259924,0.00162138074007552,0,2020
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.3_1","Elabered",43842.8055715561,0.982125212993621,0.0178747870063791,0,0.979619731650251,0.0203802683497489,0,2020
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.4_1","Gheleb",17432.9954853058,0.984241801429311,0.0157581985706886,0,0.983712119825801,0.0162878801741988,0,2020
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.5_1","Habero",37799.169547081,0.999490260577214,0.000509739422786233,0,0.999522856986536,0.00047714301346395,0,2020
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.6_1","Hagaz",45611.2821159363,0.994769373823136,0.00523062617686387,0,0.993953581510666,0.00604641848933349,0,2020
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.7_1","Halhal",102299.191690445,0.991869522529196,0.00813047747080361,0,0.991181359243,0.00881864075700033,0,2020
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri","ERI.6.8_1","Keren",45108.7640113831,0.984861410440796,0.0151385895592042,0,0.973587206115094,0.0264127938849057,0,2020
