"GID_0","NAME_0","GID_1","NAME_1","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"TGO","Togo","TGO.1_1","Centre",851695.857635498,0.429388320686356,0.427653466125113,2020
"TGO","Togo","TGO.2_1","Kara",931589.149037838,0.430940564390842,0.423414768560646,2020
"TGO","Togo","TGO.3_1","Maritime",3792645.07204819,0.4309921062456,0.365317420348511,2020
"TGO","Togo","TGO.4_1","Plateaux",1784073.22741413,0.430913890909376,0.421784466159717,2020
"TGO","Togo","TGO.5_1","Savanes",1176584.93289757,0.432892022505403,0.418020358210322,2020
"TZA","Tanzania","TZA.1_1","Arusha",2093063.03076403,0.560032510802658,0.535382893299938,2020
"TZA","Tanzania","TZA.2_1","Dar es Salaam",6498776.41327477,0.563731133183347,0.564255998263598,2020
"TZA","Tanzania","TZA.3_1","Dodoma",2471772.12403482,0.56045361268496,0.560501910499964,2020
"TZA","Tanzania","TZA.4_1","Geita",2447769.90239057,0.557453918081671,0.557900189641316,2020
"TZA","Tanzania","TZA.5_1","Iringa",1043425.46583501,0.557590538203821,0.546793195080629,2020
"TZA","Tanzania","TZA.6_1","Kagera",2830562.82463494,0.557887914682937,0.548372804800321,2020
"TZA","Tanzania","TZA.7_1","Katavi",726225.771966893,0.55505787307703,0.558356034385097,2020
"TZA","Tanzania","TZA.8_1","Kigoma",2562121.73177981,0.555977409599269,0.552250239381019,2020
"TZA","Tanzania","TZA.9_1","Kilimanjaro",1868986.84214085,0.564332880443518,0.548744712123798,2020
"TZA","Tanzania","TZA.10_1","Lindi",915240.739244232,0.556792008459742,0.559591544036402,2020
"TZA","Tanzania","TZA.11_1","Manyara",1858627.49184647,0.55808128859925,0.48044529495237,2020
"TZA","Tanzania","TZA.12_1","Mara",2089565.27679712,0.559545825900522,0.555610772837154,2020
"TZA","Tanzania","TZA.13_1","Mbeya",3337279.50412633,0.555858049381139,0.540036266178903,2020
"TZA","Tanzania","TZA.14_1","Morogoro",2687436.82645945,0.560222584676642,0.563795109130192,2020
"TZA","Tanzania","TZA.15_1","Mtwara",1360934.30087996,0.561104407764616,0.557930516997237,2020
"TZA","Tanzania","TZA.16_1","Mwanza",3455209.86028743,0.561410787020411,0.551759315816288,2020
"TZA","Tanzania","TZA.17_1","Njombe",747730.211830705,0.558089188863705,0.382632273479097,2020
"TZA","Tanzania","TZA.18_1","Pemba North",205399.220866203,0.56187005341053,0.495815997486441,2020
"TZA","Tanzania","TZA.19_1","Pemba South",200660.203176498,0.561398699170067,0.520737402798174,2020
"TZA","Tanzania","TZA.20_1","Pwani",1391216.2730367,0.561458181975553,0.562642856171735,2020
"TZA","Tanzania","TZA.21_1","Rukwa",1300545.61399731,0.557493913950879,0.550452401518695,2020
"TZA","Tanzania","TZA.22_1","Ruvuma",1634578.76491491,0.557876697315378,0.551395951089259,2020
"TZA","Tanzania","TZA.23_1","Shinyanga",1813510.76626813,0.560650720211767,0.561155517226631,2020
"TZA","Tanzania","TZA.24_1","Simiyu",2056536.46720661,0.558229985336463,0.559821741991226,2020
"TZA","Tanzania","TZA.25_1","Singida",1654161.23600385,0.554668889988447,0.558634382873312,2020
"TZA","Tanzania","TZA.26_1","Tabora",2931319.98141702,0.556592250469545,0.559454220623624,2020
"TZA","Tanzania","TZA.27_1","Tanga",2422567.79117727,0.561748965744264,0.533484367898487,2020
"TZA","Tanzania","TZA.28_1","Zanzibar North",186243.095279694,0.562560100304453,0.519881628888403,2020
"TZA","Tanzania","TZA.29_1","Zanzibar South and Central",127757.83658886,0.563876736808468,0.509013505916433,2020
"TZA","Tanzania","TZA.30_1","Zanzibar West",736118.978733063,0.563557960093021,0.297225043556952,2020
