"GID_0","NAME_0","GID_1","NAME_1","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"GNB","Guinea-Bissau","GNB.1_1","Bafatá",247584.971262693,0.0839802937049951,0.0766295850946572,2020
"GNB","Guinea-Bissau","GNB.2_1","Biombo",143315.583922625,0.0599716280897458,0.0555101380897949,2020
"GNB","Guinea-Bissau","GNB.3_1","Bissau",380589.709217072,0.0492924700180689,0.038908689263422,2020
"GNB","Guinea-Bissau","GNB.4_1","Bolama",24732.100630641,0.0796482264995575,0.066707570352221,2020
"GNB","Guinea-Bissau","GNB.5_1","Cacheu",207936.354298279,0.0447993442061402,0.0418803489149465,2020
"GNB","Guinea-Bissau","GNB.6_1","Gabú",265720.178174019,0.0733793604416608,0.0708162482852238,2020
"GNB","Guinea-Bissau","GNB.7_1","Oio",263940.798791707,0.0601222141554543,0.058122258775076,2020
"GNB","Guinea-Bissau","GNB.8_1","Quinara",69504.8738941699,0.0877306676233437,0.0880241278766162,2020
"GNB","Guinea-Bissau","GNB.9_1","Tombali",98096.0084978342,0.0964598190938604,0.0822523319761512,2020
"GNQ","Equatorial Guinea","GNQ.1_1","Annobón",2667.12534713745,NA,0,2020
"GNQ","Equatorial Guinea","GNQ.2_1","Bioko Norte",298672.642156601,0,0,2020
"GNQ","Equatorial Guinea","GNQ.3_1","Bioko Sur",42519.1569843292,0,0,2020
"GNQ","Equatorial Guinea","GNQ.4_1","Centro Sur",148819.945459604,0.432303078722892,0.431832777814895,2020
"GNQ","Equatorial Guinea","GNQ.5_1","Kié-Ntem",182335.129407883,0.487266778037315,0.488687978887987,2020
"GNQ","Equatorial Guinea","GNQ.6_1","Litoral",358113.613114476,0.374477283756544,0.359350339259746,2020
"GNQ","Equatorial Guinea","GNQ.7_1","Wele-Nzas",198419.352456093,0.46042849868536,0.458427035453491,2020
