"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"NER","Niger","NER.1_1","Agadez",619624.972998954,0,0,2018
"NER","Niger","NER.2_1","Diffa",800925.042084703,0,0,2018
"NER","Niger","NER.3_1","Dosso",2412714.54992104,0,0,2018
"NER","Niger","NER.4_1","Maradi",4279276.97493637,0,0,2018
"NER","Niger","NER.5_1","Niamey",1133855.70301628,0,0,2018
"NER","Niger","NER.6_1","Tahoua",4521174.19508259,0,0,2018
"NER","Niger","NER.7_1","Tillabéry",3438963.39633799,0,0,2018
"NER","Niger","NER.8_1","Zinder",4771282.55355086,0,0,2018
"NGA","Nigeria","NGA.1_1","Abia",4016815.10070038,0,0,2018
"NGA","Nigeria","NGA.2_1","Adamawa",4344038.76215261,0,0,2018
"NGA","Nigeria","NGA.3_1","Akwa Ibom",5615829.21531677,0,0,2018
"NGA","Nigeria","NGA.4_1","Anambra",5567076.35629463,0,0,2018
"NGA","Nigeria","NGA.5_1","Bauchi",6783060.61141157,0,0,2018
"NGA","Nigeria","NGA.6_1","Bayelsa",2387038.87438107,0,0,2018
"NGA","Nigeria","NGA.7_1","Benue",5999668.29993725,0,0,2018
"NGA","Nigeria","NGA.8_1","Borno",6189844.94049846,0,0,2018
"NGA","Nigeria","NGA.9_1","Cross River",4092877.43302202,0,0,2018
"NGA","Nigeria","NGA.10_1","Delta",5924454.18216646,0,0,2018
"NGA","Nigeria","NGA.11_1","Ebonyi",2973498.27590561,0,0,2018
"NGA","Nigeria","NGA.12_1","Edo",4555235.67267418,0,0,2018
"NGA","Nigeria","NGA.13_1","Ekiti",3314820.35196304,0,0,2018
"NGA","Nigeria","NGA.14_1","Enugu",4573441.27481079,0,0,2018
"NGA","Nigeria","NGA.15_1","Federal Capital Territory",4027251.45221615,0,0,2018
"NGA","Nigeria","NGA.16_1","Gombe",3477383.42681515,0,0,2018
"NGA","Nigeria","NGA.17_1","Imo",5698324.66030884,0,0,2018
"NGA","Nigeria","NGA.18_1","Jigawa",6068188.59286571,0,0,2018
"NGA","Nigeria","NGA.19_1","Kaduna",8716998.0840659,0,0,2018
"NGA","Nigeria","NGA.20_1","Kano",13816552.9804089,0,0,2018
"NGA","Nigeria","NGA.21_1","Katsina",8224935.75123024,0,0,2018
"NGA","Nigeria","NGA.22_1","Kebbi",4680903.06891268,0.00228577672049057,0.000994539770478026,2018
"NGA","Nigeria","NGA.23_1","Kogi",4690515.07329535,0,0,2018
"NGA","Nigeria","NGA.24_1","Kwara",3381216.8816154,0,0,2018
"NGA","Nigeria","NGA.25_1","Lagos",12683733.5981706,0,0,2018
"NGA","Nigeria","NGA.26_1","Nassarawa",2679404.51995051,0,0,2018
"NGA","Nigeria","NGA.27_1","Niger",5874953.7819539,0,0,2018
"NGA","Nigeria","NGA.28_1","Ogun",5777427.8042587,0,0,2018
"NGA","Nigeria","NGA.29_1","Ondo",4900921.26863742,0,0,2018
"NGA","Nigeria","NGA.30_1","Osun",4894275.68621254,0,0,2018
"NGA","Nigeria","NGA.31_1","Oyo",8170517.20440829,0,0,2018
"NGA","Nigeria","NGA.32_1","Plateau",4511998.19169569,0,0,2018
"NGA","Nigeria","NGA.33_1","Rivers",6810662.09049606,0,0,2018
"NGA","Nigeria","NGA.34_1","Sokoto",5267910.39647233,0,0,2018
"NGA","Nigeria","NGA.35_1","Taraba",3191895.28927445,0,0,2018
"NGA","Nigeria","NGA.36_1","Yobe",3471250.40795946,0,0,2018
"NGA","Nigeria","NGA.37_1","Zamfara",4671348.91754818,0,0,2018
