"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"TGO","Togo","TGO.1_1","Centre",823899.754045486,0,0,2019
"TGO","Togo","TGO.2_1","Kara",909077.829731464,0,0,2019
"TGO","Togo","TGO.3_1","Maritime",3610507.88364339,0,0,2019
"TGO","Togo","TGO.4_1","Plateaux",1734985.76362377,0,0,2019
"TGO","Togo","TGO.5_1","Savanes",1133332.71096039,0.000641438066959381,0.000424048891541475,2019
"TZA","Tanzania","TZA.1_1","Arusha",2033211.69439973,0,0,2019
"TZA","Tanzania","TZA.2_1","Dar es Salaam",6138867.53302002,0,0,2019
"TZA","Tanzania","TZA.3_1","Dodoma",2420640.93544546,0,0,2019
"TZA","Tanzania","TZA.4_1","Geita",2338826.722837,0,0,2019
"TZA","Tanzania","TZA.5_1","Iringa",1029713.85355567,0,0,2019
"TZA","Tanzania","TZA.6_1","Kagera",2776203.69911501,0.083471033820311,0.130790514528984,2019
"TZA","Tanzania","TZA.7_1","Katavi",703569.320797402,0,0,2019
"TZA","Tanzania","TZA.8_1","Kigoma",2500991.95137134,0,0,2019
"TZA","Tanzania","TZA.9_1","Kilimanjaro",1835406.38099973,0,0,2019
"TZA","Tanzania","TZA.10_1","Lindi",906537.348091254,0,0,2019
"TZA","Tanzania","TZA.11_1","Manyara",1799225.3398151,0,0,2019
"TZA","Tanzania","TZA.12_1","Mara",2037830.48136455,0,0,2019
"TZA","Tanzania","TZA.13_1","Mbeya",3243449.92801493,0,0,2019
"TZA","Tanzania","TZA.14_1","Morogoro",2623253.57554092,0,0,2019
"TZA","Tanzania","TZA.15_1","Mtwara",1344544.42373806,0,0,2019
"TZA","Tanzania","TZA.16_1","Mwanza",3364229.57530862,0,0,2019
"TZA","Tanzania","TZA.17_1","Njombe",741804.613866493,0,0,2019
"TZA","Tanzania","TZA.18_1","Pemba North",202712.675309658,0,0,2019
"TZA","Tanzania","TZA.19_1","Pemba South",198484.612802505,0.0930660426616669,0.082292202619554,2019
"TZA","Tanzania","TZA.20_1","Pwani",1355285.91585859,0,0,2019
"TZA","Tanzania","TZA.21_1","Rukwa",1259042.57373154,0,0,2019
"TZA","Tanzania","TZA.22_1","Ruvuma",1598281.79710878,0,0,2019
"TZA","Tanzania","TZA.23_1","Shinyanga",1775232.61825401,0,0,2019
"TZA","Tanzania","TZA.24_1","Simiyu",1988099.2355924,0,0,2019
"TZA","Tanzania","TZA.25_1","Singida",1614771.68561848,0,0,2019
"TZA","Tanzania","TZA.26_1","Tabora",2842817.58500923,0,0,2019
"TZA","Tanzania","TZA.27_1","Tanga",2363974.51721108,0,0,2019
"TZA","Tanzania","TZA.28_1","Zanzibar North",179552.796483994,0,0,2019
"TZA","Tanzania","TZA.29_1","Zanzibar South and Central",125101.14338398,0.212606053094606,0.147067701994059,2019
"TZA","Tanzania","TZA.30_1","Zanzibar West",705930.104525566,0,0,2019
