"GID_0","NAME_0","GID_1","NAME_1","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"TGO","Togo","TGO.1_1","Centre",851695.857635498,0,0,2020
"TGO","Togo","TGO.2_1","Kara",931589.149037838,0,0,2020
"TGO","Togo","TGO.3_1","Maritime",3792645.07204819,0,0,2020
"TGO","Togo","TGO.4_1","Plateaux",1784073.22741413,0,0,2020
"TGO","Togo","TGO.5_1","Savanes",1176584.93289757,0.000641438066959381,0.000433577300440881,2020
"TZA","Tanzania","TZA.1_1","Arusha",2093063.03076403,0,0,2020
"TZA","Tanzania","TZA.2_1","Dar es Salaam",6498776.41327477,0,0,2020
"TZA","Tanzania","TZA.3_1","Dodoma",2471772.12403482,0,0,2020
"TZA","Tanzania","TZA.4_1","Geita",2447769.90239057,0,0,2020
"TZA","Tanzania","TZA.5_1","Iringa",1043425.46583501,0,0,2020
"TZA","Tanzania","TZA.6_1","Kagera",2830562.82463494,0.083471033820311,0.130762158493478,2020
"TZA","Tanzania","TZA.7_1","Katavi",726225.771966893,0,0,2020
"TZA","Tanzania","TZA.8_1","Kigoma",2562121.73177981,0,0,2020
"TZA","Tanzania","TZA.9_1","Kilimanjaro",1868986.84214085,0,0,2020
"TZA","Tanzania","TZA.10_1","Lindi",915240.739244232,0,0,2020
"TZA","Tanzania","TZA.11_1","Manyara",1858627.49184647,0,0,2020
"TZA","Tanzania","TZA.12_1","Mara",2089565.27679712,0,0,2020
"TZA","Tanzania","TZA.13_1","Mbeya",3337279.50412633,0,0,2020
"TZA","Tanzania","TZA.14_1","Morogoro",2687436.82645945,0,0,2020
"TZA","Tanzania","TZA.15_1","Mtwara",1360934.30087996,0,0,2020
"TZA","Tanzania","TZA.16_1","Mwanza",3455209.86028743,0,0,2020
"TZA","Tanzania","TZA.17_1","Njombe",747730.211830705,0,0,2020
"TZA","Tanzania","TZA.18_1","Pemba North",205399.220866203,0,0,2020
"TZA","Tanzania","TZA.19_1","Pemba South",200660.203176498,0.0930660426616669,0.0822908510956254,2020
"TZA","Tanzania","TZA.20_1","Pwani",1391216.2730367,0,0,2020
"TZA","Tanzania","TZA.21_1","Rukwa",1300545.61399731,0,0,2020
"TZA","Tanzania","TZA.22_1","Ruvuma",1634578.76491491,0,0,2020
"TZA","Tanzania","TZA.23_1","Shinyanga",1813510.76626813,0,0,2020
"TZA","Tanzania","TZA.24_1","Simiyu",2056536.46720661,0,0,2020
"TZA","Tanzania","TZA.25_1","Singida",1654161.23600385,0,0,2020
"TZA","Tanzania","TZA.26_1","Tabora",2931319.98141702,0,0,2020
"TZA","Tanzania","TZA.27_1","Tanga",2422567.79117727,0,0,2020
"TZA","Tanzania","TZA.28_1","Zanzibar North",186243.095279694,0,0,2020
"TZA","Tanzania","TZA.29_1","Zanzibar South and Central",127757.83658886,0.212606053094606,0.147019231002101,2020
"TZA","Tanzania","TZA.30_1","Zanzibar West",736118.978733063,0,0,2020
