"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"TGO","Togo","TGO.1_1","Centre",799280.93742609,0,0,2018
"TGO","Togo","TGO.2_1","Kara",887814.426910877,0,0,2018
"TGO","Togo","TGO.3_1","Maritime",3443881.49532223,0,0,2018
"TGO","Togo","TGO.4_1","Plateaux",1685192.09120691,0,0,2018
"TGO","Togo","TGO.5_1","Savanes",1092440.96108818,0.000641438066959381,0.000418445072112128,2018
"TZA","Tanzania","TZA.1_1","Arusha",1974961.18312549,0,0,2018
"TZA","Tanzania","TZA.2_1","Dar es Salaam",5799744.22585297,0,0,2018
"TZA","Tanzania","TZA.3_1","Dodoma",2370637.82704005,0,0,2018
"TZA","Tanzania","TZA.4_1","Geita",2234951.70907509,0,0,2018
"TZA","Tanzania","TZA.5_1","Iringa",1016360.20294891,0,0,2018
"TZA","Tanzania","TZA.6_1","Kagera",2722915.34384522,0.083471033820311,0.13089159625688,2018
"TZA","Tanzania","TZA.7_1","Katavi",681443.803887572,0,0,2018
"TZA","Tanzania","TZA.8_1","Kigoma",2441775.08017118,0,0,2018
"TZA","Tanzania","TZA.9_1","Kilimanjaro",1801675.43480608,0,0,2018
"TZA","Tanzania","TZA.10_1","Lindi",897719.54317357,0,0,2018
"TZA","Tanzania","TZA.11_1","Manyara",1742031.21116059,0,0,2018
"TZA","Tanzania","TZA.12_1","Mara",1987824.67900035,0,0,2018
"TZA","Tanzania","TZA.13_1","Mbeya",3152462.21266868,0,0,2018
"TZA","Tanzania","TZA.14_1","Morogoro",2560790.97731175,0,0,2018
"TZA","Tanzania","TZA.15_1","Mtwara",1328422.61879647,0,0,2018
"TZA","Tanzania","TZA.16_1","Mwanza",3276739.76987451,0,0,2018
"TZA","Tanzania","TZA.17_1","Njombe",736106.588808998,0,0,2018
"TZA","Tanzania","TZA.18_1","Pemba North",199583.822078705,0,0,2018
"TZA","Tanzania","TZA.19_1","Pemba South",196404.981700897,0.0930660426616669,0.0823308236545722,2018
"TZA","Tanzania","TZA.20_1","Pwani",1320225.43052477,0,0,2018
"TZA","Tanzania","TZA.21_1","Rukwa",1218689.8641797,0,0,2018
"TZA","Tanzania","TZA.22_1","Ruvuma",1562827.84306285,0,0,2018
"TZA","Tanzania","TZA.23_1","Shinyanga",1738028.00079405,0,0,2018
"TZA","Tanzania","TZA.24_1","Simiyu",1922041.19868659,0,0,2018
"TZA","Tanzania","TZA.25_1","Singida",1576529.43732038,0,0,2018
"TZA","Tanzania","TZA.26_1","Tabora",2757155.94462712,0,0,2018
"TZA","Tanzania","TZA.27_1","Tanga",2307638.73296356,0,0,2018
"TZA","Tanzania","TZA.28_1","Zanzibar North",173295.35577774,0,0,2018
"TZA","Tanzania","TZA.29_1","Zanzibar South and Central",122355.952850342,0.212606053094606,0.146937433131452,2018
"TZA","Tanzania","TZA.30_1","Zanzibar West",677229.124037743,0,0,2018
