"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","arab_abundance","fun_abundance","gamb_abundance","arab_pop_weighted_abundance","fun_pop_weighted_abundance","gamb_pop_weighted_abundance","year"
"AGO","Angola","AGO.1_1","Bengo","AGO.1.1_1","Ambriz",14973.6629306972,0,0.732462537983268,0.267537462016732,0,0.754187604312331,0.245812395687669,2020
"AGO","Angola","AGO.1_1","Bengo","AGO.1.2_1","Dande",212780.586929418,0,0.67463609199008,0.32536390800992,0,0.203065158566714,0.796934841433286,2020
"AGO","Angola","AGO.1_1","Bengo","AGO.1.3_1","Icolo e Bengo",229941.671027139,0,0.354164778099517,0.645835221900483,0,0.0851710831557358,0.914828916844264,2020
"AGO","Angola","AGO.1_1","Bengo","AGO.1.4_1","Muxima",124227.60409575,0.00231636625871933,0.12193422039364,0.875749413347641,0.000928347642349374,0.0852936290456339,0.913778023312017,2020
"AGO","Angola","AGO.1_1","Bengo","AGO.1.5_1","Nambuangongo",48500.287550807,0,0.907161318965491,0.092838681034509,0,0.909046629530403,0.0909533704695975,2020
"AGO","Angola","AGO.2_1","Benguela","AGO.2.1_1","Baía Farta",98934.042668283,0.971306755069808,0.0278312234258335,0.000862021504358363,0.994538888981594,0.00510835631343163,0.00035275470497398,2020
"AGO","Angola","AGO.2_1","Benguela","AGO.2.2_1","Balombo",96987.0919661522,0,0.235942217741618,0.764057782258382,0,0.190521069899897,0.809478930100103,2020
"AGO","Angola","AGO.2_1","Benguela","AGO.2.3_1","Benguela",457442.281433105,0.618139894317353,0.368006252463689,0.0138538532189579,0.968638475396043,0.0297194606873912,0.00164206391656618,2020
"AGO","Angola","AGO.2_1","Benguela","AGO.2.4_1","Bocoio",149616.55347085,0.00942577369069776,0.141710120021353,0.848864106287949,0.0174105416696586,0.139703140354709,0.842886317975632,2020
"AGO","Angola","AGO.2_1","Benguela","AGO.2.5_1","Caiambambo",79945.0429041386,0.211426396576297,0.413259464448606,0.375314138975097,0.286460567989115,0.318955530063522,0.394583901947363,2020
"AGO","Angola","AGO.2_1","Benguela","AGO.2.6_1","Chongoroi",80600.5728110671,0.522095342413988,0.321378392949066,0.156526264636946,0.410866666297867,0.361191329809104,0.227942003893028,2020
"AGO","Angola","AGO.2_1","Benguela","AGO.2.7_1","Cubal",274229.487432957,0.0428998188751437,0.165234931837123,0.791865249287733,0.0592363170002924,0.143407188018635,0.797356494981072,2020
"AGO","Angola","AGO.2_1","Benguela","AGO.2.8_1","Ganda",218140.336342812,0.0684600686201649,0.258250283850401,0.673289647529434,0.0504101201657282,0.226626621188338,0.722963258645934,2020
"AGO","Angola","AGO.2_1","Benguela","AGO.2.9_1","Lobito",454908.654880762,0.125135890429181,0.424872386938545,0.449991722632273,0.576888672887362,0.174080538680387,0.249030788432251,2020
"AGO","Angola","AGO.3_1","Bié","AGO.3.1_1","Andulo",188575.053815603,0,0.0665017076734877,0.933498292326512,0,0.0642643406804856,0.935735659319514,2020
"AGO","Angola","AGO.3_1","Bié","AGO.3.2_1","Camacupa",112743.541413784,0,0.207417344487915,0.792582655512085,0,0.134547300552306,0.865452699447694,2020
"AGO","Angola","AGO.3_1","Bié","AGO.3.3_1","Catabola",97065.8442034721,0,0.0653206140458387,0.934679385954161,0,0.0677819517460049,0.932218048253995,2020
"AGO","Angola","AGO.3_1","Bié","AGO.3.4_1","Chinguar",98138.0520303249,0,0.374438131095797,0.625561868904203,0,0.434131652467114,0.565868347532886,2020
"AGO","Angola","AGO.3_1","Bié","AGO.3.5_1","Chitembo",56312.3845849335,0.109539664707587,0.34097447410663,0.549485861185782,0.130914895982935,0.290968744336772,0.578116359680293,2020
"AGO","Angola","AGO.3_1","Bié","AGO.3.6_1","Cuemba",42765.608058691,0,0.0175618522221986,0.982438147777801,0,0.0179382727465958,0.982061727253404,2020
"AGO","Angola","AGO.3_1","Bié","AGO.3.7_1","Cunhinga",60038.0294361115,0,0.31048258411784,0.68951741588216,0,0.317525789721982,0.682474210278018,2020
"AGO","Angola","AGO.3_1","Bié","AGO.3.8_1","Kuito",332546.1811409,0,0.128122554308715,0.871877445691285,0,0.123595585321293,0.876404414678707,2020
