"GID_0","NAME_0","GID_1","NAME_1","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"KEN","Kenya","KEN.1_1","Baringo",804401.317004882,0.0516497223308117,0.0442678687994204,2020
"KEN","Kenya","KEN.2_1","Bomet",1130100.43026499,0.0280266448369493,0.0324028385782475,2020
"KEN","Kenya","KEN.3_1","Bungoma",2046278.91822019,0.136917454376817,0.164435990616298,2020
"KEN","Kenya","KEN.4_1","Busia",955893.977796078,0.382281823248803,0.360540616867269,2020
"KEN","Kenya","KEN.5_1","Elgeyo-Marakwet",502490.277923584,0.0321414677696374,0.0255101919359056,2020
"KEN","Kenya","KEN.6_1","Embu",625166.124568089,0.0275861441449665,0.0315211910822014,2020
"KEN","Kenya","KEN.7_1","Garissa",1490831.91278573,0.0291640380735937,0.0238991556167646,2020
"KEN","Kenya","KEN.8_1","Homa Bay",1194125.12173629,0.235877274174124,0.251787107331058,2020
"KEN","Kenya","KEN.9_1","Isiolo",182537.323158402,0.0227704727936129,0.0252152254074168,2020
"KEN","Kenya","KEN.10_1","Kajiado",1022929.32593978,0.0328674101178525,0.0239742570845886,2020
"KEN","Kenya","KEN.11_1","Kakamega",1925941.20621678,0.195713033624317,0.203581072492384,2020
"KEN","Kenya","KEN.12_1","Kericho",1068156.30894332,0.0473151590961676,0.0540511509383585,2020
"KEN","Kenya","KEN.13_1","Kiambu",1781996.50043793,0.0176166247360962,0.0150834846101705,2020
"KEN","Kenya","KEN.14_1","Kilifi",1395627.57243669,0.0585719469001804,0.0563869546200784,2020
"KEN","Kenya","KEN.15_1","Kirinyaga",652116.720494151,0.0263369134424821,0.0330883953110982,2020
"KEN","Kenya","KEN.16_1","Kisii",1437405.48782349,0.100910579244937,0.103594553406729,2020
"KEN","Kenya","KEN.17_1","Kisumu",1248101.56995392,0.156868274122477,0.173355238992125,2020
"KEN","Kenya","KEN.18_1","Kitui",1276468.83583343,0.0315511482803656,0.026609078037176,2020
"KEN","Kenya","KEN.19_1","Kwale",844420.403548263,0.0478521754080307,0.0409600073203504,2020
"KEN","Kenya","KEN.20_1","Laikipia",607870.776916265,0.0260164432969336,0.0159229092934134,2020
"KEN","Kenya","KEN.21_1","Lamu",95018.5816333517,0.0472258604131639,0.0389339412432339,2020
"KEN","Kenya","KEN.22_1","Machakos",1336989.86645269,0.0281912924721837,0.0279508101195287,2020
"KEN","Kenya","KEN.23_1","Makueni",1108685.43980613,0.0350168384465707,0.0335287978100048,2020
"KEN","Kenya","KEN.24_1","Mandera",2634770.12566757,0.0222815445288088,0.020146877124965,2020
"KEN","Kenya","KEN.25_1","Marsabit",349820.130833987,0.0242019191636423,0.0271150413854672,2020
"KEN","Kenya","KEN.26_1","Meru",1726238.30218792,0.0260136772185655,0.0410181242526333,2020
"KEN","Kenya","KEN.27_1","Migori",1165761.14920759,0.118491597867138,0.116952924807546,2020
"KEN","Kenya","KEN.28_1","Mombasa",1144229.96500397,0.0414572503756393,0.0289615022888748,2020
"KEN","Kenya","KEN.29_1","Murang'a",1124812.08754327,0.0250130743112253,0.0305180281495097,2020
"KEN","Kenya","KEN.30_1","Nairobi",4960933.49445486,0.00850392237771302,0.000752090434793721,2020
"KEN","Kenya","KEN.31_1","Nakuru",2363474.82880771,0.0130704815998503,0.0136218837120135,2020
"KEN","Kenya","KEN.32_1","Nandi",1110395.55685551,0.0831133629984528,0.0869351045120374,2020
"KEN","Kenya","KEN.33_1","Narok",1330609.8642516,0.0198642551001215,0.0199028843556427,2020
"KEN","Kenya","KEN.34_1","Nyamira",769260.338233948,0.0747782926829088,0.0801385682020256,2020
"KEN","Kenya","KEN.35_1","Nyandarua",687121.031998937,0.000456092686702808,0.000411893768135559,2020
"KEN","Kenya","KEN.36_1","Nyeri",833941.304484949,0.00909834043889106,0.0215579156829512,2020
"KEN","Kenya","KEN.37_1","Samburu",329472.075193919,0.0375764212871419,0.0337451356110546,2020
"KEN","Kenya","KEN.38_1","Siaya",1074861.07771432,0.395317516986679,0.435477676506346,2020
"KEN","Kenya","KEN.39_1","Taita Taveta",405156.54471004,0.0412032879086713,0.0318850686841404,2020
"KEN","Kenya","KEN.40_1","Tana River",463104.766336476,0.0342877950666108,0.0300676083965412,2020
"KEN","Kenya","KEN.41_1","Tharaka-Nithi",431571.639180172,0.0255837141697811,0.0309232603167348,2020
"KEN","Kenya","KEN.42_1","Trans Nzoia",1190050.50722444,0.0895098135523174,0.102693507416261,2020
"KEN","Kenya","KEN.43_1","Turkana",1230060.4972608,0.063430844598547,0.0684487447497913,2020
"KEN","Kenya","KEN.44_1","Uasin Gishu",1409960.90418893,0.0510350336070831,0.0597339311500494,2020
"KEN","Kenya","KEN.45_1","Vihiga",725733.959703155,0.218716856782083,0.23143139275012,2020
"KEN","Kenya","KEN.46_1","Wajir",1761079.21807912,0.0203127062413841,0.0197173813080784,2020
"KEN","Kenya","KEN.47_1","West Pokot",782365.908722758,0.148044749474966,0.124829185873374,2020
"LBR","Liberia","LBR.1_1","Bomi",143755.262317657,0.371018722038908,0.313254420229893,2020
"LBR","Liberia","LBR.2_1","Bong",368040.38061738,0.554594375780824,0.544172234437694,2020
"LBR","Liberia","LBR.3_1","Gbapolu",108570.697178602,0.487738925355604,0.479230630428881,2020
