"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"SEN","Senegal","SEN.1_1","Dakar","SEN.1.1_1","Dakar",1252244.22167969,0.000231004640227184,0.000137461688264368,2020
"SEN","Senegal","SEN.1_1","Dakar","SEN.1.2_1","Guédiawaye",0,NA,NA,2020
"SEN","Senegal","SEN.1_1","Dakar","SEN.1.3_1","Pikine",1646984.12963867,0.00725920760305598,0.00735791085903661,2020
"SEN","Senegal","SEN.1_1","Dakar","SEN.1.4_1","Rufisque",436239.257896423,0.00303483304057462,0.00382828674641075,2020
"SEN","Senegal","SEN.2_1","Diourbel","SEN.2.1_1","Bambey",350659.406719208,0.00713278414144541,0.00717729692196984,2020
"SEN","Senegal","SEN.2_1","Diourbel","SEN.2.2_1","Diourbel",337091.696578979,0.0123957616306143,0.012650669193717,2020
"SEN","Senegal","SEN.2_1","Diourbel","SEN.2.3_1","Mbacké",1112205.33726311,0.0293607962266499,0.0330921140675271,2020
"SEN","Senegal","SEN.3_1","Fatick","SEN.3.1_1","Fatick",420547.26794517,0.0107857161398769,0.0116215325983932,2020
"SEN","Senegal","SEN.3_1","Fatick","SEN.3.2_1","Foundiougne",316472.616744757,0.0118878063778084,0.0136749349883585,2020
"SEN","Senegal","SEN.3_1","Fatick","SEN.3.3_1","Gossas",132915.392597198,0.0207978456555942,0.0195073170562989,2020
"SEN","Senegal","SEN.4_1","Kaffrine","SEN.4.1_1","Birkilane",125495.216163635,0.0285109063294136,0.0281949150931631,2020
"SEN","Senegal","SEN.4_1","Kaffrine","SEN.4.2_1","Kaffrine",253450.739931107,0.0321099781858114,0.0304820259851449,2020
"SEN","Senegal","SEN.4_1","Kaffrine","SEN.4.3_1","Koungheul",197014.552613258,0.0486757299102364,0.0528627920096931,2020
"SEN","Senegal","SEN.4_1","Kaffrine","SEN.4.4_1","Malème Hodar",121454.375620365,0.0338508294314727,0.0334267227251233,2020
"SEN","Senegal","SEN.5_1","Kaolack","SEN.5.1_1","Guinguinéo",117273.028951645,0.0237189540972135,0.0244792556646364,2020
"SEN","Senegal","SEN.5_1","Kaolack","SEN.5.2_1","Kaolack",617488.043468952,0.019462417302471,0.0206199512175759,2020
"SEN","Senegal","SEN.5_1","Kaolack","SEN.5.3_1","Nioro du Rip",413504.123864174,0.0193308493071193,0.0193404898089855,2020
"SEN","Senegal","SEN.6_1","Kédougou","SEN.6.1_1","Kédougou",95404.3404614925,0.0182777119920258,0.0197187077215904,2020
"SEN","Senegal","SEN.6_1","Kédougou","SEN.6.2_1","Salémata",24180.4238815308,0.0213480657018307,0.0232539999902588,2020
"SEN","Senegal","SEN.6_1","Kédougou","SEN.6.3_1","Saraya",65448.9694211483,0.014353724484953,0.0169590131509412,2020
"SEN","Senegal","SEN.7_1","Kolda","SEN.7.1_1","Kolda",292132.923832893,0.0284239343235258,0.0240940584765941,2020
