"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"UGA","Uganda","UGA.1_1","Adjumani",240080.342067003,0.737403386996852,0.746184702754209,2017
"UGA","Uganda","UGA.2_1","Apac",1090668.44067478,0.666884515715427,0.659178446498727,2017
"UGA","Uganda","UGA.3_1","Arua",1251490.03189945,0.69989293561532,0.676092546669359,2017
"UGA","Uganda","UGA.4_1","Bugiri",628886.693988323,0.70249495267868,0.703692435307117,2017
"UGA","Uganda","UGA.5_1","Bundibugyo",281225.165450096,0.784213125705719,0.818482231471664,2017
"UGA","Uganda","UGA.6_1","Bushenyi",907500.175847322,0.745657764527263,0.776590277474198,2017
"UGA","Uganda","UGA.7_1","Busia",275286.186569214,0.708080597221851,0.690168062289585,2017
"UGA","Uganda","UGA.8_1","Gulu",893171.131051391,0.69840900535635,0.688915101138976,2017
"UGA","Uganda","UGA.9_1","Hoima",632298.189515173,0.79973399355298,0.801345476540725,2017
"UGA","Uganda","UGA.10_1","Iganga",1086314.5598278,0.679713181894401,0.680481384961575,2017
"UGA","Uganda","UGA.11_1","Jinja",503382.867321014,0.687708719688303,0.692854709465126,2017
"UGA","Uganda","UGA.12_1","Kabale",556004.93544662,0.697872328470988,0.696271702950334,2017
"UGA","Uganda","UGA.13_1","Kabarole",511172.729258776,0.746829594003743,0.751170478183916,2017
"UGA","Uganda","UGA.14_1","Kaberamaido",244099.811514318,0.745265777046616,0.744980494667098,2017
"UGA","Uganda","UGA.15_1","Kalangala",31885.5753169656,0.700307124853134,0.703539738955502,2017
"UGA","Uganda","UGA.16_1","Kampala",1619655.68988037,0.694930295149485,0.692511571939019,2017
"UGA","Uganda","UGA.17_1","Kamuli",1136347.1989994,0.635192563831806,0.675361207131684,2017
"UGA","Uganda","UGA.18_1","Kamwenge",472714.500187457,0.779012519539448,0.779778628538113,2017
"UGA","Uganda","UGA.19_1","Kanungu",254598.569175005,0.757505199313164,0.742001991121126,2017
"UGA","Uganda","UGA.20_1","Kapchorwa",303217.658083916,0.752884858771215,0.768068734170895,2017
"UGA","Uganda","UGA.21_1","Kasese",736061.989895374,0.748751072177462,0.727584244815631,2017
"UGA","Uganda","UGA.22_1","Katakwi",475198.578122795,0.620197987556457,0.642402670222391,2017
"UGA","Uganda","UGA.23_1","Kayunga",363538.651423931,0.615688516369349,0.649549150976833,2017
"UGA","Uganda","UGA.24_1","Kibale",914851.721043587,0.774687989793643,0.777296518738379,2017
"UGA","Uganda","UGA.25_1","Kiboga",412050.778702736,0.691894196328663,0.700918091049295,2017
"UGA","Uganda","UGA.26_1","Kisoro",284530.878093481,0.647154460082183,0.656530260917159,2017
"UGA","Uganda","UGA.27_1","Kitgum",351115.351724267,0.664940273169833,0.658635399831608,2017
"UGA","Uganda","UGA.28_1","Kotido",479115.595593423,0.508055390016581,0.512094304571172,2017
"UGA","Uganda","UGA.29_1","Kumi",693198.129496366,0.79592128608908,0.801667189456582,2017
"UGA","Uganda","UGA.30_1","Kyenjojo",818428.085906982,0.750952136640104,0.750571029674983,2017
"UGA","Uganda","UGA.31_1","Lake Albert",30921.1642993093,0.15101879341849,0.728734015158544,2017
"UGA","Uganda","UGA.32_1","Lake Victoria",249655.161913514,0.148927995638059,0.685775816253207,2017
"UGA","Uganda","UGA.33_1","Lira",1159790.46913326,0.678474883935605,0.689559354866603,2017
"UGA","Uganda","UGA.34_1","Luwero",701498.108956814,0.619633684929152,0.605219726356517,2017
"UGA","Uganda","UGA.35_1","Masaka",958731.765217543,0.688568480974118,0.686924786986893,2017
"UGA","Uganda","UGA.36_1","Masindi",738538.408572912,0.730996013130292,0.734133353341306,2017
"UGA","Uganda","UGA.37_1","Mayuge",491610.73875618,0.702302473895955,0.702970129614603,2017
"UGA","Uganda","UGA.38_1","Mbale",1145797.02393723,0.766120255924761,0.790794400869157,2017
"UGA","Uganda","UGA.39_1","Mbarara",1692602.4208634,0.718182262608163,0.722868188449217,2017
"UGA","Uganda","UGA.40_1","Moroto",275351.838356256,0.435540359953175,0.400766946200083,2017
"UGA","Uganda","UGA.41_1","Moyo",131012.506923199,0.760718772808711,0.755235939128774,2017
"UGA","Uganda","UGA.42_1","Mpigi",546885.640137076,0.664556757833973,0.660776237027317,2017
"UGA","Uganda","UGA.43_1","Mubende",1119993.00845277,0.663453394754065,0.661046907811814,2017
"UGA","Uganda","UGA.44_1","Mukono",1228182.2211926,0.706392336038896,0.706063638627017,2017
"UGA","Uganda","UGA.45_1","Nakapiripirit",306136.708000183,0.467479138603229,0.431500842583882,2017
"UGA","Uganda","UGA.46_1","Nakasongola",201881.29892835,0.637473911227602,0.654192152816589,2017
"UGA","Uganda","UGA.47_1","Nebbi",664338.391283751,0.706623473893041,0.688473691485885,2017
"UGA","Uganda","UGA.48_1","Ntungamo",521642.906201363,0.746990118528667,0.747814313047005,2017
"UGA","Uganda","UGA.49_1","Pader",437920.272539139,0.657592314812872,0.658749642014404,2017
"UGA","Uganda","UGA.50_1","Pallisa",866261.555470943,0.722342209149432,0.723616938556958,2017
"UGA","Uganda","UGA.51_1","Rakai",650299.321502745,0.677286391775009,0.686387873680814,2017
