"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"ERI","Eritrea","ERI.1_1","Anseba","ERI.1.1_1","Asmara City",230548.428161621,1.51584601108349e-06,3.81796090750346e-07,2020
"ERI","Eritrea","ERI.1_1","Anseba","ERI.1.2_1","Berikh",164925.689731598,7.35445808943938e-07,4.65159333366745e-07,2020
"ERI","Eritrea","ERI.1_1","Anseba","ERI.1.3_1","Ghala Nefhi",163704.904457092,4.63252301492679e-07,2.89055850822659e-07,2020
"ERI","Eritrea","ERI.1_1","Anseba","ERI.1.4_1","Serejeka",64040.1493530273,8.04659161701693e-05,4.56777482067286e-05,2020
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.1_1","Afabet",199159.015115261,0.000516034544458079,0.000633120079021703,2020
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.2_1","Foro",129098.25713253,0.00352545392393957,0.00281231818563579,2020
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.3_1","Ghelaelo'",76419.7954636812,0.0043075014679474,0.00629122279796857,2020
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.4_1","Ghida`e",173891.205878258,0.0109824847642588,0.0108856645748025,2020
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.5_1","Karora",86230.9792114496,0.00484151159075672,0.00746488552276328,2020
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.6_1","Mitswa`e City",78697.1361465454,0.000509003799925267,0.000448441093151569,2020
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.7_1","Nakfa",205664.213384628,0.00429209417098842,0.00416431183363857,2020
"ERI","Eritrea","ERI.2_1","Debub","ERI.2.8_1","Sheib",150005.767119408,0.00749684975887265,0.00925831237590515,2020
"ERI","Eritrea","ERI.3_1","Debubawi Keyih Bahri","ERI.3.1_1","Areta'",26179.5209543109,0.00213454244945224,0.00265337668039834,2020
"ERI","Eritrea","ERI.3_1","Debubawi Keyih Bahri","ERI.3.2_1","Central So. Red-Sea",22996.853354156,0.000350706369856878,0.000284849479925927,2020
"ERI","Eritrea","ERI.3_1","Debubawi Keyih Bahri","ERI.3.3_1","Dahlak",6467.68356317282,0.0128361093645695,0.0166238760883588,2020
"ERI","Eritrea","ERI.3_1","Debubawi Keyih Bahri","ERI.3.4_1","So. Southern Red-Sea",52373.6554589458,5.38317577186698e-06,6.97319745391259e-06,2020
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.1_1","Akordat",25266.6910409927,0.00739621623749069,0.00732090579898271,2020
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.2_1","Barentu",33406.1556978226,0.001454108643014,0.000998201528014418,2020
"ERI","Eritrea","ERI.4_1","Gash Barka","ERI.4.3_1","Dghe",95063.5055074692,0.00719238990672614,0.0100457393371175,2020
