"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"MWI","Malawi","MWI.1_1","Balaka","MWI.1.1_1","Balaka Town",0,NA,NA,2020
"MWI","Malawi","MWI.1_1","Balaka","MWI.1.2_1","TA Kalembo",160253.671059132,0.852000993309599,0.852934140910658,2020
"MWI","Malawi","MWI.1_1","Balaka","MWI.1.3_1","TA Nsamala",243703.809630394,0.852133984818603,0.847384366839171,2020
"MWI","Malawi","MWI.2_1","Blantyre","MWI.2.1_1","Blantyre City",736754.258834004,0.889269554615021,0.888481590895974,2020
"MWI","Malawi","MWI.2_1","Blantyre","MWI.2.2_1","TA Chigaru",59317.1167879105,0.888229095018827,0.889901000610061,2020
"MWI","Malawi","MWI.2_1","Blantyre","MWI.2.3_1","TA Kapeni",129545.137295723,0.89250054359436,0.888521346838442,2020
"MWI","Malawi","MWI.2_1","Blantyre","MWI.2.4_1","TA Kuntaja",135940.446568966,0.88243951731258,0.884924126199395,2020
"MWI","Malawi","MWI.2_1","Blantyre","MWI.2.5_1","TA Kunthembwe",47641.4115526676,0.87199745748354,0.879895750311538,2020
"MWI","Malawi","MWI.2_1","Blantyre","MWI.2.6_1","TA Lundu",25493.3134813309,0.908754575252533,0.909999762119797,2020
"MWI","Malawi","MWI.2_1","Blantyre","MWI.2.7_1","TA Machinjili",53802.1697893143,0.892180621623993,0.891965351789274,2020
"MWI","Malawi","MWI.2_1","Blantyre","MWI.2.8_1","TA Makata",25312.6678009033,0.903140664100647,0.902494423691979,2020
"MWI","Malawi","MWI.2_1","Blantyre","MWI.2.9_1","TA Somba",70289.0817928314,0.896693701093847,0.894011638843748,2020
"MWI","Malawi","MWI.3_1","Chikwawa","MWI.3.1_1","Chikwawa Boma",7720.59928703308,0.916601359844208,0.916601359844208,2020
"MWI","Malawi","MWI.3_1","Chikwawa","MWI.3.2_1","Lengwe National Park",15220.1684311145,0.795104780095689,0.831242152736527,2020
"MWI","Malawi","MWI.3_1","Chikwawa","MWI.3.3_1","Majete Game Reserve - Chikwawa",5410.8848124994,0.787146420248093,0.805048851462595,2020
"MWI","Malawi","MWI.3_1","Chikwawa","MWI.3.4_1","Ngabu Urban",0,NA,NA,2020
"MWI","Malawi","MWI.3_1","Chikwawa","MWI.3.5_1","TA Chapananga",117213.91272034,0.702275057633718,0.72091693331209,2020
"MWI","Malawi","MWI.3_1","Chikwawa","MWI.3.6_1","TA Kasisi",32550.9654359818,0.891815698809094,0.89611538622503,2020
"MWI","Malawi","MWI.3_1","Chikwawa","MWI.3.7_1","TA Katunga",30663.0399096012,0.895223438739777,0.903137637662923,2020
