"GID_0","NAME_0","GID_1","NAME_1","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"TGO","Togo","TGO.1_1","Centre",851695.857635498,0.312611042587988,0.285482256261655,2020
"TGO","Togo","TGO.2_1","Kara",931589.149037838,0.274474750422575,0.256289785935162,2020
"TGO","Togo","TGO.3_1","Maritime",3792645.07204819,0.273148669028661,0.129187472379054,2020
"TGO","Togo","TGO.4_1","Plateaux",1784073.22741413,0.345168387113218,0.330935920888309,2020
"TGO","Togo","TGO.5_1","Savanes",1176584.93289757,0.255020503848791,0.200966038018561,2020
"TZA","Tanzania","TZA.1_1","Arusha",2093063.03076403,0.0467381857067531,0.0530373935532272,2020
"TZA","Tanzania","TZA.2_1","Dar es Salaam",6498776.41327477,0.03636728616172,0.0319342955254736,2020
"TZA","Tanzania","TZA.3_1","Dodoma",2471772.12403482,0.0486893863986586,0.0463592412721812,2020
"TZA","Tanzania","TZA.4_1","Geita",2447769.90239057,0.102419998887001,0.0812115323072837,2020
"TZA","Tanzania","TZA.5_1","Iringa",1043425.46583501,0.0662471468888846,0.049072529980525,2020
"TZA","Tanzania","TZA.6_1","Kagera",2830562.82463494,0.0772832890174219,0.0865964476061603,2020
"TZA","Tanzania","TZA.7_1","Katavi",726225.771966893,0.13482888720223,0.121206335741403,2020
"TZA","Tanzania","TZA.8_1","Kigoma",2562121.73177981,0.14172373317812,0.128052832130017,2020
"TZA","Tanzania","TZA.9_1","Kilimanjaro",1868986.84214085,0.0459665222661933,0.0470832754681078,2020
"TZA","Tanzania","TZA.10_1","Lindi",915629.281686793,0.105440625932956,0.0901943474525851,2020
"TZA","Tanzania","TZA.11_1","Manyara",1858627.49184647,0.0564064373587914,0.037854249292388,2020
"TZA","Tanzania","TZA.12_1","Mara",2089565.27679712,0.0594377226136563,0.0759573310430761,2020
"TZA","Tanzania","TZA.13_1","Mbeya",3337279.50412633,0.0857493363868626,0.0601378906388457,2020
"TZA","Tanzania","TZA.14_1","Morogoro",2687436.82645945,0.0961733512978329,0.0747828407194352,2020
"TZA","Tanzania","TZA.15_1","Mtwara",1360934.30087996,0.107365957651997,0.106562667198266,2020
"TZA","Tanzania","TZA.16_1","Mwanza",3455209.86028743,0.0392032548192341,0.0538309646885673,2020
"TZA","Tanzania","TZA.17_1","Njombe",747730.211830705,0.0555404920350322,0.0450622905701873,2020
"TZA","Tanzania","TZA.18_1","Pemba North",205399.220866203,0.0639369724318385,0.0553709076698277,2020
"TZA","Tanzania","TZA.19_1","Pemba South",200660.203176498,0.0464344477014882,0.0414641554301377,2020
"TZA","Tanzania","TZA.20_1","Pwani",1391216.2730367,0.0639295773141252,0.0601941904461552,2020
"TZA","Tanzania","TZA.21_1","Rukwa",1300545.61399731,0.074527846083276,0.0815308989955436,2020
"TZA","Tanzania","TZA.22_1","Ruvuma",1634416.21288221,0.150831416236711,0.108537148338223,2020
"TZA","Tanzania","TZA.23_1","Shinyanga",1813510.76626813,0.0601380220151717,0.0557573040182275,2020
"TZA","Tanzania","TZA.24_1","Simiyu",2056536.46720661,0.0455269132180733,0.0417762161878045,2020
"TZA","Tanzania","TZA.25_1","Singida",1654161.23600385,0.0727544372862072,0.0438961065739046,2020
"TZA","Tanzania","TZA.26_1","Tabora",2931319.98141702,0.109342272090154,0.0958522107038056,2020
"TZA","Tanzania","TZA.27_1","Tanga",2422775.03129435,0.0947380527441624,0.0826175716270331,2020
"TZA","Tanzania","TZA.28_1","Zanzibar North",187816.420719147,0.0364052258431911,0.0345298693123771,2020
"TZA","Tanzania","TZA.29_1","Zanzibar South and Central",123575.200709343,0.0335243288427591,0.031474687916064,2020
"TZA","Tanzania","TZA.30_1","Zanzibar West",736118.978733063,0.0388554558157921,0.0188311394929564,2020
