"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year","type"
"BEN","Benin","BEN.11_1","Plateau",793508.881062984,0.422294763385827,0.397178999860453,2020,"mean"
"BEN","Benin","BEN.12_1","Zou",1071180.28944969,0.422369100184107,0.423077477026697,2020,"mean"
"BFA","Burkina Faso","BFA.1_1","Boucle du Mouhoun",1917593.22289473,0.465857148406565,0.465411696690152,2020,"mean"
"BFA","Burkina Faso","BFA.2_1","Cascades",1135196.98297286,0.465298610330305,0.464660891849927,2020,"mean"
"BFA","Burkina Faso","BFA.7_1","Centre",4193918.02395058,0.466302241691772,0.46665565081766,2020,"mean"
"BFA","Burkina Faso","BFA.3_1","Centre-Est",1695088.53459144,0.465801410204758,0.464290529512254,2020,"mean"
"BFA","Burkina Faso","BFA.4_1","Centre-Nord",1741130.25023937,0.465964076731751,0.466170510707659,2020,"mean"
"BFA","Burkina Faso","BFA.5_1","Centre-Ouest",1709250.87162685,0.466159173837656,0.466055993999423,2020,"mean"
"BFA","Burkina Faso","BFA.6_1","Centre-Sud",884817.221496403,0.466113045702886,0.464954031357896,2020,"mean"
"BFA","Burkina Faso","BFA.8_1","Est",2029901.50039211,0.464799758417549,0.464258007818057,2020,"mean"
"BFA","Burkina Faso","BFA.9_1","Haut-Bassins",2482419.46409488,0.465973909308271,0.466553477865691,2020,"mean"
"BFA","Burkina Faso","BFA.10_1","Nord",1589882.22960258,0.466059534223216,0.466196597174959,2020,"mean"
"BFA","Burkina Faso","BFA.11_1","Plateau-Central",949344.602345943,0.465930811161004,0.466058386075967,2020,"mean"
"BFA","Burkina Faso","BFA.12_1","Sahel",1484485.04733276,0.46555203263459,0.462971452514992,2020,"mean"
"BFA","Burkina Faso","BFA.13_1","Sud-Ouest",916531.495243073,0.466261171208033,0.460578875765987,2020,"mean"
"BWA","Botswana","BWA.1_1","Central",682436.674943745,0.596094361382641,0.596401560414167,2020,"mean"
"BWA","Botswana","BWA.2_1","Chobe",26796.5966437459,0.59521257239557,0.595623351867126,2020,"mean"
"BWA","Botswana","BWA.3_1","Francistown",67886.322022438,0.598197311162949,0.598370123143046,2020,"mean"
"BWA","Botswana","BWA.4_1","Gaborone",150662.59569931,NA,0,2020,"mean"
"BWA","Botswana","BWA.5_1","Ghanzi",56726.4264952315,0.592214218832665,0.593114685361048,2020,"mean"
"BWA","Botswana","BWA.6_1","Jwaneng",980.13566493988,NA,0,2020,"mean"
"BWA","Botswana","BWA.7_1","Kgalagadi",57501.6220392978,NA,0,2020,"mean"
"BWA","Botswana","BWA.8_1","Kgatleng",119273.455380797,0.595581176280975,0.0320112007198437,2020,"mean"
"BWA","Botswana","BWA.9_1","Kweneng",394971.843288163,0.595531509472774,0.00254511603244854,2020,"mean"
"BWA","Botswana","BWA.10_1","Lobatse",32185.2454223633,NA,0,2020,"mean"
"BWA","Botswana","BWA.11_1","North-East",124433.035699248,0.596470582530873,0.592760226286642,2020,"mean"
"BWA","Botswana","BWA.12_1","North-West",182169.114724144,0.594256245798127,0.59499958949324,2020,"mean"
"BWA","Botswana","BWA.13_1","Selibe Phikwe",29624.6735782623,0.597710341215134,0.597674437088786,2020,"mean"
"BWA","Botswana","BWA.14_1","South-East",215058.919792101,NA,0,2020,"mean"
"BWA","Botswana","BWA.15_1","Southern",240741.572489332,NA,0,2020,"mean"
"BWA","Botswana","BWA.16_1","Sowa",0,NA,NA,2020,"mean"
"CAF","Central African Republic","CAF.1_1","Bamingui-Bangoran",59014.5862508565,0.215141769709147,0.216761848595249,2020,"mean"
"CAF","Central African Republic","CAF.2_1","Bangui",596165.841135025,0.256288832426071,0.208374626076403,2020,"mean"
"CAF","Central African Republic","CAF.3_1","Basse-Kotto",335079.078368902,0.219470488604827,0.218568209891996,2020,"mean"
"CAF","Central African Republic","CAF.4_1","Haut-Mbomou",77132.2598760696,0.211810305153476,0.212232681072848,2020,"mean"
"CAF","Central African Republic","CAF.5_1","Haute-Kotto",123893.27804902,0.207913572653572,0.212502556650373,2020,"mean"
"CAF","Central African Republic","CAF.6_1","Kémo",161411.398205355,0.217395884661095,0.218592818909808,2020,"mean"
"CAF","Central African Republic","CAF.7_1","Lobaye",338923.269004703,0.21895890830566,0.220588704604889,2020,"mean"
"CAF","Central African Republic","CAF.8_1","Mambéré-Kadéï",492316.015446961,0.217602235924145,0.217579859970026,2020,"mean"
"CAF","Central African Republic","CAF.9_1","Mbomou",218640.675797297,0.2125336743034,0.213689180795706,2020,"mean"
"CAF","Central African Republic","CAF.10_1","Nana-Grébizi",161311.240777656,0.215331361779412,0.217014914489996,2020,"mean"
"CAF","Central African Republic","CAF.11_1","Nana-Mambéré",320765.169564605,0.217071942879956,0.214603171561739,2020,"mean"
"CAF","Central African Republic","CAF.12_1","Ombella-M'Poko",748283.626664937,0.218097706765455,0.21959365868217,2020,"mean"
"CAF","Central African Republic","CAF.13_1","Ouaka",379872.712767869,0.215009548560723,0.21963223961915,2020,"mean"
"CAF","Central African Republic","CAF.15_1","Ouham",503265.844790727,0.216730099004507,0.217745800369626,2020,"mean"
"CAF","Central African Republic","CAF.14_1","Ouham-Pendé",587948.205141902,0.217012764860919,0.217692389422193,2020,"mean"
"CAF","Central African Republic","CAF.16_1","Sangha-Mbaéré",141958.024292648,0.214640724031549,0.21713246864554,2020,"mean"
"CAF","Central African Republic","CAF.17_1","Vakaga",71000.7414052002,0.217513752067175,0.21802050387995,2020,"mean"
"CIV","Côte d'Ivoire","CIV.1_1","Abidjan",5436150.55575085,0.421313206158062,0.420884251009198,2020,"mean"
"CIV","Côte d'Ivoire","CIV.2_1","Bas-Sassandra",2631410.9495728,0.418949711182485,0.418915598647553,2020,"mean"
"CIV","Côte d'Ivoire","CIV.3_1","Comoé",1332591.86239225,0.420973888918259,0.409906241931592,2020,"mean"
"CIV","Côte d'Ivoire","CIV.4_1","Denguélé",339064.679745674,0.420579603069039,0.418944860786297,2020,"mean"
"CIV","Côte d'Ivoire","CIV.5_1","Gôh-Djiboua",1893759.45995092,0.419871896586121,0.420060455273878,2020,"mean"
"CIV","Côte d'Ivoire","CIV.6_1","Lacs",1470226.67296842,0.419737112810535,0.419987201714975,2020,"mean"
"CIV","Côte d'Ivoire","CIV.7_1","Lagunes",1596393.63849735,0.419991968026665,0.420343636805735,2020,"mean"
"CIV","Côte d'Ivoire","CIV.8_1","Montagnes",2841965.37352306,0.419126800732331,0.419275402951633,2020,"mean"
"CIV","Côte d'Ivoire","CIV.9_1","Sassandra-Marahoué",2765795.76184186,0.420925959514508,0.421603413221834,2020,"mean"
"CIV","Côte d'Ivoire","CIV.10_1","Savanes",1977018.22337836,0.420809725320032,0.420039627140167,2020,"mean"
"CIV","Côte d'Ivoire","CIV.11_1","Vallée du Bandama",1584975.60154164,0.420619703149869,0.422060136022409,2020,"mean"
"CIV","Côte d'Ivoire","CIV.12_1","Woroba",1021181.78991795,0.420954583002698,0.421433084039262,2020,"mean"
"CIV","Côte d'Ivoire","CIV.13_1","Yamoussoukro",405161.917465568,0.420237178347774,0.420082018827264,2020,"mean"
"CIV","Côte d'Ivoire","CIV.14_1","Zanzan",1044722.94545803,0.419933320768178,0.41459048486505,2020,"mean"
"CMR","Cameroon","CMR.1_1","Adamaoua",1463667.30392109,0.426922628881524,0.425124379931397,2020,"mean"
"CMR","Cameroon","CMR.2_1","Centre",5802256.32784414,0.426206941778077,0.429369076056972,2020,"mean"
"CMR","Cameroon","CMR.3_1","Est",1067758.10368913,0.422565726824687,0.416725346272661,2020,"mean"
"CMR","Cameroon","CMR.4_1","Extrême-Nord",4586726.27017835,0.431116154003083,0.422827753447771,2020,"mean"
"CMR","Cameroon","CMR.5_1","Littoral",4404958.46634877,0.430294245544968,0.431307900226155,2020,"mean"
"CMR","Cameroon","CMR.7_1","Nord",3146378.3535651,0.429066047173321,0.429189630423928,2020,"mean"
"CMR","Cameroon","CMR.6_1","Nord-Ouest",2353609.06122077,0.429882218167186,0.423014528684447,2020,"mean"
"CMR","Cameroon","CMR.8_1","Ouest",2150541.51151375,0.428419941296944,0.426196503447166,2020,"mean"
"CMR","Cameroon","CMR.10_1","Sud",976744.530883431,0.425368344741036,0.427205770471832,2020,"mean"
"CMR","Cameroon","CMR.9_1","Sud-Ouest",1987840.30545152,0.431070192357076,0.42229507754137,2020,"mean"
"COD","Democratic Republic of the Congo","COD.1_1","Bas-Uélé",1504147.71519624,0.38245706751637,0.389157259512815,2020,"mean"
"COD","Democratic Republic of the Congo","COD.2_1","Équateur",2403361.6974444,0.385548019137338,0.390080533902369,2020,"mean"
"COD","Democratic Republic of the Congo","COD.3_1","Haut-Katanga",10650248.6762778,0.3891876709238,0.391217719341392,2020,"mean"
"COD","Democratic Republic of the Congo","COD.4_1","Haut-Lomami",7966491.07182675,0.391713539819325,0.393262933458638,2020,"mean"
"COD","Democratic Republic of the Congo","COD.5_1","Haut-Uélé",2112455.91149318,0.388075834966422,0.390927788459652,2020,"mean"
"COD","Democratic Republic of the Congo","COD.6_1","Ituri",6126072.25625855,0.380962587450853,0.376444477449816,2020,"mean"
"COD","Democratic Republic of the Congo","COD.9_1","Kasaï",6289523.8754635,0.386807683252904,0.393359719904344,2020,"mean"
"COD","Democratic Republic of the Congo","COD.7_1","Kasaï-Central",7223428.96672097,0.391215851257986,0.393559422824046,2020,"mean"
"COD","Democratic Republic of the Congo","COD.8_1","Kasaï-Oriental",5690987.21604147,0.394544162290792,0.396370806599337,2020,"mean"
"COD","Democratic Republic of the Congo","COD.10_1","Kinshasa",7797514.32673589,0.39252434597448,0.39603506334157,2020,"mean"
"COD","Democratic Republic of the Congo","COD.11_1","Kongo-Central",3006921.571949,0.390447671202885,0.394166837547437,2020,"mean"
"COD","Democratic Republic of the Congo","COD.12_1","Kwango",2344263.35754842,0.387096100338555,0.387924533098027,2020,"mean"
"COD","Democratic Republic of the Congo","COD.13_1","Kwilu",4478208.1040704,0.393482284590394,0.394528266365488,2020,"mean"
"COD","Democratic Republic of the Congo","COD.14_1","Lomami",4156480.71541649,0.392670919185905,0.39395107615164,2020,"mean"
"COD","Democratic Republic of the Congo","COD.15_1","Lualaba",4029147.29477727,0.389242625838547,0.390723070839759,2020,"mean"
"COD","Democratic Republic of the Congo","COD.16_1","Maï-Ndombe",1721819.89914561,0.382846155104,0.38708215784693,2020,"mean"
"COD","Democratic Republic of the Congo","COD.17_1","Maniema",3073233.61055857,0.386139667837191,0.392064638023062,2020,"mean"
"COD","Democratic Republic of the Congo","COD.18_1","Mongala",2300029.63829777,0.389529768743432,0.392442271319206,2020,"mean"
"COD","Democratic Republic of the Congo","COD.19_1","Nord-Kivu",9310629.71500723,0.379839430748146,0.286000238162096,2020,"mean"
"COD","Democratic Republic of the Congo","COD.20_1","Nord-Ubangi",1560754.81902695,0.387402985314003,0.392426611829979,2020,"mean"
"COD","Democratic Republic of the Congo","COD.21_1","Sankuru",206320.247060263,0.381038905347606,0.389300954922362,2020,"mean"
"COD","Democratic Republic of the Congo","COD.22_1","Sud-Kivu",6134380.49285705,0.386695752604258,0.313412202492318,2020,"mean"
"COD","Democratic Republic of the Congo","COD.23_1","Sud-Ubangi",2992850.62279856,0.39139347055382,0.393173473574046,2020,"mean"
"COD","Democratic Republic of the Congo","COD.24_1","Tanganyika",5545851.9944212,0.391604246324303,0.392231683323421,2020,"mean"
"COD","Democratic Republic of the Congo","COD.25_1","Tshopo",3528209.96601249,0.376918731078536,0.391179372305912,2020,"mean"
"COD","Democratic Republic of the Congo","COD.26_1","Tshuapa",1676531.45425821,0.383729689434319,0.389727967802634,2020,"mean"
"COG","Republic of Congo","COG.1_1","Bouenza",265286.921427354,0.525643977206232,0.526647196169906,2020,"mean"
"COG","Republic of Congo","COG.2_1","Brazzaville",649344.429830194,0.494482046365738,0.500661739333083,2020,"mean"
"COG","Republic of Congo","COG.4_1","Cuvette",176851.77378444,0.512043804822653,0.512488451885017,2020,"mean"
"COG","Republic of Congo","COG.3_1","Cuvette-Ouest",171690.600812018,0.505514000254099,0.512086875757355,2020,"mean"
"COG","Republic of Congo","COG.5_1","Kouilou",369621.539762139,0.526662559029023,0.529410791179401,2020,"mean"
"COG","Republic of Congo","COG.6_1","Lékoumou",161783.265579805,0.525126115973262,0.525133079284181,2020,"mean"
"COG","Republic of Congo","COG.7_1","Likouala",1129785.12362382,0.516596655264311,0.51524857467209,2020,"mean"
"COG","Republic of Congo","COG.8_1","Niari",157227.088704586,0.525168798688874,0.524645806491983,2020,"mean"
"COG","Republic of Congo","COG.9_1","Plateaux",116815.806764167,0.524963758690318,0.522745025250203,2020,"mean"
"COG","Republic of Congo","COG.10_1","Pointe Noire",101057.836547852,0.534181634585063,0.534182623971082,2020,"mean"
"COG","Republic of Congo","COG.11_1","Pool",636506.722700639,0.523906412711622,0.523729968896436,2020,"mean"
"COG","Republic of Congo","COG.12_1","Sangha",109784.948267668,0.506099490963356,0.506561937145734,2020,"mean"
"CPV","Cape Verde","CPV.1_1","Boa Vista",16716.8362665176,NA,0,2020,"mean"
"CPV","Cape Verde","CPV.2_1","Brava",3214.36983108521,NA,0,2020,"mean"
"CPV","Cape Verde","CPV.3_1","Maio",5726.63105416298,NA,0,2020,"mean"
"CPV","Cape Verde","CPV.4_1","Mosteiros",4389.95810127258,NA,0,2020,"mean"
"CPV","Cape Verde","CPV.5_1","Paúl",5181.01037454605,NA,0,2020,"mean"
"CPV","Cape Verde","CPV.6_1","Porto Novo",7761.82334697247,NA,0,2020,"mean"
"CPV","Cape Verde","CPV.7_1","Praia",11775.2251091003,0.612492561340332,0.612427859334504,2020,"mean"
"CPV","Cape Verde","CPV.8_1","Ribeira Brava",6727.67288899422,0.623588460683823,0.554083828606509,2020,"mean"
"CPV","Cape Verde","CPV.9_1","Ribeira Grande",21822.286968708,NA,0,2020,"mean"
"CPV","Cape Verde","CPV.10_1","Ribeira Grande de Santiago",9630.81867408752,0.616061170895894,0.615950191282633,2020,"mean"
"CPV","Cape Verde","CPV.11_1","Sal",19000.6089115143,NA,0,2020,"mean"
"CPV","Cape Verde","CPV.12_1","Santa Catarina",44236.537191391,NA,0,2020,"mean"
"CPV","Cape Verde","CPV.13_1","Santa Catarina do Fogo",19428.1656188965,0.628461450338364,0.425852345355255,2020,"mean"
"CPV","Cape Verde","CPV.14_1","Santa Cruz",20747.5938949585,NA,0,2020,"mean"
"CPV","Cape Verde","CPV.15_1","São Domingos",13296.8699417114,0.61187332868576,0.11037609139119,2020,"mean"
"CPV","Cape Verde","CPV.16_1","São Filipe",11310.2109193802,NA,0,2020,"mean"
"CPV","Cape Verde","CPV.17_1","São Lourenço dos Órgãos",130414.059467316,NA,0,2020,"mean"
"CPV","Cape Verde","CPV.18_1","São Miguel",6143.76155662537,NA,0,2020,"mean"
"CPV","Cape Verde","CPV.19_1","São Salvador do Mundo",15154.5807304382,NA,0,2020,"mean"
"CPV","Cape Verde","CPV.20_1","São Vicente",74313.849193573,NA,0,2020,"mean"
"CPV","Cape Verde","CPV.21_1","Tarrafal",38250.3457107544,NA,0,2020,"mean"
"CPV","Cape Verde","CPV.22_1","Tarrafal de São Nicolau",4231.78840351105,NA,0,2020,"mean"
"DJI","Djibouti","DJI.1_1","Ali Sabieh",130718.770709038,0.500404687598348,0.494074245080968,2020,"mean"
"DJI","Djibouti","DJI.2_1","Dikhil",138112.937571883,0.497452112011431,0.420652970813598,2020,"mean"
"DJI","Djibouti","DJI.3_1","Djibouti",528999.315176964,0.50134412415566,0.503373069001174,2020,"mean"
"DJI","Djibouti","DJI.4_1","Obock",63309.7117214203,0.499287556532102,0.472326941270997,2020,"mean"
"DJI","Djibouti","DJI.5_1","Tadjourah",159070.5014292,0.495549858720214,0.381949124246549,2020,"mean"
"ERI","Eritrea","ERI.1_1","Anseba",623219.171703339,0.400073521371399,0.298883160813825,2020,"mean"
"ERI","Eritrea","ERI.2_1","Debub",1099148.63852596,0.40584525148045,0.39236781172223,2020,"mean"
"ERI","Eritrea","ERI.3_1","Debubawi Keyih Bahri",108017.713330586,0.398428333418392,0.215531654638205,2020,"mean"
"ERI","Eritrea","ERI.4_1","Gash Barka",900512.112167597,0.403022834484429,0.40284780392612,2020,"mean"
"ERI","Eritrea","ERI.5_1","Maekel",918911.637181282,0.401480604770147,0.400997501970849,2020,"mean"
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri",517135.982921362,0.402599612852535,0.402556080855185,2020,"mean"
"ETH","Ethiopia","ETH.1_1","Addis Abeba",3586099.36014557,0.37090610563755,0.045491547620062,2020,"mean"
"ETH","Ethiopia","ETH.2_1","Afar",1850140.1257192,0.311536911688562,0.299886089348399,2020,"mean"
"ETH","Ethiopia","ETH.3_1","Amhara",22315158.4290172,0.332589769394585,0.252387405756979,2020,"mean"
"ETH","Ethiopia","ETH.4_1","Benshangul-Gumaz",1158240.24917173,0.293676986935148,0.294518290449505,2020,"mean"
"ETH","Ethiopia","ETH.5_1","Dire Dawa",478202.027774811,0.379340299094717,0.38186311673221,2020,"mean"
"ETH","Ethiopia","ETH.6_1","Gambela Peoples",571194.477861434,0.27029845685889,0.271112448347216,2020,"mean"
"ETH","Ethiopia","ETH.7_1","Harari People",250121.494064331,0.364586130661123,0.368818355948539,2020,"mean"
"ETH","Ethiopia","ETH.8_1","Oromia",39726261.6789738,0.321575778657735,0.257077795412709,2020,"mean"
"ETH","Ethiopia","ETH.9_1","Somali",6251000.95904875,0.282030412774378,0.281599890349995,2020,"mean"
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples",21617604.9970762,0.358789170173028,0.306334677817246,2020,"mean"
"ETH","Ethiopia","ETH.11_1","Tigray",5965209.88973522,0.351244356490693,0.342237186665034,2020,"mean"
"GAB","Gabon","GAB.1_1","Estuaire",1059535.39715238,0.546641430675343,0.545087192029781,2020,"mean"
"GAB","Gabon","GAB.2_1","Haut-Ogooué",808008.175807536,0.545565374855512,0.545673991689187,2020,"mean"
"GAB","Gabon","GAB.3_1","Moyen-Ogooué",109178.838597067,0.546298346415935,0.546428171519234,2020,"mean"
"GAB","Gabon","GAB.4_1","Ngounié",151318.671373874,0.544688396009416,0.543932991854914,2020,"mean"
"GAB","Gabon","GAB.5_1","Nyanga",70385.9020173531,0.54478560654338,0.542955416663221,2020,"mean"
"GAB","Gabon","GAB.6_1","Ogooué-Ivindo",97184.010961026,0.542094776880594,0.54134499498589,2020,"mean"
"GAB","Gabon","GAB.7_1","Ogooué-Lolo",123678.580326498,0.54518662402976,0.545689686277494,2020,"mean"
"GAB","Gabon","GAB.8_1","Ogooué-Maritime",168629.840906576,0.545518493618795,0.533590779402715,2020,"mean"
"GAB","Gabon","GAB.9_1","Wouleu-Ntem",326773.991745725,0.541252222059807,0.543576343130354,2020,"mean"
"GHA","Ghana","GHA.1_1","Ashanti",6836087.50836599,0.581733570878128,0.583550665434977,2020,"mean"
"GHA","Ghana","GHA.2_1","Brong Ahafo",2881003.04660697,0.581590600529233,0.581826116852265,2020,"mean"
"GHA","Ghana","GHA.3_1","Central",2935003.50962257,0.578957729058471,0.561091297770044,2020,"mean"
"GHA","Ghana","GHA.4_1","Eastern",3354372.34451354,0.582541087344024,0.582418586312321,2020,"mean"
"GHA","Ghana","GHA.5_1","Greater Accra",5230832.46291018,0.584141115953283,0.558529233549692,2020,"mean"
"GHA","Ghana","GHA.6_1","Northern",3435256.28688613,0.582626937908778,0.58034568356288,2020,"mean"
"GHA","Ghana","GHA.7_1","Upper East",1158588.30262715,0.583411554519547,0.580591374566803,2020,"mean"
"GHA","Ghana","GHA.8_1","Upper West",845500.159719944,0.582789145052898,0.583268768542817,2020,"mean"
"GHA","Ghana","GHA.9_1","Volta",2771222.16870674,0.583000596062274,0.562985893364084,2020,"mean"
"GHA","Ghana","GHA.10_1","Western",2877241.03153181,0.58132441103043,0.578171537357263,2020,"mean"
"GIN","Guinea","GIN.1_1","Boké",1185493.58073589,0.325942111714762,0.319031787641396,2020,"mean"
"GIN","Guinea","GIN.2_1","Conakry",1669485.484447,0.33474132232368,0.327565225070555,2020,"mean"
"GIN","Guinea","GIN.3_1","Faranah",1087046.42024875,0.326603930624279,0.32598159235766,2020,"mean"
"GIN","Guinea","GIN.4_1","Kankan",2508928.29233491,0.324211227119879,0.325962883732698,2020,"mean"
"GIN","Guinea","GIN.5_1","Kindia",2065845.89699361,0.326393422670662,0.325471642347368,2020,"mean"
"GIN","Guinea","GIN.6_1","Labé",1077438.57244897,0.323042666129837,0.32382950543618,2020,"mean"
"GIN","Guinea","GIN.7_1","Mamou",784740.061406136,0.324753091038329,0.324322035484184,2020,"mean"
"GIN","Guinea","GIN.8_1","Nzérékoré",1689511.59247255,0.322114201960948,0.319425946679721,2020,"mean"
"GMB","Gambia","GMB.1_1","Banjul",309068.331512451,0.537514090538025,0.255478631584999,2020,"mean"
"GMB","Gambia","GMB.2_1","Lower River",86718.2615919113,0.537120908498764,0.516989071259713,2020,"mean"
"GMB","Gambia","GMB.3_1","Maccarthy Island",250864.837192297,0.533102520754639,0.523631608826005,2020,"mean"
"GMB","Gambia","GMB.4_1","North Bank",226388.616083622,0.537510811053601,0.530356184942296,2020,"mean"
"GMB","Gambia","GMB.5_1","Upper River",273711.198740005,0.535357630701475,0.528759603238498,2020,"mean"
"GMB","Gambia","GMB.6_1","Western",1060943.61240292,0.537435932457447,0.406840061310591,2020,"mean"
"GNB","Guinea-Bissau","GNB.1_1","Bafatá",247584.971262693,0.607659628135817,0.608683964909033,2020,"mean"
"GNB","Guinea-Bissau","GNB.2_1","Biombo",143315.583922625,0.61135843667117,0.587438125211248,2020,"mean"
"GNB","Guinea-Bissau","GNB.3_1","Bissau",380589.709217072,0.611653784910838,0.514927357825163,2020,"mean"
"GNB","Guinea-Bissau","GNB.4_1","Bolama",24732.100630641,0.607676658365462,0.167361964394617,2020,"mean"
"GNB","Guinea-Bissau","GNB.5_1","Cacheu",207936.354298279,0.610360283227194,0.590745342217734,2020,"mean"
"GNB","Guinea-Bissau","GNB.6_1","Gabú",265720.178174019,0.606078026331694,0.601665951030456,2020,"mean"
"GNB","Guinea-Bissau","GNB.7_1","Oio",263940.798791707,0.607556025420918,0.597437178336028,2020,"mean"
"GNB","Guinea-Bissau","GNB.8_1","Quinara",68935.0826477557,0.610103417159919,0.593492983741047,2020,"mean"
"GNB","Guinea-Bissau","GNB.9_1","Tombali",98096.0084978342,0.609241042054933,0.566121523707903,2020,"mean"
"GNQ","Equatorial Guinea","GNQ.1_1","Annobón",2667.12534713745,NA,0,2020,"mean"
"GNQ","Equatorial Guinea","GNQ.2_1","Bioko Norte",298672.642156601,NA,0,2020,"mean"
"GNQ","Equatorial Guinea","GNQ.3_1","Bioko Sur",42519.1569843292,NA,0,2020,"mean"
