"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"CPV","Cape Verde","CPV.1_1","Boa Vista",15274.353178978,0,0,2019
"CPV","Cape Verde","CPV.2_1","Brava",3605.81444549561,0,0,2019
"CPV","Cape Verde","CPV.3_1","Maio",5522.36388993263,0,0,2019
"CPV","Cape Verde","CPV.4_1","Mosteiros",4502.32167625427,0.000209275458473712,0.000216980257059304,2019
"CPV","Cape Verde","CPV.5_1","Paúl",8936.52326869965,0,0,2019
"CPV","Cape Verde","CPV.6_1","Porto Novo",6596.62980043888,0,0,2019
"CPV","Cape Verde","CPV.7_1","Praia",10042.0037441254,0.0016329960199073,0.0021517381292215,2019
"CPV","Cape Verde","CPV.8_1","Ribeira Brava",7088.80848741531,0.000238847600485315,0.000328810226325837,2019
"CPV","Cape Verde","CPV.9_1","Ribeira Grande",21746.812037468,0,0,2019
"CPV","Cape Verde","CPV.10_1","Ribeira Grande de Santiago",16099.4357242584,0.0005407531716628,0.0008161152850629,2019
"CPV","Cape Verde","CPV.11_1","Sal",18426.7701015472,0.000605576526140794,0.000526103826177527,2019
"CPV","Cape Verde","CPV.12_1","Santa Catarina",47343.4620666504,0.000598087667943522,0.000548803667452842,2019
"CPV","Cape Verde","CPV.13_1","Santa Catarina do Fogo",18604.9026250839,6.16672283892209e-05,7.53031861089082e-05,2019
"CPV","Cape Verde","CPV.14_1","Santa Cruz",11131.8076972961,0,0,2019
"CPV","Cape Verde","CPV.15_1","São Domingos",18936.3986778259,0.000132813821740759,5.16055378828552e-05,2019
"CPV","Cape Verde","CPV.16_1","São Filipe",12437.3650593758,0.000392015876838871,0.000254566581294389,2019
"CPV","Cape Verde","CPV.17_1","São Lourenço dos Órgãos",85255.153503418,0,0,2019
"CPV","Cape Verde","CPV.18_1","São Miguel",2752.70942306519,0.000506717071402818,0.000445949304415408,2019
"CPV","Cape Verde","CPV.19_1","São Salvador do Mundo",55989.2696933746,0,0,2019
"CPV","Cape Verde","CPV.20_1","São Vicente",70455.6419143677,0.000514079369829481,0.000775363663087171,2019
"CPV","Cape Verde","CPV.21_1","Tarrafal",34388.5502605438,0.00057704167556949,0.000292752378108701,2019
"CPV","Cape Verde","CPV.22_1","Tarrafal de São Nicolau",3606.85242462158,0,0,2019
"DJI","Djibouti","DJI.1_1","Ali Sabieh",124898.06381464,5.38213217043904e-05,0.000106665648368702,2019
"DJI","Djibouti","DJI.2_1","Dikhil",137338.129267693,0.00161866313405884,0.00108472265930068,2019
"DJI","Djibouti","DJI.3_1","Djibouti",561514.082421303,0.000589676434447028,0.00351872864544845,2019
"DJI","Djibouti","DJI.4_1","Obock",60048.0317256451,0.000173471902914229,0.000517961777044968,2019
"DJI","Djibouti","DJI.5_1","Tadjourah",147690.40954566,0.000415732997425081,0.000420763453449781,2019
"ERI","Eritrea","ERI.1_1","Anseba",624520.144767761,1.41374757260336e-06,6.53938801320899e-07,2019
"ERI","Eritrea","ERI.2_1","Debub",1075089.79091895,0.00426329366092307,0.00497377992424313,2019
"ERI","Eritrea","ERI.3_1","Debubawi Keyih Bahri",103328.046614684,0.00131187340040737,0.00194602302470032,2019
"ERI","Eritrea","ERI.4_1","Gash Barka",875908.171666145,0.00374707995051658,0.00397689582571282,2019
"ERI","Eritrea","ERI.5_1","Maekel",879644.745319366,0.000431352367926696,0.000160643775707852,2019
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri",529502.227663994,0.00750661053498618,0.00566553642062202,2019
"ETH","Ethiopia","ETH.1_1","Addis Abeba",3424204.65189362,0.000938849331130489,0.00086073680849109,2019
"ETH","Ethiopia","ETH.2_1","Afar",1804057.8333388,0.00847575838010304,0.0135615705481152,2019
"ETH","Ethiopia","ETH.3_1","Amhara",21882178.9043779,0.0130774970097205,0.00874130263244863,2019
"ETH","Ethiopia","ETH.4_1","Benshangul-Gumaz",1128535.59606034,0.0340856433184873,0.0378947069815092,2019
"ETH","Ethiopia","ETH.5_1","Dire Dawa",473555.03446579,0.0122268160886858,0.0153091648217517,2019
"ETH","Ethiopia","ETH.6_1","Gambela Peoples",556621.137547612,0.0411427385724364,0.0439162232917051,2019
"ETH","Ethiopia","ETH.7_1","Harari People",252690.568786621,0.0375685941352889,0.022840988962418,2019
"ETH","Ethiopia","ETH.8_1","Oromia",38662977.6288297,0.0205132091292566,0.017931015388109,2019
"ETH","Ethiopia","ETH.9_1","Somali",6081220.96200103,0.0288365588430962,0.0253802465759038,2019
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples",20982778.1121551,0.0464395329658917,0.0322139445019265,2019
"ETH","Ethiopia","ETH.11_1","Tigray",5818939.17496061,0.0186460753804935,0.00956295761513271,2019
"GAB","Gabon","GAB.1_1","Estuaire",1005218.42650981,0.367926253545049,0.249965017272764,2019
"GAB","Gabon","GAB.2_1","Haut-Ogooué",750943.160737038,0.193569796445603,0.178852748858822,2019
"GAB","Gabon","GAB.3_1","Moyen-Ogooué",107009.736980114,0.336404968495086,0.354655437125611,2019
"GAB","Gabon","GAB.4_1","Ngounié",148040.76516071,0.304277022360891,0.294960517786245,2019
"GAB","Gabon","GAB.5_1","Nyanga",69178.1532412358,0.254853007500757,0.243629168335719,2019
"GAB","Gabon","GAB.6_1","Ogooué-Ivindo",94360.9200928509,0.333273999484878,0.327892044781342,2019
"GAB","Gabon","GAB.7_1","Ogooué-Lolo",118514.069567919,0.258706595707363,0.252548297158112,2019
"GAB","Gabon","GAB.8_1","Ogooué-Maritime",165189.688694231,0.300382100146559,0.262399686991127,2019
"GAB","Gabon","GAB.9_1","Wouleu-Ntem",306236.278960615,0.426560803959993,0.424892388200715,2019
"GHA","Ghana","GHA.1_1","Ashanti",6591046.5956915,0.228558689090435,0.145705424002345,2019
"GHA","Ghana","GHA.2_1","Brong Ahafo",2804157.82769918,0.244151913413451,0.231265416413969,2019
"GHA","Ghana","GHA.3_1","Central",2872375.132411,0.246209968517466,0.200053360626507,2019
"GHA","Ghana","GHA.4_1","Eastern",3248121.59477901,0.271539461743172,0.261138734678545,2019
"GHA","Ghana","GHA.5_1","Greater Accra",5041528.41939163,0.12602757901221,0.0819776373725834,2019
"GHA","Ghana","GHA.6_1","Northern",3328559.76655464,0.229201731280831,0.221799244968985,2019
"GHA","Ghana","GHA.7_1","Upper East",1137465.83275408,0.110937698589017,0.106280634891967,2019
"GHA","Ghana","GHA.8_1","Upper West",824073.698438168,0.196764815142568,0.199776487154177,2019
"GHA","Ghana","GHA.9_1","Volta",2650200.66299671,0.264769013056174,0.257025769064367,2019
"GHA","Ghana","GHA.10_1","Western",2913124.18526268,0.372369547385289,0.288164687735974,2019
"GIN","Guinea","GIN.1_1","Boké",1175382.2489921,0.150028772703629,0.145998195850904,2019
"GIN","Guinea","GIN.2_1","Conakry",1751216.25132227,0.163065738976002,0.125706150105896,2019
"GIN","Guinea","GIN.3_1","Faranah",1058582.00548279,0.26816847176243,0.261685147110732,2019
"GIN","Guinea","GIN.4_1","Kankan",2400831.29716229,0.242640146208317,0.194789688983639,2019
"GIN","Guinea","GIN.5_1","Kindia",1918202.86436933,0.21547581372102,0.197280197400256,2019
"GIN","Guinea","GIN.6_1","Labé",1060686.34051454,0.139499565788835,0.121848354944538,2019
"GIN","Guinea","GIN.7_1","Mamou",775874.999613941,0.201953356535159,0.173012525154206,2019
"GIN","Guinea","GIN.8_1","Nzérékoré",1660334.67489767,0.378728941930916,0.353842962199318,2019
"GMB","Gambia","GMB.1_1","Banjul",177248.132476807,0.0189861431717873,0.0167612095077498,2019
"GMB","Gambia","GMB.2_1","Lower River",79735.5601334572,0.0272357539645632,0.0291892025514234,2019
"GMB","Gambia","GMB.3_1","Maccarthy Island",248887.822678089,0.0407795379410537,0.0391220944297053,2019
"GMB","Gambia","GMB.4_1","North Bank",259089.763738871,0.0193440162957995,0.0165828745898025,2019
"GMB","Gambia","GMB.5_1","Upper River",271415.33124733,0.0457607221495556,0.0401672929631908,2019
"GMB","Gambia","GMB.6_1","Western",1065915.98553228,0.0176978121786184,0.00952707352350336,2019
"GNB","Guinea-Bissau","GNB.1_1","Bafatá",241487.468891025,0.0830819803899784,0.0746627493989627,2019
"GNB","Guinea-Bissau","GNB.2_1","Biombo",189426.14652586,0.0597645051996498,0.0574365329029114,2019
"GNB","Guinea-Bissau","GNB.3_1","Bissau",372619.357543945,0.0471849044164022,0.0477652487978923,2019
"GNB","Guinea-Bissau","GNB.4_1","Bolama",26031.015111208,0.0797263417603835,0.0639159992950816,2019
"GNB","Guinea-Bissau","GNB.5_1","Cacheu",205659.46062316,0.0447727504282076,0.0420558219076316,2019
"GNB","Guinea-Bissau","GNB.6_1","Gabú",261402.272141933,0.0748685290151019,0.0720851023846087,2019
"GNB","Guinea-Bissau","GNB.7_1","Oio",270067.174287736,0.0587537815445103,0.0574250738610375,2019
"GNB","Guinea-Bissau","GNB.8_1","Quinara",67005.1102355868,0.0856817098560207,0.0846356262026741,2019
"GNB","Guinea-Bissau","GNB.9_1","Tombali",98262.3933914602,0.0954444478975227,0.0824458014467735,2019
"GNQ","Equatorial Guinea","GNQ.1_1","Annobón",0,NA,NA,2019
"GNQ","Equatorial Guinea","GNQ.2_1","Bioko Norte",296128.080415726,0,0,2019
"GNQ","Equatorial Guinea","GNQ.3_1","Bioko Sur",40364.6302022934,0,0,2019
"GNQ","Equatorial Guinea","GNQ.4_1","Centro Sur",147045.308691263,0.429767110200652,0.430344116699423,2019
"GNQ","Equatorial Guinea","GNQ.5_1","Kié-Ntem",191859.228588581,0.486176092110708,0.487844674378056,2019
"GNQ","Equatorial Guinea","GNQ.6_1","Litoral",362890.677383408,0.371430247436838,0.341740935863288,2019
"GNQ","Equatorial Guinea","GNQ.7_1","Wele-Nzas",202679.619933605,0.460540498546559,0.45870010797096,2019
