"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"MLI","Mali","MLI.1_1","Bamako",2784734.72042847,0.766586800416311,0.766089714544156,2018
"MLI","Mali","MLI.2_1","Gao",822324.764701657,0.580577547687038,0.724036202691922,2018
"MLI","Mali","MLI.3_1","Kayes",2719629.22312331,0.871590348089193,0.860806987262314,2018
"MLI","Mali","MLI.4_1","Kidal",116173.990316808,0.388180846455049,0.33914234889653,2018
"MLI","Mali","MLI.5_1","Koulikoro",4100352.0562674,0.885322645672197,0.834643557029082,2018
"MLI","Mali","MLI.6_1","Mopti",2715358.15687892,0.854134229035616,0.887252745151908,2018
"MLI","Mali","MLI.7_1","Ségou",3143035.26397532,0.883282877674839,0.899407369214473,2018
"MLI","Mali","MLI.8_1","Sikasso",3735407.75358021,0.819162166732199,0.833334392427624,2018
"MLI","Mali","MLI.9_1","Timbuktu",998758.15994757,0.298597565820654,0.778837328662735,2018
"MOZ","Mozambique","MOZ.1_1","Cabo Delgado",2035207.35153063,0.806339897686922,0.835495794861665,2018
"MOZ","Mozambique","MOZ.2_1","Gaza",1470970.63078794,0.637547518140079,0.70937979867101,2018
"MOZ","Mozambique","MOZ.3_1","Inhambane",1425510.75965486,0.733043693940027,0.715751984264973,2018
"MOZ","Mozambique","MOZ.4_1","Manica",2156209.07591958,0.636699800052386,0.659210512683868,2018
"MOZ","Mozambique","MOZ.6_1","Maputo",1014844.45358681,0.684823865506609,0.642888998826475,2018
"MOZ","Mozambique","MOZ.5_1","Maputo City",2034242.36718512,0.593640115112066,0.554366830602801,2018
"MOZ","Mozambique","MOZ.7_1","Nampula",5548226.94430691,0.675172675318188,0.659995673017575,2018
"MOZ","Mozambique","MOZ.8_1","Nassa",1978773.82064093,0.648344902801884,0.722965586524713,2018
"MOZ","Mozambique","MOZ.9_1","Sofala",2134614.86191571,0.57954907613202,0.59765404712132,2018
"MOZ","Mozambique","MOZ.10_1","Tete",3075786.84617759,0.625375600822188,0.680690603973768,2018
"MOZ","Mozambique","MOZ.11_1","Zambezia",5375001.02194834,0.681809812784195,0.707814072797336,2018
