"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"SYC","Seychelles","SYC.1_1","Anse aux Pins",0,NA,NA,2018
"SYC","Seychelles","SYC.2_1","Anse Boileau",8200.00350189209,NA,0,2018
"SYC","Seychelles","SYC.3_1","Anse Étoile",0,NA,NA,2018
"SYC","Seychelles","SYC.4_1","Anse Royale",0,NA,NA,2018
"SYC","Seychelles","SYC.5_1","Au Cap",0,NA,NA,2018
"SYC","Seychelles","SYC.6_1","Baie Lazare",7117.7688293457,NA,0,2018
"SYC","Seychelles","SYC.7_1","Baie Sainte Anne",3225.67678070068,NA,0,2018
"SYC","Seychelles","SYC.8_1","Beau Vallon",0,NA,NA,2018
"SYC","Seychelles","SYC.9_1","Bel Air",0,NA,NA,2018
"SYC","Seychelles","SYC.10_1","Belombre",0,NA,NA,2018
"SYC","Seychelles","SYC.11_1","Cascade",0,NA,NA,2018
"SYC","Seychelles","SYC.12_1","English River",19843.7448577881,NA,0,2018
"SYC","Seychelles","SYC.13_1","Glacis",5301.06719970703,NA,0,2018
"SYC","Seychelles","SYC.14_1","Grand' Anse",0,NA,NA,2018
"SYC","Seychelles","SYC.15_1","Grand'Anse Praslin",2988.2049407959,NA,0,2018
"SYC","Seychelles","SYC.16_1","La Digue and Inner Islands",3058.55561542511,NA,0,2018
"SYC","Seychelles","SYC.17_1","Les Mamelles",0,NA,NA,2018
"SYC","Seychelles","SYC.18_1","Mont Buxton",0,NA,NA,2018
"SYC","Seychelles","SYC.19_1","Mont Fleuri",0,NA,NA,2018
"SYC","Seychelles","SYC.20_1","Outer Islands",267.433966219425,0,0,2018
"SYC","Seychelles","SYC.21_1","Plaisance",11805.1863365173,NA,0,2018
"SYC","Seychelles","SYC.22_1","Pointe La Rue",0,NA,NA,2018
"SYC","Seychelles","SYC.23_1","Port Glaud",1972.26166152954,NA,0,2018
"SYC","Seychelles","SYC.24_1","Roche Caïman",0,NA,NA,2018
"SYC","Seychelles","SYC.25_1","Saint Louis",0,NA,NA,2018
"SYC","Seychelles","SYC.26_1","Takamaka",2415.18831634521,NA,0,2018
"TCD","Chad","TCD.1_1","Barh el Ghazel",399272.576618075,0.38706104366024,0.479053172573567,2018
"TCD","Chad","TCD.2_1","Batha",655618.570652604,0.430495861347702,0.470206160112619,2018
"TCD","Chad","TCD.3_1","Borkou",220886.273394514,0.256572654898756,0.325756089581939,2018
"TCD","Chad","TCD.4_1","Chari-Baguirmi",820413.242469847,0.633617068178417,0.645432237691418,2018
"TCD","Chad","TCD.5_1","Ennedi Est",242291.050061628,0.190149153303623,0.269901869483043,2018
"TCD","Chad","TCD.6_1","Ennedi Ouest",95814.0718555748,0.196713856435708,0.262000102194715,2018
"TCD","Chad","TCD.7_1","Guéra",739385.745335817,0.531579375410113,0.524113673641627,2018
"TCD","Chad","TCD.8_1","Hadjer-Lamis",725867.535567075,0.555476263949746,0.560912192809958,2018
"TCD","Chad","TCD.9_1","Kanem",502920.589547157,0.388247850660904,0.509291415351453,2018
"TCD","Chad","TCD.10_1","Lac",584727.367956273,0.623124222858046,0.624502607630578,2018
"TCD","Chad","TCD.11_1","Logone Occidental",801583.508254051,0.548623634803863,0.549685801191101,2018
"TCD","Chad","TCD.12_1","Logone Oriental",1164883.39141989,0.539938955349773,0.547195792821261,2018
"TCD","Chad","TCD.13_1","Mandoul",819851.051477849,0.52936788777198,0.534884400982861,2018
"TCD","Chad","TCD.14_1","Mayo-Kebbi Est",986439.703026533,0.728349562382923,0.711757721916823,2018
"TCD","Chad","TCD.15_1","Mayo-Kebbi Ouest",713033.279806495,0.605458490253528,0.600472537643436,2018
"TCD","Chad","TCD.16_1","Moyen-Chari",775457.104783006,0.561352888955415,0.562405336019868,2018
"TCD","Chad","TCD.17_1","Ouaddaï",1066155.66868162,0.462496039835745,0.461551321332355,2018
"TCD","Chad","TCD.18_1","Salamat",399437.961811423,0.505726028553999,0.516226154706634,2018
"TCD","Chad","TCD.19_1","Sila",572525.831389666,0.493191828959984,0.493622229538082,2018
"TCD","Chad","TCD.20_1","Tandjilé",813145.655971527,0.579511571225625,0.599360361989059,2018
"TCD","Chad","TCD.21_1","Tibesti",40187.6413173191,0.152117435927953,0.174379614487934,2018
"TCD","Chad","TCD.22_1","Ville de N'Djamena",1105368.20999908,0.655527826398611,0.644909469180664,2018
"TCD","Chad","TCD.23_1","Wadi Fira",910980.202921987,0.397601947559053,0.403276031282156,2018
