"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"AGO","Angola","AGO.1_1","Bengo",571992.995818958,0.45274729724659,0.457613208268087,2020
"AGO","Angola","AGO.2_1","Benguela",1898506.28634067,0.453427916749528,0.455735478444914,2020
"AGO","Angola","AGO.3_1","Bié",1074072.62457317,0.45111218827755,0.452176735540409,2020
"AGO","Angola","AGO.4_1","Cabinda",1276240.33848672,0.452353536719229,0.452652092490856,2020
"AGO","Angola","AGO.5_1","Cuando Cubango",416765.693758786,0.44891245858038,0.450984131281024,2020
"AGO","Angola","AGO.6_1","Cuanza Norte",354134.021233764,0.452059433841748,0.452725003727187,2020
"AGO","Angola","AGO.7_1","Cuanza Sul",1872991.5323709,0.45229162988898,0.453837361526353,2020
"AGO","Angola","AGO.8_1","Cunene",1196294.64580002,0.451804884211685,0.452895381281131,2020
"AGO","Angola","AGO.9_1","Huambo",1685097.74846813,0.452327267367684,0.452736714321299,2020
"AGO","Angola","AGO.10_1","Huíla",3197976.79398739,0.451814609202603,0.451926211485343,2020
"AGO","Angola","AGO.11_1","Luanda",15986938.9050913,0.457899214605154,0.45249128555855,2020
"AGO","Angola","AGO.12_1","Lunda Norte",880753.466701776,0.451695348521054,0.45262366556495,2020
"AGO","Angola","AGO.13_1","Lunda Sul",514518.317150518,0.450611669369793,0.451862960717814,2020
"AGO","Angola","AGO.14_1","Malanje",952502.838153318,0.45088474728584,0.452029501222477,2020
"AGO","Angola","AGO.15_1","Moxico",1196268.10851001,0.449628312421504,0.450394877055945,2020
"AGO","Angola","AGO.16_1","Namibe",625219.82345067,0.453338939058141,0.348566758083151,2020
"AGO","Angola","AGO.17_1","Uíge",914176.81226939,0.449458993719002,0.450811198355698,2020
"AGO","Angola","AGO.18_1","Zaire",742624.058683652,0.451120102731484,0.453263357805218,2020
"BDI","Burundi","BDI.1_1","Bubanza",431595.252632141,0.460344598043797,0.423455294816945,2020
"BDI","Burundi","BDI.2_1","Bujumbura Mairie",693823.889190674,0.459520387649536,0.459707094514532,2020
"BDI","Burundi","BDI.3_1","Bujumbura Rural",973581.486125231,0.457725933124853,0.375354948809697,2020
"BDI","Burundi","BDI.4_1","Bururi",864209.372436523,0.457023891894256,0.270907328445258,2020
"BDI","Burundi","BDI.5_1","Cankuzo",318655.062599182,0.454599986970425,0.427312967757641,2020
"BDI","Burundi","BDI.6_1","Cibitoke",580085.978492737,0.457793395034969,0.430423630235434,2020
"BDI","Burundi","BDI.7_1","Gitega",871409.220153809,0.454523041214741,0.393570507228493,2020
"BDI","Burundi","BDI.8_1","Karuzi",546755.905395508,0.452179419905392,0.45187146364352,2020
"BDI","Burundi","BDI.9_1","Kayanza",849129.095748901,0.45102171255992,0.440307746363002,2020
"BDI","Burundi","BDI.10_1","Kirundo",837948.444884062,0.455750942230225,0.455694070082239,2020
"BDI","Burundi","BDI.11_1","Makamba",574620.928910971,0.456809598408388,0.433035971350382,2020
"BDI","Burundi","BDI.12_1","Muramvya",367191.791351318,0.453099064205004,0.354954367077294,2020
"BDI","Burundi","BDI.13_1","Muyinga",985813.936279297,0.456833706090325,0.41975122452578,2020
"BDI","Burundi","BDI.14_1","Mwaro",346771.824813843,0.453497183322907,0.202605904331975,2020
"BDI","Burundi","BDI.15_1","Ngozi",820155.810089111,0.448334639891982,0.444127492092846,2020
"BDI","Burundi","BDI.16_1","Rutana",536408.63520813,0.457047327814332,0.429345021169487,2020
"BDI","Burundi","BDI.17_1","Ruyigi",608158.012638092,0.455474597447127,0.448333209406592,2020
"BEN","Benin","BEN.1_1","Alibori",1197983.46787262,0.422326287552894,0.416553424692414,2020
"BEN","Benin","BEN.2_1","Atakora",1035398.63365936,0.422204076701945,0.422693480149793,2020
"BEN","Benin","BEN.3_1","Atlantique",2058978.81917858,0.422293028361361,0.422200548606159,2020
"BEN","Benin","BEN.4_1","Borgou",1683825.45304012,0.421952942834169,0.417602670001841,2020
"BEN","Benin","BEN.5_1","Collines",860192.522418022,0.422506321621735,0.419710176248111,2020
"BEN","Benin","BEN.6_1","Donga",709088.468332291,0.421999105450745,0.422470291171392,2020
