"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"BWA","Botswana","BWA.1_1","Central","BWA.1.1_1","Bobonong",96639.6005924169,0.000854636953766869,0.000310416935901375,2020
"BWA","Botswana","BWA.1_1","Central","BWA.1.2_1","Lethlakane",76628.7677295865,0,0,2020
"BWA","Botswana","BWA.1_1","Central","BWA.1.3_1","Machaneng",49897.9568720947,0,0,2020
"BWA","Botswana","BWA.1_1","Central","BWA.1.4_1","Mahalapye",77363.5067991614,0,0,2020
"BWA","Botswana","BWA.1_1","Central","BWA.1.5_1","Palapye",82437.9239063867,0,0,2020
"BWA","Botswana","BWA.1_1","Central","BWA.1.6_1","Serowe",125121.213179366,0,0,2020
"BWA","Botswana","BWA.1_1","Central","BWA.1.7_1","Tuli",2399.42631830974,0,0,2020
"BWA","Botswana","BWA.1_1","Central","BWA.1.8_1","Tutume",171948.279546424,0,0,2020
"BWA","Botswana","BWA.2_1","Chobe","BWA.2.1_1","Chobe",26796.5966437459,0.000346585876283015,0.000371671465609784,2020
"BWA","Botswana","BWA.3_1","Francistown","BWA.3.1_1","Francistown",67886.322022438,0,0,2020
"BWA","Botswana","BWA.4_1","Gaborone","BWA.4.1_1","Gaborone",150662.59569931,0,0,2020
"BWA","Botswana","BWA.5_1","Ghanzi","BWA.5.1_1","Ghanzi",56726.4264952315,0,0,2020
"BWA","Botswana","BWA.6_1","Jwaneng","BWA.6.1_1","Jwaneng",980.13566493988,0,0,2020
"BWA","Botswana","BWA.7_1","Kgalagadi","BWA.7.1_1","Gemsbok",145.156567582977,0,0,2020
"BWA","Botswana","BWA.7_1","Kgalagadi","BWA.7.2_1","Hukunsti",24879.8654396197,0,0,2020
"BWA","Botswana","BWA.7_1","Kgalagadi","BWA.7.3_1","Tshabong",32476.6000320952,0,0,2020
"BWA","Botswana","BWA.8_1","Kgatleng","BWA.8.1_1","Kgatleng",119309.638449669,0,0,2020
"BWA","Botswana","BWA.9_1","Kweneng","BWA.9.1_1","Kweneng North",320799.061938195,0,0,2020
"BWA","Botswana","BWA.9_1","Kweneng","BWA.9.2_1","Kweneng South",74172.7813499682,0,0,2020
"BWA","Botswana","BWA.10_1","Lobatse","BWA.10.1_1","Lobatse",32185.2454223633,0,0,2020
"BWA","Botswana","BWA.11_1","North-East","BWA.11.1_1","Masungu",124433.035699248,0,0,2020
"BWA","Botswana","BWA.12_1","North-West","BWA.12.1_1","Ngamiland East",112731.828365102,0,0,2020
"BWA","Botswana","BWA.12_1","North-West","BWA.12.2_1","Ngamiland West",69437.2863590419,0,0,2020
"BWA","Botswana","BWA.13_1","Selibe Phikwe","BWA.13.1_1","Selibe Phikwe",29624.6735782623,0,0,2020
"BWA","Botswana","BWA.14_1","South-East","BWA.14.1_1","South East",215058.919792101,0,0,2020
"BWA","Botswana","BWA.15_1","Southern","BWA.15.1_1","Barolong",59493.5904795192,0,0,2020
"BWA","Botswana","BWA.15_1","Southern","BWA.15.2_1","Ngwaketse Central",24037.0604628921,0,0,2020
"BWA","Botswana","BWA.15_1","Southern","BWA.15.3_1","Ngwaketse North",111727.115033984,0,0,2020
"BWA","Botswana","BWA.15_1","Southern","BWA.15.4_1","Ngwaketse South",45483.8065129369,0,0,2020
"BWA","Botswana","BWA.16_1","Sowa","BWA.16.1_1","Sowa",0,NA,NA,2020
"CAF","Central African Republic","CAF.1_1","Bamingui-Bangoran","CAF.1.1_1","Bamingui",9680.34419499338,0.493123610213213,0.513978813562643,2020
"CAF","Central African Republic","CAF.1_1","Bamingui-Bangoran","CAF.1.2_1","Ndélé",49334.2420558631,0.481937496796675,0.502624147085986,2020
"CAF","Central African Republic","CAF.2_1","Bangui","CAF.2.1_1","Bangui",596165.841135025,0.557556474208832,0.51471937959511,2020
"CAF","Central African Republic","CAF.3_1","Basse-Kotto","CAF.3.1_1","Alindao",96495.7351959348,0.571955548579617,0.589754917915725,2020
"CAF","Central African Republic","CAF.3_1","Basse-Kotto","CAF.3.2_1","Kembé",90088.5611730814,0.570756883594577,0.565876367162583,2020
"CAF","Central African Republic","CAF.3_1","Basse-Kotto","CAF.3.3_1","Mingala",31721.8227774501,0.56196207691122,0.567212025508386,2020
"CAF","Central African Republic","CAF.3_1","Basse-Kotto","CAF.3.4_1","Mobaye",116772.959222436,0.593342850285192,0.589277978747642,2020
"CAF","Central African Republic","CAF.4_1","Haut-Mbomou","CAF.4.1_1","Djemah",2413.24634735845,0.384571216317203,0.439395550065956,2020
"CAF","Central African Republic","CAF.4_1","Haut-Mbomou","CAF.4.2_1","Obo",45610.3710020212,0.500358879298106,0.51940063132619,2020
"CAF","Central African Republic","CAF.4_1","Haut-Mbomou","CAF.4.3_1","Zémio",29108.6425266899,0.483746938708658,0.490239434774427,2020
