"GID_0","NAME_0","GID_1","NAME_1","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"LSO","Lesotho","LSO.1_1","Berea",297544.455370188,NA,0,2020
"LSO","Lesotho","LSO.2_1","Butha-Buthe",96068.0062103271,NA,0,2020
"LSO","Lesotho","LSO.3_1","Leribe",268017.693337917,NA,0,2020
"LSO","Lesotho","LSO.4_1","Mafeteng",169593.595931806,NA,0,2020
"LSO","Lesotho","LSO.5_1","Maseru",416146.622198939,NA,0,2020
"LSO","Lesotho","LSO.6_1","Mohale's Hoek",161124.308988988,NA,0,2020
"LSO","Lesotho","LSO.7_1","Mokhotlong",113431.505741476,NA,0,2020
"LSO","Lesotho","LSO.8_1","Qacha's Nek",62514.0898222625,NA,0,2020
"LSO","Lesotho","LSO.9_1","Quthing",114950.172723453,NA,0,2020
"LSO","Lesotho","LSO.10_1","Thaba-Tseka",127466.087925646,NA,0,2020
"MDG","Madagascar","MDG.1_1","Antananarivo",7959474.45430923,0.357666395381341,0.327560237928846,2020
"MDG","Madagascar","MDG.2_1","Antsiranana",1996124.28603667,0.352923962184526,0.32945300047052,2020
"MDG","Madagascar","MDG.3_1","Fianarantsoa",5673069.18118936,0.356512384596959,0.354493926510269,2020
"MDG","Madagascar","MDG.4_1","Mahajanga",3713172.97802398,0.354214209574665,0.352469864275589,2020
"MDG","Madagascar","MDG.5_1","Toamasina",3565552.65860118,0.354132216569861,0.356168317220877,2020
"MDG","Madagascar","MDG.6_1","Toliary",4535246.20585695,0.355489116504171,0.352891060799714,2020
