"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"TGO","Togo","TGO.1_1","Centre",823899.754045486,0.833055421517741,0.836008555534045,2019
"TGO","Togo","TGO.2_1","Kara",909077.829731464,0.75932288845906,0.746585039322628,2019
"TGO","Togo","TGO.3_1","Maritime",3610507.88364339,0.874329028091667,0.695706486842011,2019
"TGO","Togo","TGO.4_1","Plateaux",1734985.76362377,0.852161750680491,0.828178789967649,2019
"TGO","Togo","TGO.5_1","Savanes",1133332.71096039,0.710478276908398,0.719686108808563,2019
"TZA","Tanzania","TZA.1_1","Arusha",2033211.69439973,0.40739818462634,0.518770442567369,2019
"TZA","Tanzania","TZA.2_1","Dar es Salaam",6138867.53302002,0.8045959699003,0.811266065101855,2019
"TZA","Tanzania","TZA.3_1","Dodoma",2420640.93544546,0.561459796296226,0.586747377786941,2019
"TZA","Tanzania","TZA.4_1","Geita",2338826.722837,0.142488937997953,0.147704706929221,2019
"TZA","Tanzania","TZA.5_1","Iringa",1029713.85355567,0.577308524356779,0.605049372831038,2019
"TZA","Tanzania","TZA.6_1","Kagera",2776203.69911501,0.230268049758338,0.298361475588676,2019
"TZA","Tanzania","TZA.7_1","Katavi",703569.320797402,0.0522736179823481,0.0529704816561213,2019
"TZA","Tanzania","TZA.8_1","Kigoma",2500991.95137134,0.156221167728363,0.228991506664131,2019
"TZA","Tanzania","TZA.9_1","Kilimanjaro",1835406.38099973,0.639988224578465,0.623029771734012,2019
"TZA","Tanzania","TZA.10_1","Lindi",906915.036817918,0.551483456470034,0.574977601892362,2019
"TZA","Tanzania","TZA.11_1","Manyara",1799225.3398151,0.592864074859905,0.522733012540814,2019
"TZA","Tanzania","TZA.12_1","Mara",2037830.48136455,0.191568885268358,0.275100555184913,2019
"TZA","Tanzania","TZA.13_1","Mbeya",3243449.92801493,0.325191342770477,0.471195582619272,2019
"TZA","Tanzania","TZA.14_1","Morogoro",2623253.57554092,0.725648295577204,0.766594594384612,2019
"TZA","Tanzania","TZA.15_1","Mtwara",1344544.42373806,0.642317766483341,0.650240272483763,2019
"TZA","Tanzania","TZA.16_1","Mwanza",3364229.57530862,0.109077530349983,0.183982447394545,2019
"TZA","Tanzania","TZA.17_1","Njombe",741804.613866493,0.39879970893472,0.366803543799045,2019
"TZA","Tanzania","TZA.18_1","Pemba North",202712.675309658,0.71627032160759,0.630078216192922,2019
"TZA","Tanzania","TZA.19_1","Pemba South",198484.612802505,0.787183242184775,0.729963948402791,2019
"TZA","Tanzania","TZA.20_1","Pwani",1355285.91585859,0.810217641557654,0.818114644193699,2019
"TZA","Tanzania","TZA.21_1","Rukwa",1259042.57373154,0.194256921554374,0.248696189864813,2019
"TZA","Tanzania","TZA.22_1","Ruvuma",1598124.04029168,0.49626699324201,0.469679901831658,2019
"TZA","Tanzania","TZA.23_1","Shinyanga",1775232.61825401,0.0667291597445165,0.0639548627023876,2019
"TZA","Tanzania","TZA.24_1","Simiyu",1988099.2355924,0.132965198234104,0.122350769157559,2019
"TZA","Tanzania","TZA.25_1","Singida",1614771.68561848,0.182428247168582,0.21564762666087,2019
"TZA","Tanzania","TZA.26_1","Tabora",2842817.58500923,0.0514085857732607,0.0496812592091853,2019
"TZA","Tanzania","TZA.27_1","Tanga",2364181.77423966,0.813709928880211,0.814219637004727,2019
"TZA","Tanzania","TZA.28_1","Zanzibar North",181142.412420273,0.817765992879868,0.756770465683357,2019
"TZA","Tanzania","TZA.29_1","Zanzibar South and Central",120957.186696053,0.810550366838773,0.729912888826961,2019
"TZA","Tanzania","TZA.30_1","Zanzibar West",705930.104525566,0.815516248345375,0.431303348220307,2019
