"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"NER","Niger","NER.1_1","Agadez",595204.510397648,0.0104993347918836,0.0454807275761561,2017
"NER","Niger","NER.2_1","Diffa",758906.901623277,0.014130020498906,0.0571300903522573,2017
"NER","Niger","NER.3_1","Dosso",2347700.78945017,0.407263353545882,0.424519690464782,2017
"NER","Niger","NER.4_1","Maradi",4116816.4080255,0.105549067172746,0.0993140925018199,2017
"NER","Niger","NER.5_1","Niamey",1081609.58594322,0.19325288310647,0.185397772847369,2017
"NER","Niger","NER.6_1","Tahoua",4294740.83063538,0.0965087348425668,0.154984379222751,2017
"NER","Niger","NER.7_1","Tillabéry",3331031.15527916,0.178160893751707,0.197773493948127,2017
"NER","Niger","NER.8_1","Zinder",4542335.18755468,0.0364843023007359,0.0596278405297632,2017
"NGA","Nigeria","NGA.1_1","Abia",3905892.99396515,0.354023256472179,0.327719685350312,2017
"NGA","Nigeria","NGA.2_1","Adamawa",4227421.11010766,0.325006755224599,0.273382436814439,2017
"NGA","Nigeria","NGA.3_1","Akwa Ibom",5437460.06998825,0.371186943977413,0.361071566169247,2017
"NGA","Nigeria","NGA.4_1","Anambra",5417702.39093018,0.160470054038735,0.153471508735098,2017
"NGA","Nigeria","NGA.5_1","Bauchi",6570628.10968447,0.110219293886203,0.104663493306665,2017
"NGA","Nigeria","NGA.6_1","Bayelsa",2310610.60642242,0.310928955574164,0.284258905173533,2017
"NGA","Nigeria","NGA.7_1","Benue",5829343.88605118,0.318809499071207,0.30242984079817,2017
"NGA","Nigeria","NGA.8_1","Borno",5987910.26135442,0.114808881220517,0.108238241143398,2017
"NGA","Nigeria","NGA.9_1","Cross River",3980363.76199389,0.378926779621257,0.343597324096959,2017
"NGA","Nigeria","NGA.10_1","Delta",5749555.02375901,0.201968957684661,0.171528361153065,2017
"NGA","Nigeria","NGA.11_1","Ebonyi",2892516.15452957,0.351934157801747,0.336088557732551,2017
"NGA","Nigeria","NGA.12_1","Edo",4437197.52075005,0.326037194104099,0.251906987932649,2017
"NGA","Nigeria","NGA.13_1","Ekiti",3219726.0240612,0.437738146966066,0.419625248283143,2017
"NGA","Nigeria","NGA.14_1","Enugu",4449748.91197395,0.174561340800703,0.151333839046922,2017
"NGA","Nigeria","NGA.15_1","Federal Capital Territory",3690366.2009964,0.176900698749841,0.155571397283573,2017
"NGA","Nigeria","NGA.16_1","Gombe",3368030.11214137,0.231457204711752,0.239019715448147,2017
"NGA","Nigeria","NGA.17_1","Imo",5530144.2811203,0.291931669575622,0.320364104670903,2017
"NGA","Nigeria","NGA.18_1","Jigawa",5898909.32069778,0.0692628423242877,0.0658856950773485,2017
"NGA","Nigeria","NGA.19_1","Kaduna",8464348.01780096,0.173516358174189,0.132944099522089,2017
"NGA","Nigeria","NGA.20_1","Kano",13380600.0450761,0.0450104488483471,0.0377827107609435,2017
"NGA","Nigeria","NGA.21_1","Katsina",7990105.64784145,0.0724305373752369,0.0655886751131763,2017
"NGA","Nigeria","NGA.22_1","Kebbi",4542020.39474487,0.413845516619987,0.383861439397212,2017
"NGA","Nigeria","NGA.23_1","Kogi",4556357.20586193,0.201959064617012,0.182004540748159,2017
"NGA","Nigeria","NGA.24_1","Kwara",3285995.85433722,0.524789693181937,0.391550368340926,2017
"NGA","Nigeria","NGA.25_1","Lagos",12290909.3072631,0.218363133887219,0.138422498252396,2017
"NGA","Nigeria","NGA.26_1","Nassarawa",2598143.72266042,0.245607013290095,0.24127746530646,2017
"NGA","Nigeria","NGA.27_1","Niger",5683890.53147802,0.368810334481356,0.278575644310915,2017
"NGA","Nigeria","NGA.28_1","Ogun",5604041.47575617,0.442530088591702,0.330647649604817,2017
"NGA","Nigeria","NGA.29_1","Ondo",4761297.56219029,0.464149810395379,0.413721169635456,2017
"NGA","Nigeria","NGA.30_1","Osun",4746658.33803844,0.514511448144913,0.424739309802156,2017
"NGA","Nigeria","NGA.31_1","Oyo",7911750.455266,0.579796467472341,0.439885233749196,2017
"NGA","Nigeria","NGA.32_1","Plateau",4386045.73300648,0.241993517106972,0.174227748745129,2017
"NGA","Nigeria","NGA.33_1","Rivers",6592991.7586174,0.22935898937673,0.200050657707205,2017
"NGA","Nigeria","NGA.34_1","Sokoto",5111692.51078808,0.298365915386672,0.285085934874711,2017
"NGA","Nigeria","NGA.35_1","Taraba",3104701.87661994,0.357152477310645,0.335630499567994,2017
"NGA","Nigeria","NGA.36_1","Yobe",3357455.9723115,0.122358479268477,0.120380500495493,2017
"NGA","Nigeria","NGA.37_1","Zamfara",4535369.39611244,0.267892873784813,0.24210632566503,2017
"RWA","Rwanda","RWA.1_1","Amajyaruguru",1828707.86107898,0.0193036718281524,0.0171785488985143,2017
"RWA","Rwanda","RWA.2_1","Amajyepfo",2889164.33373892,0.0546811820714028,0.0607894406319847,2017
"RWA","Rwanda","RWA.3_1","Iburasirazuba",3221912.67029387,0.0555133581694912,0.0555170973637902,2017
"RWA","Rwanda","RWA.4_1","Iburengerazuba",2655000.60258746,0.0331377681896642,0.0381305097011249,2017
"RWA","Rwanda","RWA.5_1","Umujyi wa Kigali",1455142.90579224,0.0464754401573113,0.0434937674840575,2017
"SDN","Sudan","SDN.1_1","Al Jazirah",3772801.05433047,0.0109890103052358,0.0111076651710596,2017
"SDN","Sudan","SDN.2_1","Al Qadarif",1662451.68864906,0.0132827241461259,0.0132388355261699,2017
"SDN","Sudan","SDN.3_1","Blue Nile",1068972.44841188,0.0299449381020142,0.0251378044735367,2017
"SDN","Sudan","SDN.4_1","Central Darfur",768991.19756043,0.0340388380032865,0.0326691003637562,2017
"SDN","Sudan","SDN.5_1","East Darfur",2025614.11373544,0.0284287839795406,0.0268962373144088,2017
"SDN","Sudan","SDN.6_1","Kassala",2062775.1271733,0.0138491910100386,0.0150641671803032,2017
"SDN","Sudan","SDN.7_1","Khartoum",6798920.08047962,0.00818530482489888,0.00608189656304935,2017
"SDN","Sudan","SDN.8_1","North Darfur",2972943.26018964,0.00827834629406273,0.0204876201690592,2017
"SDN","Sudan","SDN.9_1","North Kurdufan",2626529.93407643,0.00958231711461763,0.0138587477083497,2017
"SDN","Sudan","SDN.10_1","Northern",855310.023463165,0.000653097514214156,0.00477387748388103,2017
"SDN","Sudan","SDN.11_1","Red Sea",2102652.22837768,0.00484996043369334,0.00977192501449386,2017
"SDN","Sudan","SDN.12_1","River Nile",1406826.76908554,0.00470065465264618,0.00674956199046634,2017
"SDN","Sudan","SDN.13_1","Sennar",1650077.08647227,0.0168702786182743,0.0138669639108014,2017
"SDN","Sudan","SDN.14_1","South Darfur",3779101.70263332,0.0443706324629849,0.0341606257287752,2017
"SDN","Sudan","SDN.15_1","South Kurdufan",877149.094227523,0.0263469675394744,0.0240030250498886,2017
"SDN","Sudan","SDN.16_1","West Darfur",798267.23916769,0.0267664031982491,0.0275821956621312,2017
"SDN","Sudan","SDN.17_1","West Kurdufan",1675526.90257061,0.0317521673657651,0.0333611579924641,2017
"SDN","Sudan","SDN.18_1","White Nile",2329112.44240782,0.0159105393986865,0.0159244293783834,2017
"SEN","Senegal","SEN.1_1","Dakar",3080269.88574219,0.00349621812589855,0.00458240781113475,2017
"SEN","Senegal","SEN.2_1","Diourbel",1651223.2796154,0.0216516259578403,0.0286921734081618,2017
"SEN","Senegal","SEN.3_1","Fatick",800038.65936166,0.0158494034282707,0.0163292829733255,2017
"SEN","Senegal","SEN.4_1","Kaffrine",641683.817495584,0.0456944367745806,0.043460787936997,2017
"SEN","Senegal","SEN.5_1","Kaolack",1051410.26047301,0.0247450317312775,0.0245332422904974,2017
"SEN","Senegal","SEN.6_1","Kédougou",169291.3295753,0.0206025793121303,0.0233653298341295,2017
"SEN","Senegal","SEN.7_1","Kolda",731102.359373271,0.0433074775177374,0.0400823014069955,2017
