"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"COD","Democratic Republic of the Congo","COD.1_1","Bas-Uélé",1504147.71519624,0,0,2020
"COD","Democratic Republic of the Congo","COD.2_1","Équateur",2403361.6974444,0,0,2020
"COD","Democratic Republic of the Congo","COD.3_1","Haut-Katanga",10650248.6762778,0.00052174901844009,0.000413412380498007,2020
"COD","Democratic Republic of the Congo","COD.4_1","Haut-Lomami",7966491.07182675,0,0,2020
"COD","Democratic Republic of the Congo","COD.5_1","Haut-Uélé",2112455.91149318,0,0,2020
"COD","Democratic Republic of the Congo","COD.6_1","Ituri",6126072.25625855,0.000359807115305087,0.00066570137222881,2020
"COD","Democratic Republic of the Congo","COD.9_1","Kasaï",6289523.8754635,0,0,2020
"COD","Democratic Republic of the Congo","COD.7_1","Kasaï-Central",7223428.96672097,0,0,2020
"COD","Democratic Republic of the Congo","COD.8_1","Kasaï-Oriental",5690987.21604147,0,0,2020
"COD","Democratic Republic of the Congo","COD.10_1","Kinshasa",7797514.32673589,0,0,2020
"COD","Democratic Republic of the Congo","COD.11_1","Kongo-Central",3006921.571949,0,0,2020
"COD","Democratic Republic of the Congo","COD.12_1","Kwango",2344263.35754842,0,0,2020
"COD","Democratic Republic of the Congo","COD.13_1","Kwilu",4478208.1040704,0,0,2020
"COD","Democratic Republic of the Congo","COD.14_1","Lomami",4156480.71541649,0,0,2020
"COD","Democratic Republic of the Congo","COD.15_1","Lualaba",4029147.29477727,9.62299705894144e-05,1.87629082752703e-05,2020
"COD","Democratic Republic of the Congo","COD.16_1","Maï-Ndombe",1721819.89914561,0,0,2020
"COD","Democratic Republic of the Congo","COD.17_1","Maniema",3073233.61055857,0,0,2020
"COD","Democratic Republic of the Congo","COD.18_1","Mongala",2300029.63829777,0,0,2020
"COD","Democratic Republic of the Congo","COD.19_1","Nord-Kivu",9310629.71500723,2.54285918308957e-05,3.34305029192799e-05,2020
"COD","Democratic Republic of the Congo","COD.20_1","Nord-Ubangi",1560754.81902695,0,0,2020
"COD","Democratic Republic of the Congo","COD.21_1","Sankuru",206320.247060263,0,0,2020
"COD","Democratic Republic of the Congo","COD.22_1","Sud-Kivu",6134380.49285705,0,0,2020
"COD","Democratic Republic of the Congo","COD.23_1","Sud-Ubangi",2992850.62279856,0,0,2020
"COD","Democratic Republic of the Congo","COD.24_1","Tanganyika",5545851.9944212,0.00127711444328503,0.000365530658573723,2020
"COD","Democratic Republic of the Congo","COD.25_1","Tshopo",3528209.96601249,0,0,2020
"COD","Democratic Republic of the Congo","COD.26_1","Tshuapa",1676531.45425821,0,0,2020
"COG","Republic of Congo","COG.1_1","Bouenza",265286.921427354,0,0,2020
"COG","Republic of Congo","COG.2_1","Brazzaville",649344.429830194,0,0,2020
"COG","Republic of Congo","COG.4_1","Cuvette",176851.77378444,0,0,2020
"COG","Republic of Congo","COG.3_1","Cuvette-Ouest",171690.600812018,0,0,2020
"COG","Republic of Congo","COG.5_1","Kouilou",369621.539762139,0,0,2020
"COG","Republic of Congo","COG.6_1","Lékoumou",161783.265579805,0,0,2020
"COG","Republic of Congo","COG.7_1","Likouala",1129785.12362382,0,0,2020
"COG","Republic of Congo","COG.8_1","Niari",157227.088704586,0,0,2020
"COG","Republic of Congo","COG.9_1","Plateaux",116815.806764167,0,0,2020
"COG","Republic of Congo","COG.10_1","Pointe Noire",101057.836547852,0,0,2020
"COG","Republic of Congo","COG.11_1","Pool",636506.722700639,0,0,2020
"COG","Republic of Congo","COG.12_1","Sangha",109784.948267668,0,0,2020
