"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"KEN","Kenya","KEN.1_1","Baringo",748412.771721557,0,0,2018
"KEN","Kenya","KEN.2_1","Bomet",1052068.66756538,0,0,2018
"KEN","Kenya","KEN.3_1","Bungoma",1944207.84824005,0.000216488935984671,1.47123729287569e-06,2018
"KEN","Kenya","KEN.4_1","Busia",908250.753536701,0.00120921074589597,0.00311360924684093,2018
"KEN","Kenya","KEN.5_1","Elgeyo-Marakwet",467675.598731041,0,0,2018
"KEN","Kenya","KEN.6_1","Embu",600533.67911658,0,0,2018
"KEN","Kenya","KEN.7_1","Garissa",1249790.48948984,0,0,2018
"KEN","Kenya","KEN.8_1","Homa Bay",1143703.89856935,0.00107465905549864,0.00114277678450363,2018
"KEN","Kenya","KEN.9_1","Isiolo",173875.431588102,0,0,2018
"KEN","Kenya","KEN.10_1","Kajiado",952672.2048686,0,0,2018
"KEN","Kenya","KEN.11_1","Kakamega",1820927.28391852,0,0,2018
"KEN","Kenya","KEN.12_1","Kericho",994170.008782566,0,0,2018
"KEN","Kenya","KEN.13_1","Kiambu",1724479.08604835,0,0,2018
"KEN","Kenya","KEN.14_1","Kilifi",1313934.16307618,0,0,2018
"KEN","Kenya","KEN.15_1","Kirinyaga",630675.614229441,0,0,2018
"KEN","Kenya","KEN.16_1","Kisii",1377109.08089447,0.00464503659356025,0.00256595378640071,2018
"KEN","Kenya","KEN.17_1","Kisumu",1194649.40354443,0,0,2018
"KEN","Kenya","KEN.18_1","Kitui",1226238.29785133,0,0,2018
"KEN","Kenya","KEN.19_1","Kwale",796303.675682031,0,0,2018
"KEN","Kenya","KEN.20_1","Laikipia",567017.613863111,0,0,2018
"KEN","Kenya","KEN.21_1","Lamu",90141.182064157,0,0,2018
"KEN","Kenya","KEN.22_1","Machakos",1284199.68271399,0,0,2018
"KEN","Kenya","KEN.23_1","Makueni",1064783.52361875,0,0,2018
"KEN","Kenya","KEN.24_1","Mandera",2216688.66924429,0,0,2018
"KEN","Kenya","KEN.25_1","Marsabit",335196.774515131,0,0,2018
"KEN","Kenya","KEN.26_1","Meru",1657460.31178811,0,0,2018
"KEN","Kenya","KEN.27_1","Migori",1117274.87565315,0.0987864775766789,0.106869184541881,2018
"KEN","Kenya","KEN.28_1","Mombasa",1078780.2304554,0,0,2018
"KEN","Kenya","KEN.29_1","Murang'a",1088625.441114,0,0,2018
"KEN","Kenya","KEN.30_1","Nairobi",4605205.73048973,0,0,2018
"KEN","Kenya","KEN.31_1","Nakuru",2201311.15627178,0,0,2018
"KEN","Kenya","KEN.32_1","Nandi",1043193.74313188,0,0,2018
"KEN","Kenya","KEN.33_1","Narok",1239223.91315684,0.000188643363519357,0.000408733568936201,2018
"KEN","Kenya","KEN.34_1","Nyamira",736267.904922485,0,0,2018
"KEN","Kenya","KEN.35_1","Nyandarua",663520.550681065,0,0,2018
"KEN","Kenya","KEN.36_1","Nyeri",806787.100511767,0,0,2018
"KEN","Kenya","KEN.37_1","Samburu",306409.825885743,0,0,2018
"KEN","Kenya","KEN.38_1","Siaya",1029628.83781016,0,0,2018
"KEN","Kenya","KEN.39_1","Taita Taveta",382367.281207277,0,0,2018
"KEN","Kenya","KEN.40_1","Tana River",423611.312789988,0,0,2018
"KEN","Kenya","KEN.41_1","Tharaka-Nithi",414530.074205936,0,0,2018
"KEN","Kenya","KEN.42_1","Trans Nzoia",1107595.17318469,0,0,2018
"KEN","Kenya","KEN.43_1","Turkana",1140641.23119579,0.000107455117822396,0.000199953267616852,2018
"KEN","Kenya","KEN.44_1","Uasin Gishu",1313272.16537979,0,0,2018
"KEN","Kenya","KEN.45_1","Vihiga",689693.892082356,0,0,2018
"KEN","Kenya","KEN.46_1","Wajir",1487019.27733136,0,0,2018
"KEN","Kenya","KEN.47_1","West Pokot",728307.378552198,0.000325521811257884,0.000282090487268945,2018
"LBR","Liberia","LBR.1_1","Bomi",140462.07236743,0,0,2018
"LBR","Liberia","LBR.2_1","Bong",358553.871856689,0,0,2018
"LBR","Liberia","LBR.3_1","Gbapolu",103538.868576288,0,0,2018
"LBR","Liberia","LBR.4_1","Grand Cape Mount",149871.740665436,0,0,2018
"LBR","Liberia","LBR.5_1","GrandBassa",243486.253172874,0,0,2018
"LBR","Liberia","LBR.6_1","GrandGedeh",156809.748048782,0,0,2018
"LBR","Liberia","LBR.7_1","GrandKru",59528.5009064674,0,0,2018
"LBR","Liberia","LBR.8_1","Lofa",303507.57689333,0,0,2018
"LBR","Liberia","LBR.9_1","Margibi",356214.547862053,0,0,2018
"LBR","Liberia","LBR.10_1","Maryland",149280.364439607,0,0,2018
"LBR","Liberia","LBR.11_1","Montserrado",1234526.62543488,0,0,2018
"LBR","Liberia","LBR.12_1","Nimba",537042.291158319,0,0,2018
"LBR","Liberia","LBR.13_1","River Cess",87994.6027985811,0,0,2018
"LBR","Liberia","LBR.14_1","River Gee",99773.8999266624,0,0,2018
"LBR","Liberia","LBR.15_1","Sinoe",112224.174392223,0,0,2018
