"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"MRT","Mauritania","MRT.1_1","Adrar","MRT.1.1_1","Aoujeft",10290.660873089,0,0,2020
"MRT","Mauritania","MRT.1_1","Adrar","MRT.1.2_1","Atar",39406.7558356673,0,0,2020
"MRT","Mauritania","MRT.1_1","Adrar","MRT.1.3_1","Chinguetti",10938.2029262371,0,0,2020
"MRT","Mauritania","MRT.2_1","Assaba","MRT.2.1_1","Barkéol",92437.6409143209,0,0,2020
"MRT","Mauritania","MRT.2_1","Assaba","MRT.2.2_1","Boumdeïd",7146.27898743749,0,0,2020
"MRT","Mauritania","MRT.2_1","Assaba","MRT.2.3_1","Guérou",52024.9268408418,0,0,2020
"MRT","Mauritania","MRT.2_1","Assaba","MRT.2.4_1","Kankossa",97305.1271224022,0,0,2020
"MRT","Mauritania","MRT.2_1","Assaba","MRT.2.5_1","Kiffa",133625.542161211,0,0,2020
"MRT","Mauritania","MRT.3_1","Brakna","MRT.3.1_1","Aleg",139129.172904253,0,0,2020
"MRT","Mauritania","MRT.3_1","Brakna","MRT.3.2_1","Bababé",35010.0901675224,0,0,2020
"MRT","Mauritania","MRT.3_1","Brakna","MRT.3.3_1","Boghé",72643.6775228977,0,0,2020
"MRT","Mauritania","MRT.3_1","Brakna","MRT.3.4_1","M'Bagne",46583.4694538116,0,0,2020
"MRT","Mauritania","MRT.3_1","Brakna","MRT.3.5_1","Magta-Lahjar",65877.1413363665,0,0,2020
"MRT","Mauritania","MRT.4_1","Dakhlet Nouadhibou","MRT.4.1_1","Nouadhibou",100135.215577055,0,0,2020
"MRT","Mauritania","MRT.5_1","Gorgol","MRT.5.1_1","Kaédi",138425.258137941,0,0,2020
"MRT","Mauritania","MRT.5_1","Gorgol","MRT.5.2_1","M'Bout",121013.194184899,0,0,2020
"MRT","Mauritania","MRT.5_1","Gorgol","MRT.5.3_1","Maghama",77594.0536016226,0,0,2020
"MRT","Mauritania","MRT.5_1","Gorgol","MRT.5.4_1","Monguel",51099.9939043522,0,0,2020
"MRT","Mauritania","MRT.6_1","Guidimaka","MRT.6.1_1","Ould Yengé",85880.4165430069,0,0,2020
"MRT","Mauritania","MRT.6_1","Guidimaka","MRT.6.2_1","Sélibaby",244017.047138214,0,0,2020
"MRT","Mauritania","MRT.7_1","Hodh ech Chargui","MRT.7.1_1","Amourj",111138.507923663,0,0,2020
"MRT","Mauritania","MRT.7_1","Hodh ech Chargui","MRT.7.2_1","Bassikounou",202264.880029947,0,0,2020
"MRT","Mauritania","MRT.7_1","Hodh ech Chargui","MRT.7.3_1","Djiguenni",70336.1718652248,0,0,2020
"MRT","Mauritania","MRT.7_1","Hodh ech Chargui","MRT.7.4_1","Néma",103405.603989184,0,0,2020
"MRT","Mauritania","MRT.7_1","Hodh ech Chargui","MRT.7.5_1","Ouadane",17236.8671905794,0,0,2020
"MRT","Mauritania","MRT.7_1","Hodh ech Chargui","MRT.7.6_1","Timbédra",94932.739789933,0,0,2020
"MRT","Mauritania","MRT.8_1","Hodh el Gharbi","MRT.8.1_1","Aïoun",79710.4681843519,0,0,2020
"MRT","Mauritania","MRT.8_1","Hodh el Gharbi","MRT.8.2_1","Kobenni",103890.863641322,0,0,2020
"MRT","Mauritania","MRT.8_1","Hodh el Gharbi","MRT.8.3_1","Tamchakett",44758.1999569759,0,0,2020
"MRT","Mauritania","MRT.8_1","Hodh el Gharbi","MRT.8.4_1","Tintane",127033.250597596,0,0,2020
"MRT","Mauritania","MRT.9_1","Inchiri","MRT.9.1_1","Akjoujt",26192.5431968195,0,0,2020
"MRT","Mauritania","MRT.10_1","Nouakchott","MRT.10.1_1","Nouakchott",1352620.10668764,0,0,2020
"MRT","Mauritania","MRT.11_1","Tagant","MRT.11.1_1","Moudjéria",44317.1997143701,0,0,2020
"MRT","Mauritania","MRT.11_1","Tagant","MRT.11.2_1","Tichitt",4365.34792358056,0,0,2020
"MRT","Mauritania","MRT.11_1","Tagant","MRT.11.3_1","Tidjikja",34884.2489147969,0,0,2020
"MRT","Mauritania","MRT.12_1","Tiris Zemmour","MRT.12.1_1","Bir Moghreïn",4652.8242272865,0,0,2020
"MRT","Mauritania","MRT.12_1","Tiris Zemmour","MRT.12.2_1","F'Dérik",56570.972539098,0,0,2020
"MRT","Mauritania","MRT.12_1","Tiris Zemmour","MRT.12.3_1","Zouérate",124.474198887125,0,0,2020
"MRT","Mauritania","MRT.13_1","Trarza","MRT.13.1_1","Boutilimit",66792.2025888199,0,0,2020
"MRT","Mauritania","MRT.13_1","Trarza","MRT.13.2_1","Keur-Macène",32245.536477387,0,0,2020
"MRT","Mauritania","MRT.13_1","Trarza","MRT.13.3_1","Méderdra",30809.7883536294,0,0,2020
"MRT","Mauritania","MRT.13_1","Trarza","MRT.13.4_1","Ouad-Naga",6564.8310346799,0,0,2020
"MRT","Mauritania","MRT.13_1","Trarza","MRT.13.5_1","R'Kiz",74776.2806302905,0,0,2020
"MRT","Mauritania","MRT.13_1","Trarza","MRT.13.6_1","Rosso",48647.3569427431,0,0,2020
