"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"KEN","Kenya","KEN.1_1","Baringo",748412.771721557,0.472439018830861,0.447791312241762,2018
"KEN","Kenya","KEN.2_1","Bomet",1052068.66756538,0.349860245248546,0.359325376101007,2018
"KEN","Kenya","KEN.3_1","Bungoma",1944207.84824005,0.587888473458588,0.611733602251275,2018
"KEN","Kenya","KEN.4_1","Busia",908250.753536701,0.557611861560918,0.540171306387385,2018
"KEN","Kenya","KEN.5_1","Elgeyo-Marakwet",467675.598731041,0.399719506388402,0.386982707357131,2018
"KEN","Kenya","KEN.6_1","Embu",600533.67911658,0.437517144175163,0.425099973256272,2018
"KEN","Kenya","KEN.7_1","Garissa",1249790.48948984,0.593451209764555,0.605500297697047,2018
"KEN","Kenya","KEN.8_1","Homa Bay",1143703.89856935,0.374631149855923,0.455819385388386,2018
"KEN","Kenya","KEN.9_1","Isiolo",173875.431588102,0.551349671222583,0.532245378971922,2018
"KEN","Kenya","KEN.10_1","Kajiado",952672.2048686,0.45703142810576,0.402252662391625,2018
"KEN","Kenya","KEN.11_1","Kakamega",1830235.64336206,0.570167347140934,0.570267509567131,2018
"KEN","Kenya","KEN.12_1","Kericho",994170.008782566,0.385780882376891,0.394592037281113,2018
"KEN","Kenya","KEN.13_1","Kiambu",1724479.08604835,0.345522286724453,0.352965679245874,2018
"KEN","Kenya","KEN.14_1","Kilifi",1313934.16307618,0.657189180604899,0.681172723711582,2018
"KEN","Kenya","KEN.15_1","Kirinyaga",630675.614229441,0.396320628947106,0.42353131056982,2018
"KEN","Kenya","KEN.16_1","Kisii",1377109.08089447,0.388396837538288,0.390456792712485,2018
"KEN","Kenya","KEN.17_1","Kisumu",1194649.40354443,0.465309254646301,0.537402863898781,2018
"KEN","Kenya","KEN.18_1","Kitui",1226238.29785133,0.527308013840998,0.476047329230214,2018
"KEN","Kenya","KEN.19_1","Kwale",796303.675682031,0.758777378738083,0.750197319419701,2018
"KEN","Kenya","KEN.20_1","Laikipia",567017.613863111,0.356441968639425,0.346181818825783,2018
"KEN","Kenya","KEN.21_1","Lamu",89565.4367514662,0.617075234051519,0.624395784661349,2018
"KEN","Kenya","KEN.22_1","Machakos",1284199.68271399,0.392890755725758,0.386458019326286,2018
"KEN","Kenya","KEN.23_1","Makueni",1064783.52361875,0.469545772819544,0.439233006483371,2018
"KEN","Kenya","KEN.24_1","Mandera",2216688.66924429,0.492835264470567,0.504107078617632,2018
"KEN","Kenya","KEN.25_1","Marsabit",335196.774515131,0.462240981580713,0.475540259537141,2018
"KEN","Kenya","KEN.26_1","Meru",1657460.31178811,0.443830017750038,0.444461702053118,2018
"KEN","Kenya","KEN.27_1","Migori",1117274.87565315,0.343682414419214,0.373848314297562,2018
"KEN","Kenya","KEN.28_1","Mombasa",1078780.2304554,0.723931160840121,0.562926569364514,2018
"KEN","Kenya","KEN.29_1","Murang'a",1088625.441114,0.368645817559698,0.377898907931866,2018
"KEN","Kenya","KEN.30_1","Nairobi",4605205.73048973,0.376073938794434,0.380884540744402,2018
"KEN","Kenya","KEN.31_1","Nakuru",2201311.15627178,0.338850311102362,0.353060268927148,2018
"KEN","Kenya","KEN.32_1","Nandi",1033885.38368833,0.469298925336081,0.47265761307586,2018
"KEN","Kenya","KEN.33_1","Narok",1239223.91315684,0.326831756105933,0.321022069356714,2018
"KEN","Kenya","KEN.34_1","Nyamira",736267.904922485,0.384396390545936,0.384675912321681,2018
"KEN","Kenya","KEN.35_1","Nyandarua",663520.550681065,0.298677779138088,0.302697945992633,2018
"KEN","Kenya","KEN.36_1","Nyeri",806787.100511767,0.31185762876574,0.356488817059286,2018
"KEN","Kenya","KEN.37_1","Samburu",306409.825885743,0.435050795622178,0.396806836686205,2018
"KEN","Kenya","KEN.38_1","Siaya",1029628.83781016,0.47051314681581,0.538220088079439,2018
"KEN","Kenya","KEN.39_1","Taita Taveta",382367.281207277,0.645507522959553,0.618652304016885,2018
"KEN","Kenya","KEN.40_1","Tana River",423611.312789988,0.604249952603941,0.639472941000137,2018
"KEN","Kenya","KEN.41_1","Tharaka-Nithi",414530.074205936,0.48460186229757,0.478924256579332,2018
"KEN","Kenya","KEN.42_1","Trans Nzoia",1107595.17318469,0.554187352242677,0.57137063131757,2018
"KEN","Kenya","KEN.43_1","Turkana",1140641.23119579,0.399306434628739,0.403988053034421,2018
"KEN","Kenya","KEN.44_1","Uasin Gishu",1313272.16537979,0.437590605602032,0.45666574933216,2018
"KEN","Kenya","KEN.45_1","Vihiga",689693.892082356,0.5248407986429,0.524054447565096,2018
