"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"ERI","Eritrea","ERI.1_1","Anseba",597884.013240814,0.0101354582203103,0.0101525249894456,2017
"ERI","Eritrea","ERI.2_1","Debub",1050172.61716533,0.0126974816332305,0.0119695252857205,2017
"ERI","Eritrea","ERI.3_1","Debubawi Keyih Bahri",101168.671458848,0.0127616164794984,0.012860384414627,2017
"ERI","Eritrea","ERI.4_1","Gash Barka",848847.652971268,0.00985483319496829,0.00974728293472104,2017
"ERI","Eritrea","ERI.5_1","Maekel",858632.462950706,0.0102694991026359,0.0103875588296903,2017
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri",525301.669301033,0.0107640025136329,0.0105213973682814,2017
"ETH","Ethiopia","ETH.1_1","Addis Abeba",3373710.13374329,0,0,2017
"ETH","Ethiopia","ETH.2_1","Afar",1728586.97404725,5.16167209492549e-05,2.30156152817458e-05,2017
"ETH","Ethiopia","ETH.3_1","Amhara",21013647.4509066,0.000107958111236467,7.08596088610288e-06,2017
"ETH","Ethiopia","ETH.4_1","Benshangul-Gumaz",1061126.33745468,0.124496867877888,0.137363869632009,2017
"ETH","Ethiopia","ETH.5_1","Dire Dawa",444483.276735306,0,0,2017
"ETH","Ethiopia","ETH.6_1","Gambela Peoples",494315.381529242,6.8533371983296e-06,3.33862060854715e-06,2017
"ETH","Ethiopia","ETH.7_1","Harari People",232438.353546143,0,0,2017
"ETH","Ethiopia","ETH.8_1","Oromia",36344378.3265256,0.0139337072371315,0.0182832895681969,2017
"ETH","Ethiopia","ETH.9_1","Somali",5762198.61138982,0.000102525128055569,0.000112434260245478,2017
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples",19839909.2464789,3.43194135423287e-05,3.64946387485324e-05,2017
"ETH","Ethiopia","ETH.11_1","Tigray",5543352.11466384,0.000157244338691589,4.18285869868021e-05,2017
