"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"ERI","Eritrea","ERI.1_1","Anseba",615473.733493805,0.0101354582203103,0.0101527424688147,2019
"ERI","Eritrea","ERI.2_1","Debub",1082374.9173466,0.0126974816332305,0.0119830138949979,2019
"ERI","Eritrea","ERI.3_1","Debubawi Keyih Bahri",105877.248222359,0.0127616164794984,0.0128455365836159,2019
"ERI","Eritrea","ERI.4_1","Gash Barka",881601.347688437,0.00985483319496829,0.00974740661565241,2019
"ERI","Eritrea","ERI.5_1","Maekel",897360.07170105,0.0102694991026359,0.010388459806813,2019
"ERI","Eritrea","ERI.6_1","Semenawi Keyih Bahri",519753.72249198,0.0107640025136329,0.0105260125073354,2019
"ETH","Ethiopia","ETH.1_1","Addis Abeba",3514609.2317276,0,0,2019
"ETH","Ethiopia","ETH.2_1","Afar",1808970.33052284,5.16167209492549e-05,2.23965725392089e-05,2019
"ETH","Ethiopia","ETH.3_1","Amhara",21873064.2865725,0.000107958111236467,7.33972648041577e-06,2019
"ETH","Ethiopia","ETH.4_1","Benshangul-Gumaz",1124814.71101266,0.124496867877888,0.137342929370303,2019
"ETH","Ethiopia","ETH.5_1","Dire Dawa",467814.637680054,0,0,2019
"ETH","Ethiopia","ETH.6_1","Gambela Peoples",544476.739573836,6.8533371983296e-06,3.2831878842743e-06,2019
"ETH","Ethiopia","ETH.7_1","Harari People",245128.883323669,0,0,2019
"ETH","Ethiopia","ETH.8_1","Oromia",38563647.5010035,0.0139337072371315,0.0182667133265825,2019
"ETH","Ethiopia","ETH.9_1","Somali",6075787.21259391,0.000102525128055569,0.000113193431143061,2019
"ETH","Ethiopia","ETH.10_1","Southern Nations, Nationalities and Peoples",21007860.0934362,3.43194135423287e-05,3.67029049824116e-05,2019
"ETH","Ethiopia","ETH.11_1","Tigray",5821837.56671953,0.000157244338691589,4.17770964059872e-05,2019
