"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"GNB","Guinea-Bissau","GNB.1_1","Bafatá","GNB.1.1_1","Bafata",78222.4360580444,0.0812785558934723,0.0765605147546476,2020
"GNB","Guinea-Bissau","GNB.1_1","Bafatá","GNB.1.2_1","Bambadinca",38024.1659834385,0.0830250068714744,0.077316049036233,2020
"GNB","Guinea-Bissau","GNB.1_1","Bafatá","GNB.1.3_1","Contuboel",54716.9192848206,0.0624945563765673,0.0621126171019302,2020
"GNB","Guinea-Bissau","GNB.1_1","Bafatá","GNB.1.4_1","Galomaro",17742.2712731361,0.0964437902328514,0.0914694020495313,2020
"GNB","Guinea-Bissau","GNB.1_1","Bafatá","GNB.1.5_1","Gamamundo",35940.3708171844,0.0710554391145706,0.0684136585145934,2020
"GNB","Guinea-Bissau","GNB.1_1","Bafatá","GNB.1.6_1","Xitole",22938.8078460693,0.112599563180355,0.111749796770889,2020
"GNB","Guinea-Bissau","GNB.2_1","Biombo","GNB.2.1_1","Prabis",37285.8437027931,0.0645887640615304,0.0568001354698817,2020
"GNB","Guinea-Bissau","GNB.2_1","Biombo","GNB.2.2_1","Quinhamel",44960.5098798275,0.0598472843044683,0.0586590205707304,2020
"GNB","Guinea-Bissau","GNB.2_1","Biombo","GNB.2.3_1","Safim",61069.230340004,0.0568040926009417,0.0524042531534787,2020
"GNB","Guinea-Bissau","GNB.3_1","Bissau","GNB.3.1_1","Bissau",380589.709217072,0.0492924700180689,0.038908689263422,2020
"GNB","Guinea-Bissau","GNB.4_1","Bolama","GNB.4.1_1","Bolama",7103.31779098511,0.127338644117117,0.110561077590742,2020
"GNB","Guinea-Bissau","GNB.4_1","Bolama","GNB.4.2_1","Bubaque",8610.7539525032,0.0777398170186923,0.060058780022225,2020
"GNB","Guinea-Bissau","GNB.4_1","Bolama","GNB.4.3_1","Caravela",9018.02888715267,0.0722196462907289,0.0385135710057211,2020
"GNB","Guinea-Bissau","GNB.5_1","Cacheu","GNB.5.1_1","Bigene",60745.0915594101,0.0375174075365067,0.037087495075886,2020
"GNB","Guinea-Bissau","GNB.5_1","Cacheu","GNB.5.2_1","Bula",39738.7698147893,0.0444373284136095,0.0447828641914225,2020
"GNB","Guinea-Bissau","GNB.5_1","Cacheu","GNB.5.3_1","Cacheu",21803.2278390825,0.0477609979609648,0.0472740091445295,2020
"GNB","Guinea-Bissau","GNB.5_1","Cacheu","GNB.5.4_1","Caio",10533.2666935921,0.0535745528690955,0.0442921535875099,2020
"GNB","Guinea-Bissau","GNB.5_1","Cacheu","GNB.5.5_1","Canghungo",44810.0119109154,0.0494775109820896,0.0438546836300798,2020
"GNB","Guinea-Bissau","GNB.5_1","Cacheu","GNB.5.6_1","Sao Domingos",30305.9864804894,0.0432470368842284,0.0400433063224066,2020
"GNB","Guinea-Bissau","GNB.6_1","Gabú","GNB.6.1_1","Boe",13097.5859405994,0.0766273568638346,0.0713022178516588,2020
"GNB","Guinea-Bissau","GNB.6_1","Gabú","GNB.6.2_1","Gabu",114541.561075926,0.0838536832566935,0.0779881097227915,2020
"GNB","Guinea-Bissau","GNB.6_1","Gabú","GNB.6.3_1","Piche",58609.9609746933,0.0604046332451065,0.0594589215297004,2020
"GNB","Guinea-Bissau","GNB.6_1","Gabú","GNB.6.4_1","Pirada",36212.8099517822,0.0601744845509529,0.0598656857328579,2020
"GNB","Guinea-Bissau","GNB.6_1","Gabú","GNB.6.5_1","Sonaco",43258.2602310181,0.0755736840267976,0.0762339854803923,2020
"GNB","Guinea-Bissau","GNB.7_1","Oio","GNB.7.1_1","Bissora",62182.8471698761,0.0546143662772681,0.0546320771812765,2020
"GNB","Guinea-Bissau","GNB.7_1","Oio","GNB.7.2_1","Farim",56682.6340446472,0.0514704254766305,0.0497267040809787,2020
"GNB","Guinea-Bissau","GNB.7_1","Oio","GNB.7.3_1","Mansaba",63260.9765644073,0.0699722268542305,0.0677040336988642,2020
"GNB","Guinea-Bissau","GNB.7_1","Oio","GNB.7.4_1","Mansoa",54088.4337852597,0.0657634272426367,0.061212870592553,2020
"GNB","Guinea-Bissau","GNB.7_1","Oio","GNB.7.5_1","Nhacra",27725.9072275162,0.0593245025844343,0.0552221838409998,2020
"GNB","Guinea-Bissau","GNB.8_1","Quinara","GNB.8.1_1","Buba",21964.4052901268,0.109011831240995,0.104215671033234,2020
"GNB","Guinea-Bissau","GNB.8_1","Quinara","GNB.8.2_1","Empada",19727.7666347623,0.0867168879316699,0.0854379684398097,2020
"GNB","Guinea-Bissau","GNB.8_1","Quinara","GNB.8.3_1","Fulacunda",14198.5303360373,0.0797202996909618,0.0808333559052413,2020
"GNB","Guinea-Bissau","GNB.8_1","Quinara","GNB.8.4_1","Tite",13614.1716332436,0.074278088827287,0.0731484470202576,2020
"GNB","Guinea-Bissau","GNB.9_1","Tombali","GNB.9.1_1","Bedanda",26487.3973178864,0.0895985744373743,0.0796104043264907,2020
"GNB","Guinea-Bissau","GNB.9_1","Tombali","GNB.9.2_1","Cacine",14827.3068304062,0.089357852935791,0.0676746600043345,2020
"GNB","Guinea-Bissau","GNB.9_1","Tombali","GNB.9.3_1","Catio",36569.9539834261,0.0730168583165658,0.0689574959700265,2020
"GNB","Guinea-Bissau","GNB.9_1","Tombali","GNB.9.4_1","Quebo",20211.3503661156,0.124259807486483,0.120464372711281,2020
"GNQ","Equatorial Guinea","GNQ.1_1","Annobón","GNQ.1.1_1","Mabana",641.511325836182,NA,0,2020
"GNQ","Equatorial Guinea","GNQ.1_1","Annobón","GNQ.1.2_1","San Antonio de Palé",2025.61402130127,NA,0,2020
"GNQ","Equatorial Guinea","GNQ.2_1","Bioko Norte","GNQ.2.1_1","Baney",78950.768705368,0,0,2020
"GNQ","Equatorial Guinea","GNQ.2_1","Bioko Norte","GNQ.2.2_1","Malabo",124427.668212891,NA,0,2020
"GNQ","Equatorial Guinea","GNQ.2_1","Bioko Norte","GNQ.2.3_1","Rebola",95294.2052383423,0,0,2020
"GNQ","Equatorial Guinea","GNQ.3_1","Bioko Sur","GNQ.3.1_1","Luba",28895.6967163086,0,0,2020
"GNQ","Equatorial Guinea","GNQ.3_1","Bioko Sur","GNQ.3.2_1","Riaba",13623.4602680206,NA,0,2020
"GNQ","Equatorial Guinea","GNQ.4_1","Centro Sur","GNQ.4.1_1","Acurenam",41461.5906603336,0.458583411993459,0.457974627764055,2020
"GNQ","Equatorial Guinea","GNQ.4_1","Centro Sur","GNQ.4.2_1","Bicurga",20346.4072942734,0.41472171942393,0.41598009598663,2020
"GNQ","Equatorial Guinea","GNQ.4_1","Centro Sur","GNQ.4.3_1","Evinayong",39754.2788758278,0.434286400399826,0.442755245736508,2020
"GNQ","Equatorial Guinea","GNQ.4_1","Centro Sur","GNQ.4.4_1","Niefang",30702.495071888,0.402834342852716,0.404748963372424,2020
