"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"CPV","Cape Verde","CPV.1_1","Boa Vista",13280.9452946186,NA,0,2017
"CPV","Cape Verde","CPV.2_1","Brava",3394.1534576416,NA,0,2017
"CPV","Cape Verde","CPV.3_1","Maio",5777.22571229935,NA,0,2017
"CPV","Cape Verde","CPV.4_1","Mosteiros",4311.90854454041,NA,0,2017
"CPV","Cape Verde","CPV.5_1","Paúl",5113.64568376541,NA,0,2017
"CPV","Cape Verde","CPV.6_1","Porto Novo",8340.23118436337,NA,0,2017
"CPV","Cape Verde","CPV.7_1","Praia",11556.338300705,NA,0,2017
"CPV","Cape Verde","CPV.8_1","Ribeira Brava",6519.10793685913,NA,0,2017
"CPV","Cape Verde","CPV.9_1","Ribeira Grande",20645.3525018692,NA,0,2017
"CPV","Cape Verde","CPV.10_1","Ribeira Grande de Santiago",9336.16565895081,NA,0,2017
"CPV","Cape Verde","CPV.11_1","Sal",19832.0395078659,NA,0,2017
"CPV","Cape Verde","CPV.12_1","Santa Catarina",45131.4924983978,NA,0,2017
"CPV","Cape Verde","CPV.13_1","Santa Catarina do Fogo",18843.181022644,NA,0,2017
"CPV","Cape Verde","CPV.14_1","Santa Cruz",19312.5826663971,NA,0,2017
"CPV","Cape Verde","CPV.15_1","São Domingos",13065.6295108795,NA,0,2017
"CPV","Cape Verde","CPV.16_1","São Filipe",11592.7495260239,NA,0,2017
"CPV","Cape Verde","CPV.17_1","São Lourenço dos Órgãos",128003.598594666,NA,0,2017
"CPV","Cape Verde","CPV.18_1","São Miguel",6255.28853225708,NA,0,2017
"CPV","Cape Verde","CPV.19_1","São Salvador do Mundo",14176.4814605713,NA,0,2017
"CPV","Cape Verde","CPV.20_1","São Vicente",70384.641834259,NA,0,2017
"CPV","Cape Verde","CPV.21_1","Tarrafal",32599.2242851257,NA,0,2017
"CPV","Cape Verde","CPV.22_1","Tarrafal de São Nicolau",4312.50340843201,NA,0,2017
"DJI","Djibouti","DJI.1_1","Ali Sabieh",112810.229777575,0.0564923407227704,0.0526634689282197,2017
"DJI","Djibouti","DJI.2_1","Dikhil",128176.238300666,0.0506676535492074,0.0467888249013923,2017
"DJI","Djibouti","DJI.3_1","Djibouti",490917.543054581,0.0622557226349326,0.0617005750111328,2017
"DJI","Djibouti","DJI.4_1","Obock",53815.2489857674,0.0429799128144693,0.0454133515600923,2017
"DJI","Djibouti","DJI.5_1","Tadjourah",132621.453085124,0.0488379856577544,0.0486984680936193,2017
