"GID_0","NAME_0","GID_1","NAME_1","population","arab_abundance","fun_abundance","gamb_abundance","arab_pop_weighted_abundance","fun_pop_weighted_abundance","gamb_pop_weighted_abundance","year"
"COD","Democratic Republic of the Congo","COD.1_1","Bas-Uélé",1504147.71519624,0.076450771643683,0.0909405811484663,0.832608647207851,0.0199915273066329,0.095369367424184,0.884639105269183,2020
"COD","Democratic Republic of the Congo","COD.2_1","Équateur",2403361.6974444,0,0.00639184326033965,0.99360815673966,0,0.00586578204167798,0.994134217958322,2020
"COD","Democratic Republic of the Congo","COD.3_1","Haut-Katanga",10650248.6762778,0.100746318083645,0.2159417094284,0.683311972487955,0.287423803350906,0.153606876805386,0.558969319843708,2020
"COD","Democratic Republic of the Congo","COD.4_1","Haut-Lomami",7966491.07182675,0,0.119899750606815,0.880100249393185,0,0.13226150544079,0.86773849455921,2020
"COD","Democratic Republic of the Congo","COD.5_1","Haut-Uélé",2112455.91149318,0.252416366012891,0.147325772087063,0.600257861900046,0.217417808069856,0.112617442348667,0.669964749581477,2020
"COD","Democratic Republic of the Congo","COD.6_1","Ituri",6126072.25625855,0.266666323536632,0.0990149868892443,0.634318689574124,0.636023023851582,0.141671618141249,0.222305358007169,2020
"COD","Democratic Republic of the Congo","COD.9_1","Kasaï",6289523.8754635,0,0.00719571916379582,0.992804280836204,0,0.00481915064596785,0.995180849354032,2020
"COD","Democratic Republic of the Congo","COD.7_1","Kasaï-Central",7223428.96672097,0,0.00732644603926842,0.992673553960732,0,0.00308669716389896,0.996913302836101,2020
"COD","Democratic Republic of the Congo","COD.8_1","Kasaï-Oriental",5690987.21604147,0,0.017927823346939,0.982072176653061,0,0.0166059711759131,0.983394028824087,2020
"COD","Democratic Republic of the Congo","COD.10_1","Kinshasa",7797514.32673589,0,0.0030993832369383,0.996900616763062,0,0.00721406142344598,0.992785938576554,2020
"COD","Democratic Republic of the Congo","COD.11_1","Kongo-Central",3006921.571949,0,0.00934741308799282,0.990652586912007,0,0.0108492170656918,0.989150782934308,2020
"COD","Democratic Republic of the Congo","COD.12_1","Kwango",2344263.35754842,0,0.003358139315041,0.996641860684959,0,0.00353104943468723,0.996468950565313,2020
"COD","Democratic Republic of the Congo","COD.13_1","Kwilu",4478208.1040704,0,0.0134903560407251,0.986509643959275,0,0.0113942377991776,0.988605762200823,2020
"COD","Democratic Republic of the Congo","COD.14_1","Lomami",4156480.71541649,0,0.015576331886211,0.984423668113789,0,0.00949438646214663,0.990505613537853,2020
"COD","Democratic Republic of the Congo","COD.15_1","Lualaba",4029147.29477727,0,0.0907653071777775,0.909234692822223,0,0.0946546506490751,0.905345349350925,2020
"COD","Democratic Republic of the Congo","COD.16_1","Maï-Ndombe",1721819.89914561,0,0.00335847068957443,0.996641529310426,0,0.00359421237105986,0.99640578762894,2020
"COD","Democratic Republic of the Congo","COD.17_1","Maniema",3073233.61055857,0,0.0795836586051219,0.920416341394878,0,0.0589430342599291,0.941056965740071,2020
"COD","Democratic Republic of the Congo","COD.18_1","Mongala",2300029.63829777,0,0.0178437176036889,0.982156282396311,0,0.0217907343296343,0.978209265670366,2020
"COD","Democratic Republic of the Congo","COD.19_1","Nord-Kivu",9310629.71500723,0.0553337488648263,0.261816464468511,0.682849786666663,0.0973142527880445,0.22841568452546,0.674270062686495,2020
"COD","Democratic Republic of the Congo","COD.20_1","Nord-Ubangi",1560754.81902695,0.00749180395405535,0.0617182045090529,0.930789991536892,0.013513033877557,0.0810496805354495,0.905437285586994,2020
"COD","Democratic Republic of the Congo","COD.21_1","Sankuru",206320.247060263,0,0.00266698854155097,0.997333011458449,0,0.00413182041895029,0.99586817958105,2020
"COD","Democratic Republic of the Congo","COD.22_1","Sud-Kivu",6134380.49285705,0.0196347910778791,0.430189970060224,0.550175238861897,0.090888049478049,0.37271142120644,0.536400529315511,2020
"COD","Democratic Republic of the Congo","COD.23_1","Sud-Ubangi",2992850.62279856,0.00106908548486705,0.0273820377762478,0.971548876738885,0.00118960626778707,0.0306816099990755,0.968128783733137,2020
