"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","arab_abundance","fun_abundance","gamb_abundance","arab_pop_weighted_abundance","fun_pop_weighted_abundance","gamb_pop_weighted_abundance","year"
"TCD","Chad","TCD.1_1","Barh el Ghazel","TCD.1.1_1","Barh El Gazel",438262.52966398,0.997640966415923,0.00232946408062335,2.95695034538073e-05,0.99504209106189,0.0048087083683458,0.000149200569764295,2020
"TCD","Chad","TCD.2_1","Batha","TCD.2.1_1","Batha Est",259583.816387534,0.992856659584162,0.00714334041583788,0,0.989442577224218,0.0105574227757818,0,2020
"TCD","Chad","TCD.2_1","Batha","TCD.2.2_1","Batha Oues",290820.807344675,0.941220212005715,0.0554958213863493,0.00328396660793578,0.937759387066891,0.0578261649881625,0.00441444794494678,2020
"TCD","Chad","TCD.2_1","Batha","TCD.2.3_1","Fitri",150048.109933853,0.998980678446403,0.00101932155359649,0,0.998537763878477,0.00146223612152257,0,2020
"TCD","Chad","TCD.3_1","Borkou","TCD.3.1_1","Borkou",263214.337408736,1,0,0,1,0,0,2020
"TCD","Chad","TCD.4_1","Chari-Baguirmi","TCD.4.1_1","Baguirmi",293415.773732066,0.75276364755556,0.211139982037029,0.0360963704074105,0.752169220114249,0.208842725791297,0.0389880540944543,2020
"TCD","Chad","TCD.4_1","Chari-Baguirmi","TCD.4.2_1","Loug Chari",255571.561104298,0.658543759321041,0.237312328449354,0.104143912229606,0.672245720535472,0.221802195438105,0.105952084026423,2020
"TCD","Chad","TCD.4_1","Chari-Baguirmi","TCD.4.3_1","N'Djamena",321222.971972942,0.861432593643827,0.11849982185469,0.0200675845014824,0.87661613241689,0.108156136189073,0.0152277313940366,2020
"TCD","Chad","TCD.5_1","Ennedi Est","TCD.5.1_1","Ennedi Est",285250.78251449,NA,NA,NA,NA,NA,NA,2020
"TCD","Chad","TCD.6_1","Ennedi Ouest","TCD.6.1_1","Ennedi Ouest",114039.660750553,1,0,0,1,0,0,2020
"TCD","Chad","TCD.7_1","Guéra","TCD.7.1_1","Barh Signaka",254396.946146011,0.93769122684461,0.0622260707554488,8.27023999410493e-05,0.939380208851181,0.0604738963584373,0.000145894790381666,2020
"TCD","Chad","TCD.7_1","Guéra","TCD.7.2_1","Bitkine",244768.399525881,0.918257196680693,0.0799738556009326,0.00176894771837477,0.920077097876626,0.0783055838444033,0.00161731827897096,2020
"TCD","Chad","TCD.7_1","Guéra","TCD.7.3_1","Guéra",154586.717515707,0.866420147385705,0.124007257831825,0.00957259478246927,0.862652722659526,0.127688923269702,0.00965835407077156,2020
"TCD","Chad","TCD.7_1","Guéra","TCD.7.4_1","Mangalmé",139428.254394293,0.962571491892122,0.0374285081078778,0,0.966786765414232,0.033213234585768,0,2020
"TCD","Chad","TCD.8_1","Hadjer-Lamis","TCD.8.1_1","Dababa",314194.564450026,0.847461445740865,0.14155846103791,0.0109800932212248,0.84623113855014,0.142017727233013,0.0117511342168476,2020
"TCD","Chad","TCD.8_1","Hadjer-Lamis","TCD.8.2_1","Dagana",253691.490082741,0.948751293351954,0.0505957696292026,0.000652937018843192,0.9601477665327,0.0392625724051304,0.000589661062170104,2020
"TCD","Chad","TCD.8_1","Hadjer-Lamis","TCD.8.3_1","Haraze Al Biar",200437.769881636,0.923871320201121,0.0756784948612637,0.000450184937615492,0.935525730450572,0.0640795201435191,0.000394749405909003,2020
"TCD","Chad","TCD.9_1","Kanem","TCD.9.1_1","Kanem",405294.314337492,0.998896862663579,0.000953372208466593,0.000149765127954778,0.99813914157294,0.00172034032596382,0.000140518101096208,2020
"TCD","Chad","TCD.9_1","Kanem","TCD.9.2_1","Nokou",146733.050007164,1,0,0,1,0,0,2020
"TCD","Chad","TCD.10_1","Lac","TCD.10.1_1","Mamdi",323210.717534892,0.916982534817502,0.0821814951123016,0.000835970070196909,0.916990957194707,0.0823532539591713,0.000655788846121324,2020
"TCD","Chad","TCD.10_1","Lac","TCD.10.2_1","Wayi",302326.235850334,0.991415196405722,0.00799812894525646,0.000586674649021547,0.991614960817017,0.00783854281153184,0.000546496371450965,2020
"TCD","Chad","TCD.11_1","Logone Occidental","TCD.11.1_1","Dodjé",167939.413741112,0.736170473439462,0.213975662297256,0.0498538642632822,0.728656815761477,0.221906327576124,0.0494368566623995,2020
