"GID_0","NAME_0","GID_1","NAME_1","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"SEN","Senegal","SEN.1_1","Dakar",3335467.60921478,0.441065181046724,0.327041132227209,2020
"SEN","Senegal","SEN.2_1","Diourbel",1799956.44056129,0.439468752196495,0.439564469200498,2020
"SEN","Senegal","SEN.3_1","Fatick",869935.277287126,0.439326950111745,0.439250517142323,2020
"SEN","Senegal","SEN.4_1","Kaffrine",697414.884328365,0.439112330904794,0.439262683267558,2020
"SEN","Senegal","SEN.5_1","Kaolack",1148265.19628477,0.439353612958225,0.439452264067683,2020
"SEN","Senegal","SEN.6_1","Kédougou",185033.733764172,0.438025165531537,0.431311269170888,2020
"SEN","Senegal","SEN.7_1","Kolda",798133.164564371,0.439426949294284,0.432118477782679,2020
"SEN","Senegal","SEN.8_1","Louga",1060525.82370412,0.439221327121441,0.436382791538734,2020
"SEN","Senegal","SEN.9_1","Matam",659842.434526086,0.438710362139194,0.428976716347832,2020
"SEN","Senegal","SEN.10_1","Saint-Louis",1036254.12758994,0.438937615431752,0.418832583299778,2020
"SEN","Senegal","SEN.11_1","Sédhiou",550594.330756068,0.440373379910408,0.434483819819857,2020
"SEN","Senegal","SEN.12_1","Tambacounda",823118.86239481,0.438226678957295,0.433889141196649,2020
"SEN","Senegal","SEN.13_1","Thiès",2062104.46762848,0.440724011356868,0.437332354824395,2020
"SEN","Senegal","SEN.14_1","Ziguinchor",654950.224309176,0.439749666414727,0.436831511945558,2020
"SLE","Sierra Leone","SLE.1_1","Eastern",1485377.42517948,0.500856726227895,0.496392736165866,2020
"SLE","Sierra Leone","SLE.2_1","Northern",2261152.66190884,0.500501198869496,0.495923625261533,2020
"SLE","Sierra Leone","SLE.3_1","Southern",1563232.95244791,0.501438781824496,0.497054301122227,2020
"SLE","Sierra Leone","SLE.4_1","Western",1156992.17945862,0.504383828490973,0.432201199274645,2020
