"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"ZMB","Zambia","ZMB.1_1","Central",2147886.74876453,0.331794183883713,0.256008270759309,2017
"ZMB","Zambia","ZMB.2_1","Copperbelt",2363161.44987094,0.295056687961148,0.291837859889579,2017
"ZMB","Zambia","ZMB.3_1","Eastern",1909776.91842335,0.24449693918191,0.264473815230261,2017
"ZMB","Zambia","ZMB.4_1","Luapula",1357840.24045383,0.321243576451751,0.394766110682079,2017
"ZMB","Zambia","ZMB.5_1","Lusaka",2509977.75106972,0.279751831154458,0.136607563401885,2017
"ZMB","Zambia","ZMB.6_1","Muchinga",914431.968995951,0.195858971053637,0.202528923281012,2017
"ZMB","Zambia","ZMB.7_1","North-Western",936854.859791458,0.26672813958985,0.26478386847989,2017
"ZMB","Zambia","ZMB.8_1","Northern",1433548.84165103,0.268140982455093,0.259574712465363,2017
"ZMB","Zambia","ZMB.9_1","Southern",1977020.9515746,0.313996313301379,0.238209373691017,2017
"ZMB","Zambia","ZMB.10_1","Western",1027439.07376059,0.380076984129726,0.391051549455899,2017
"ZWE","Zimbabwe","ZWE.1_1","Bulawayo",625562.514863491,0,0,2017
"ZWE","Zimbabwe","ZWE.2_1","Harare",2142183.00007629,0,0,2017
"ZWE","Zimbabwe","ZWE.3_1","Manicaland",1828113.72242752,0.308758943108307,0.328290385247375,2017
"ZWE","Zimbabwe","ZWE.4_1","Mashonaland Central",1225645.59857774,0.000413200512143519,0.000200420215147735,2017
"ZWE","Zimbabwe","ZWE.5_1","Mashonaland East",1517715.44824713,0,0,2017
"ZWE","Zimbabwe","ZWE.6_1","Mashonaland West",1742798.77724141,0.00321533565493181,0.00285454815782653,2017
"ZWE","Zimbabwe","ZWE.7_1","Masvingo",1576701.62633633,0,0,2017
"ZWE","Zimbabwe","ZWE.8_1","Matabeleland North",781895.449262224,0.00213985483500813,0.0030730766946827,2017
"ZWE","Zimbabwe","ZWE.9_1","Matabeleland South",698333.555791244,0,0,2017
"ZWE","Zimbabwe","ZWE.10_1","Midlands",1682878.37467742,0,0,2017
