"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","arab_abundance","fun_abundance","gamb_abundance","arab_pop_weighted_abundance","fun_pop_weighted_abundance","gamb_pop_weighted_abundance","year"
"GNB","Guinea-Bissau","GNB.1_1","Bafatá","GNB.1.1_1","Bafata",78222.4360580444,0.606067232597401,0.119594084108083,0.274338683294515,0.581770760893172,0.129124954936687,0.289104284170142,2020
"GNB","Guinea-Bissau","GNB.1_1","Bafatá","GNB.1.2_1","Bambadinca",38024.1659834385,0.442489019385852,0.115663460728121,0.441847519886027,0.462422577920945,0.116178351457631,0.421399070621423,2020
"GNB","Guinea-Bissau","GNB.1_1","Bafatá","GNB.1.3_1","Contuboel",54716.9192848206,0.742575192732428,0.0675372627346309,0.189887544532941,0.726811871021618,0.0731824812395881,0.200005647738793,2020
"GNB","Guinea-Bissau","GNB.1_1","Bafatá","GNB.1.4_1","Galomaro",17742.2712731361,0.511395785342571,0.109333466144958,0.379270748512471,0.558596982564575,0.100788040709511,0.340614976725913,2020
"GNB","Guinea-Bissau","GNB.1_1","Bafatá","GNB.1.5_1","Gamamundo",35940.3708171844,0.70016474440929,0.0867169054329491,0.213118350157761,0.649024572325155,0.106789202940717,0.244186224734129,2020
"GNB","Guinea-Bissau","GNB.1_1","Bafatá","GNB.1.6_1","Xitole",22938.8078460693,0.460078975249759,0.0674688947216919,0.472452130028549,0.452780381956334,0.0671921561300333,0.480027461913632,2020
"GNB","Guinea-Bissau","GNB.2_1","Biombo","GNB.2.1_1","Prabis",37285.8437027931,0.568924475556444,0,0.431075524443556,0.658557209070682,0,0.341442790929318,2020
"GNB","Guinea-Bissau","GNB.2_1","Biombo","GNB.2.2_1","Quinhamel",44960.5098798275,0.374106762852681,0.00288285678641874,0.6230103803609,0.412099451864315,0.0012432730319635,0.586657275103722,2020
"GNB","Guinea-Bissau","GNB.2_1","Biombo","GNB.2.3_1","Safim",61069.230340004,0.505628158118354,0,0.494371841881646,0.650783709907442,0,0.349216290092558,2020
"GNB","Guinea-Bissau","GNB.3_1","Bissau","GNB.3.1_1","Bissau",380589.709217072,0.523338087911642,0.0676138469715273,0.409048065116831,0.570898267387993,0.0609595677624219,0.368142164849585,2020
"GNB","Guinea-Bissau","GNB.4_1","Bolama","GNB.4.1_1","Bolama",7103.31779098511,0.949160318373516,0,0.0508396816264839,0.952433220970069,0,0.047566779029931,2020
"GNB","Guinea-Bissau","GNB.4_1","Bolama","GNB.4.2_1","Bubaque",8610.7539525032,0.720578109754879,0,0.279421890245121,0.714331832318515,0,0.285668167681485,2020
"GNB","Guinea-Bissau","GNB.4_1","Bolama","GNB.4.3_1","Caravela",9018.02888715267,0.628623053329618,0.0740131914830015,0.297363755187381,0.641930705444406,0.0187648675360399,0.339304427019554,2020
"GNB","Guinea-Bissau","GNB.5_1","Cacheu","GNB.5.1_1","Bigene",60745.0915594101,0.587050391689524,0.050354226624714,0.362595381685762,0.58777716262648,0.0487321448657971,0.363490692507722,2020
"GNB","Guinea-Bissau","GNB.5_1","Cacheu","GNB.5.2_1","Bula",39738.7698147893,0.342148432367841,0.0492877879201601,0.608563779711999,0.354675634439634,0.0493420477669424,0.595982317793424,2020
"GNB","Guinea-Bissau","GNB.5_1","Cacheu","GNB.5.3_1","Cacheu",21803.2278390825,0.422010137964087,0.0123917840889103,0.565598077947003,0.433040905431221,0.0131212745141069,0.553837820054672,2020
"GNB","Guinea-Bissau","GNB.5_1","Cacheu","GNB.5.4_1","Caio",10533.2666935921,0.523377152532518,0.0218281769599891,0.454794670507493,0.484468651868654,0.0274494097655639,0.488081938365782,2020
"GNB","Guinea-Bissau","GNB.5_1","Cacheu","GNB.5.5_1","Canghungo",44810.0119109154,0.319959993851451,0.0469684544494051,0.633071551699144,0.341205839223397,0.0497752027696476,0.609018958006956,2020
"GNB","Guinea-Bissau","GNB.5_1","Cacheu","GNB.5.6_1","Sao Domingos",30305.9864804894,0.851482068973554,0.0158577519601964,0.132660179066249,0.832799487112806,0.0178666307956472,0.149333882091547,2020
"GNB","Guinea-Bissau","GNB.6_1","Gabú","GNB.6.1_1","Boe",13097.5859405994,0.454386203324621,0.10751954843644,0.438094248238939,0.434248569199477,0.112890972576292,0.452860458224231,2020
"GNB","Guinea-Bissau","GNB.6_1","Gabú","GNB.6.2_1","Gabu",114541.561075926,0.401762493252985,0.165678742504031,0.432558764242984,0.403375670724665,0.178021978427398,0.418602350847938,2020
"GNB","Guinea-Bissau","GNB.6_1","Gabú","GNB.6.3_1","Piche",58609.9609746933,0.551583198551414,0.177146642952412,0.271270158496174,0.547537851508787,0.171706428335726,0.280755720155487,2020
"GNB","Guinea-Bissau","GNB.6_1","Gabú","GNB.6.4_1","Pirada",36212.8099517822,0.572731669758404,0.128279542262229,0.298988787979368,0.540887700716675,0.138146659536421,0.320965639746904,2020
"GNB","Guinea-Bissau","GNB.6_1","Gabú","GNB.6.5_1","Sonaco",43258.2602310181,0.496509288651782,0.155602405990676,0.347888305357542,0.489634111067483,0.158186929774711,0.352178959157806,2020
"GNB","Guinea-Bissau","GNB.7_1","Oio","GNB.7.1_1","Bissora",62182.8471698761,0.44748470437741,0.0948057574553251,0.457709538167265,0.435269160434512,0.101593627720619,0.463137211844868,2020
"GNB","Guinea-Bissau","GNB.7_1","Oio","GNB.7.2_1","Farim",56682.6340446472,0.802815997814961,0.0429267526053883,0.154257249579651,0.776593583362892,0.0454703820157924,0.177936034621316,2020
"GNB","Guinea-Bissau","GNB.7_1","Oio","GNB.7.3_1","Mansaba",63260.9765644073,0.602676712112254,0.104671493667057,0.292651794220689,0.607573864077245,0.0995121360733647,0.29291399984939,2020
"GNB","Guinea-Bissau","GNB.7_1","Oio","GNB.7.4_1","Mansoa",54088.4337852597,0.320041970294808,0.0558334591626437,0.624124570542548,0.30519993533014,0.0446003373401273,0.650199727329733,2020
"GNB","Guinea-Bissau","GNB.7_1","Oio","GNB.7.5_1","Nhacra",27725.9072275162,0.621979462819554,0.0303627416802986,0.347657795500147,0.632091288333077,0.0227201182897779,0.345188593377146,2020
