"GID_0","NAME_0","GID_1","NAME_1","GID_2","NAME_2","population","ITN_coverage_mean","ITN_coverage_pop_weighted","year"
"KEN","Kenya","KEN.1_1","Baringo","KEN.1.1_1","805",30536.8087406158,0.48780655529764,0.486417514875406,2020
"KEN","Kenya","KEN.1_1","Baringo","KEN.1.2_1","Baringo Central",120243.154708862,0.481071738333538,0.481003530117342,2020
"KEN","Kenya","KEN.1_1","Baringo","KEN.1.3_1","Baringo North",134164.613136292,0.481563981818525,0.480688035882574,2020
"KEN","Kenya","KEN.1_1","Baringo","KEN.1.4_1","Baringo South",115130.753722161,0.482652404091575,0.455110140946326,2020
"KEN","Kenya","KEN.1_1","Baringo","KEN.1.5_1","Eldama Ravine",143590.977334023,0.475264351282801,0.197165130882511,2020
"KEN","Kenya","KEN.1_1","Baringo","KEN.1.6_1","Mogotio",66090.3796760961,0.482354703876707,0.481728723172723,2020
"KEN","Kenya","KEN.1_1","Baringo","KEN.1.7_1","Tiaty",194644.629686832,0.481280821335824,0.480932137044947,2020
"KEN","Kenya","KEN.2_1","Bomet","KEN.2.1_1","Bomet Central",173129.43300724,0.566977898279826,0.566854630560083,2020
"KEN","Kenya","KEN.2_1","Bomet","KEN.2.2_1","Bomet East",183935.799610138,0.568299327577863,0.5454533825088,2020
"KEN","Kenya","KEN.2_1","Bomet","KEN.2.3_1","Chepalungu",244200.495616913,0.565443550348282,0.566049930144482,2020
"KEN","Kenya","KEN.2_1","Bomet","KEN.2.4_1","Konoin",237407.677998111,0.567811597477306,0.546127971557139,2020
"KEN","Kenya","KEN.2_1","Bomet","KEN.2.5_1","Sotik",291427.024032593,0.563085336685181,0.563969305560383,2020
"KEN","Kenya","KEN.3_1","Bungoma","KEN.3.1_1","Bumula",272019.372344971,0.549479887765997,0.549075552678379,2020
"KEN","Kenya","KEN.3_1","Bungoma","KEN.3.2_1","Kabuchai",213024.003540039,0.546073397000631,0.546269615539197,2020
"KEN","Kenya","KEN.3_1","Bungoma","KEN.3.3_1","Kanduyi",231384.540603638,0.545420398314794,0.545695203606778,2020
"KEN","Kenya","KEN.3_1","Bungoma","KEN.3.4_1","Kimilili",168703.510223389,0.542928896844387,0.542928513243385,2020
